

New start of logging. Datetime: 2022.05.08_151225 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 15:14:54;-40,0;0;208,8;620,4;-55,9;121,5;-32,5;1036,9;-3920,0;-11970,0;-700,0;0,0;0,4;-100,0;3,35;0,01
'05/08/2022 15:14:55;-40,0;0;208,7;620,6;-55,9;118,8;-29,0;1034,1;-4550,0;-11760,0;5530,0;0,0;0,4;-100,0;3,33;0,01
'05/08/2022 15:14:56;-40,0;0;208,7;620,6;-55,9;106,4;-26,9;1016,8;-13440,0;9730,0;12880,0;0,0;0,4;-100,0;3,34;0,01
'05/08/2022 15:14:57;-40,0;0;208,5;620,6;-55,9;100,6;-23,5;971,6;18900,0;-2100,0;-3710,0;0,0;0,4;-100,0;3,33;0,01
'05/08/2022 15:14:58;-40,0;0;208,4;620,5;-56,0;106,7;-29,8;1005,6;14770,0;3290,0;-9660,0;0,0;0,4;-100,0;3,34;0,01
'05/08/2022 15:14:59;-40,0;0;208,3;620,5;-56,1;114,4;-39,0;1032,9;-20440,0;-12180,0;3780,0;0,0;0,4;-100,0;3,32;0,01
'05/08/2022 15:14:59;-40,0;0;208,1;620,6;-55,9;110,5;-27,8;1026,2;15120,0;10360,0;2450,0;0,0;0,4;-100,0;3,33;0,01
'05/08/2022 15:15:00;-40,0;0;208,0;620,6;-55,7;108,5;-19,9;986,8;-11480,0;1750,0;-70,0;0,0;0,4;-100,0;3,31;0,01
'05/08/2022 15:15:01;-40,0;0;207,9;620,6;-55,8;112,5;-18,4;1022,5;5390,0;-26180,0;-14840,0;0,0;0,4;-100,0;3,32;0,01
'05/08/2022 15:15:02;-40,0;0;207,8;620,6;-55,7;105,9;-22,7;1057,3;-7560,0;23240,0;12390,0;0,0;0,4;-100,0;3,31;0,01
'05/08/2022 15:15:03;-40,0;0;207,7;620,7;-55,6;111,8;-25,0;1065,3;280,0;-9730,0;2310,0;0,0;0,4;-100,0;3,31;0,01
'05/08/2022 15:15:04;-40,0;0;207,5;620,7;-55,6;108,2;-18,4;1024,0;25900,0;1960,0;-700,0;0,0;0,4;-100,0;3,31;0,01
'05/08/2022 15:15:05;-40,0;0;207,4;620,7;-55,6;94,2;-22,3;934,3;-30170,0;9730,0;13230,0;0,0;0,4;-100,0;3,32;0,01
'05/08/2022 15:15:06;-40,0;0;207,3;620,7;-55,6;109,1;-15,7;1040,2;2310,0;-4270,0;-15540,0;0,0;0,4;-100,0;3,29;0,01
'05/08/2022 15:15:07;-40,0;0;207,2;620,8;-55,5;113,9;-15,9;1093,6;13090,0;17920,0;-5320,0;0,0;0,4;-100,0;3,30;0,01
'05/08/2022 15:15:08;-40,0;0;207,1;620,8;-55,4;110,7;-21,8;1009,9;-16100,0;-23380,0;1820,0;0,0;0,4;-100,0;3,30;0,01
'05/08/2022 15:15:09;-40,0;0;206,8;620,8;-55,5;99,4;-22,3;991,9;-6860,0;6440,0;8750,0;0,0;0,4;-100,0;3,30;0,01
'05/08/2022 15:15:10;-40,0;0;206,7;620,8;-55,4;103,8;-20,9;1056,1;-6580,0;13020,0;10500,0;0,0;0,4;-100,0;3,29;0,01
'05/08/2022 15:15:11;-40,0;0;206,6;620,9;-55,3;109,5;-16,9;1039,8;19250,0;-10850,0;-6720,0;0,0;0,4;-100,0;3,30;0,01
'05/08/2022 15:15:12;-40,0;0;206,5;620,8;-55,4;107,6;-32,3;1028,8;-980,0;7210,0;4270,0;0,0;0,4;-100,0;3,29;0,01
'05/08/2022 15:15:12;-40,0;0;206,4;620,8;-55,4;110,8;-34,8;1028,9;-27090,0;-2030,0;8960,0;0,0;0,4;-100,0;3,30;0,01
'05/08/2022 15:15:13;-40,0;0;206,2;620,9;-55,3;108,0;-23,2;1002,4;13580,0;630,0;-2800,0;0,0;0,4;-100,0;3,27;0,01
'05/08/2022 15:15:14;-40,0;0;206,1;620,8;-55,3;111,7;-27,0;988,1;2660,0;9170,0;-4900,0;0,0;0,4;-100,0;3,28;0,01
'05/08/2022 15:15:15;-40,0;0;206,1;620,9;-55,3;117,1;-29,0;1010,8;-6930,0;-15610,0;980,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:15:16;-40,0;0;205,9;620,9;-55,2;109,9;-23,1;1017,5;700,0;5390,0;2660,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:15:17;-40,0;0;205,7;620,9;-55,2;97,6;-21,3;970,3;12250,0;980,0;840,0;0,0;0,0;-100,0;3,27;0,01
'05/08/2022 15:15:18;-40,0;0;205,7;620,8;-55,3;102,9;-24,5;998,8;12180,0;-16450,0;-5600,0;0,0;0,0;-100,0;3,27;0,01
'05/08/2022 15:15:19;-40,0;0;205,6;620,8;-55,5;104,6;-32,7;1040,9;-15750,0;13650,0;8540,0;0,0;0,0;-100,0;3,26;0,01
'05/08/2022 15:15:20;-40,0;0;205,4;620,9;-55,2;108,5;-23,3;1015,6;10780,0;-5530,0;2800,0;0,0;0,0;-100,0;3,27;0,01
'05/08/2022 15:15:21;-40,0;0;205,4;620,9;-55,2;103,6;-22,3;958,3;-10500,0;-2660,0;8260,0;0,0;0,0;-100,0;3,25;0,01
'05/08/2022 15:15:22;-40,0;0;205,3;620,9;-55,2;113,2;-19,6;1032,8;4480,0;-1400,0;4270,0;0,0;0,0;-100,0;3,27;0,01
'05/08/2022 15:15:23;-40,0;0;205,1;621,0;-55,1;115,6;-22,6;1058,6;3360,0;-840,0;-280,0;0,0;0,0;-100,0;3,24;0,01
'05/08/2022 15:15:24;-40,0;0;205,0;621,0;-55,0;102,5;-23,7;981,6;-1890,0;5040,0;2520,0;0,0;0,0;-100,0;3,26;0,01
'05/08/2022 15:15:25;-40,0;0;205,0;621,0;-55,0;102,5;-23,7;981,6;-1890,0;5040,0;2520,0;0,0;0,0;-100,0;3,24;0,01
'05/08/2022 15:15:25;-40,0;0;204,8;621,0;-55,0;102,4;-23,4;977,9;4760,0;-12600,0;-4550,0;0,0;0,0;-100,0;3,26;0,01
'05/08/2022 15:15:26;-40,0;0;204,8;621,0;-55,1;104,0;-25,7;1032,7;-1400,0;3640,0;-1260,0;0,0;0,0;-100,0;3,23;0,01
'05/08/2022 15:15:27;-40,0;0;204,6;621,1;-55,0;104,6;-26,3;1012,2;2240,0;3920,0;-770,0;0,0;0,0;-100,0;3,25;0,01
'05/08/2022 15:15:28;-40,0;0;204,6;621,0;-54,9;103,9;-27,7;982,8;3080,0;4550,0;-1750,0;0,0;0,0;-100,0;3,23;0,01
'05/08/2022 15:15:29;-40,0;0;204,4;621,0;-55,0;107,9;-29,7;989,2;-4410,0;-4900,0;-630,0;0,0;0,0;-100,0;3,25;0,01
'05/08/2022 15:15:30;-40,0;0;204,3;621,0;-54,9;109,8;-27,6;1010,8;4690,0;1750,0;70,0;0,0;0,0;-100,0;3,22;0,01
'05/08/2022 15:15:31;-40,0;0;204,1;621,0;-54,9;108,0;-24,3;1013,0;-4060,0;2800,0;-2450,0;0,0;0,0;-100,0;3,24;0,01
'05/08/2022 15:15:32;-40,0;0;204,0;621,1;-54,9;107,8;-20,4;1004,9;-12250,0;-3290,0;-2450,0;0,0;0,0;-100,0;3,22;0,01
'05/08/2022 15:15:33;-40,0;0;203,9;621,1;-54,9;106,0;-11,6;1000,0;12040,0;-2240,0;-8190,0;0,0;0,0;-100,0;3,24;0,01
'05/08/2022 15:15:34;-40,0;0;203,8;621,2;-54,7;102,1;-13,9;991,4;350,0;3710,0;980,0;0,0;0,0;-100,0;3,21;0,01
'05/08/2022 15:15:35;-40,0;0;203,6;621,2;-54,7;100,9;-16,0;989,2;-8050,0;-840,0;4550,0;0,0;0,0;-100,0;3,22;0,01
'05/08/2022 15:15:36;-40,0;0;203,6;621,3;-54,7;104,6;-13,2;1017,0;12180,0;-280,0;-140,0;0,0;0,0;-100,0;3,21;0,01
'05/08/2022 15:15:37;-40,0;0;203,4;621,3;-54,6;107,0;-20,4;1027,3;-2660,0;-5250,0;70,0;0,0;0,0;-100,0;3,23;0,01
'05/08/2022 15:15:38;-40,0;0;203,3;621,3;-54,6;102,5;-23,1;989,5;-1680,0;2170,0;-3150,0;0,0;0,0;-100,0;3,20;0,01
'05/08/2022 15:15:38;-40,0;0;203,3;621,3;-54,6;105,3;-26,0;980,6;3290,0;10220,0;-1890,0;0,0;0,0;-100,0;3,22;0,01
'05/08/2022 15:15:39;-40,0;0;203,1;621,2;-54,6;116,0;-32,1;1032,9;-9520,0;-9800,0;560,0;0,0;0,0;-100,0;3,21;0,01
'05/08/2022 15:15:40;-40,0;0;203,1;621,3;-54,6;108,3;-24,6;1025,0;11060,0;560,0;-1120,0;0,0;0,0;-100,0;3,20;0,01
'05/08/2022 15:15:41;-40,0;0;202,8;621,4;-54,5;99,3;-19,9;974,7;2310,0;-13930,0;-3220,0;0,0;0,0;-100,0;3,19;0,01
'05/08/2022 15:15:42;-40,0;0;202,8;621,4;-54,5;101,1;-22,4;1013,0;-6440,0;280,0;70,0;0,0;0,0;-100,0;3,19;0,01
'05/08/2022 15:15:43;-40,0;0;202,8;621,4;-54,4;106,4;-21,4;1031,9;3220,0;-910,0;-3850,0;0,0;0,0;-100,0;3,19;0,01
'05/08/2022 15:15:44;-40,0;0;202,6;621,5;-54,3;102,0;-16,8;976,6;140,0;7840,0;1260,0;0,0;0,0;-100,0;3,20;0,01
'05/08/2022 15:15:45;-40,0;0;202,5;621,5;-54,2;106,9;-17,1;1000,9;-3710,0;5390,0;3220,0;0,0;0,0;-100,0;3,18;0,01
'05/08/2022 15:15:46;-40,0;0;202,3;621,5;-54,3;112,7;-15,7;1048,2;4200,0;280,0;-1960,0;0,0;0,0;-100,0;3,19;0,01
'05/08/2022 15:15:47;-40,0;0;202,2;621,5;-54,2;104,9;-23,1;1004,9;-9730,0;10220,0;5180,0;0,0;0,0;-100,0;3,18;0,01
'05/08/2022 15:15:48;-40,0;0;202,1;621,5;-54,2;102,3;-23,9;977,2;8890,0;-2030,0;-2380,0;0,0;0,0;-100,0;3,18;0,01
'05/08/2022 15:15:49;-40,0;0;202,0;621,4;-54,4;108,4;-30,0;1007,6;-7140,0;-2170,0;-1820,0;0,0;0,0;-100,0;3,16;0,01
'05/08/2022 15:15:50;-40,0;0;201,8;621,5;-54,3;110,3;-29,9;1019,5;-3710,0;-1610,0;0,0;0,0;0,0;-100,0;3,19;0,01
'05/08/2022 15:15:51;-40,0;0;201,7;621,5;-54,2;108,7;-25,5;1002,7;9730,0;9100,0;2030,0;0,0;0,2;-100,0;3,18;0,01
'05/08/2022 15:15:51;-40,0;0;201,6;621,4;-54,3;116,7;-28,3;1024,1;4900,0;-3500,0;5040,0;0,0;0,2;-100,0;3,17;0,01
'05/08/2022 15:15:52;-40,0;0;201,6;621,5;-54,2;112,7;-28,9;1011,4;-1260,0;-70,0;-5530,0;0,0;0,2;-100,0;3,15;0,01
'05/08/2022 15:15:53;-40,0;0;201,4;621,4;-54,3;101,9;-28,3;960,0;4270,0;-10850,0;-3920,0;0,0;0,2;-100,0;3,16;0,01
'05/08/2022 15:15:54;-40,0;0;201,2;621,3;-54,4;100,9;-30,3;995,6;-7140,0;9730,0;6440,0;0,0;1,7;-100,0;3,15;0,01
'05/08/2022 15:15:55;-40,0;0;201,1;621,4;-54,3;106,8;-29,6;1030,0;-4550,0;2940,0;1960,0;0,0;1,7;-100,0;3,17;0,01
'05/08/2022 15:15:56;-40,0;0;201,1;621,5;-54,2;110,8;-21,3;1008,6;8190,0;-6580,0;-1470,0;0,1;2,0;-100,0;3,15;0,01
'05/08/2022 15:15:57;-40,0;0;200,9;621,5;-54,1;105,8;-21,0;981,4;-17640,0;13090,0;5180,0;0,1;2,0;-100,0;3,17;0,01
'05/08/2022 15:15:58;-40,0;0;200,8;621,5;-54,2;108,7;-14,0;1004,7;3850,0;-6020,0;-2730,0;0,0;2,0;-100,0;3,14;0,01
'05/08/2022 15:15:59;-40,0;0;200,6;621,6;-54,1;109,5;-12,8;1027,7;10850,0;1680,0;-1540,0;0,0;2,0;-100,0;3,16;0,01
'05/08/2022 15:16:00;-40,0;0;200,6;621,6;-54,0;108,6;-22,7;1025,3;-17150,0;5110,0;-1050,0;0,0;2,0;-100,0;3,13;0,01
'05/08/2022 15:16:01;-40,0;0;200,4;621,6;-54,0;108,7;-18,5;989,2;28420,0;420,0;-1260,0;0,0;2,0;-100,0;3,15;0,01
'05/08/2022 15:16:02;-40,0;0;200,4;621,5;-54,0;120,8;-28,1;1054,4;-5600,0;6440,0;-1750,0;0,0;2,0;-100,0;3,13;0,01
'05/08/2022 15:16:03;-40,0;0;200,2;621,6;-54,0;117,7;-30,3;1050,3;-11970,0;-15610,0;-980,0;0,0;2,0;-100,0;3,14;0,01
'05/08/2022 15:16:04;-40,0;0;200,0;621,6;-54,0;104,8;-25,1;1006,5;630,0;18900,0;4830,0;0,0;2,0;-100,0;3,12;0,01
'05/08/2022 15:16:04;-40,0;0;200,0;621,6;-54,0;109,6;-28,6;993,2;-5110,0;9730,0;-13300,0;0,0;2,0;-100,0;3,15;0,01
'05/08/2022 15:16:05;-40,0;0;199,9;621,5;-54,1;114,4;-24,5;984,3;26880,0;-210,0;-5810,0;0,0;2,0;-100,0;3,11;0,01
'05/08/2022 15:16:06;-40,0;0;199,9;621,6;-54,0;123,2;-29,1;1031,3;-10710,0;-22540,0;5040,0;0,0;2,0;-100,0;3,13;0,01
'05/08/2022 15:16:07;-40,0;0;199,7;621,6;-53,9;120,7;-25,6;1080,6;5950,0;-2800,0;-140,0;0,0;2,0;-100,0;3,11;0,01
'05/08/2022 15:16:08;-40,0;0;199,4;621,7;-53,9;112,7;-23,9;1063,7;-15820,0;19600,0;5880,0;0,0;2,0;-100,0;3,14;0,01
'05/08/2022 15:16:09;-40,0;0;199,4;621,7;-53,9;110,8;-13,4;1005,6;18690,0;-4900,0;1890,0;0,0;2,0;-100,0;3,10;0,01
'05/08/2022 15:16:10;-40,0;0;199,2;621,7;-53,9;108,4;-17,3;977,2;2100,0;13580,0;4620,0;0,0;2,0;-100,0;3,13;0,01
'05/08/2022 15:16:11;-40,0;0;199,2;621,7;-53,9;108,4;-17,3;977,2;2100,0;13580,0;4620,0;0,0;2,0;-100,0;3,10;0,01
'05/08/2022 15:16:12;-40,0;0;199,1;621,7;-53,8;117,9;-25,0;1018,6;-16100,0;-18410,0;5880,0;0,1;2,0;-100,0;3,12;0,01
'05/08/2022 15:16:13;-40,0;0;199,1;621,7;-53,7;117,1;-18,6;1045,8;17220,0;5320,0;1960,0;0,1;2,0;-100,0;3,10;0,01
'05/08/2022 15:16:14;-40,0;0;198,9;621,6;-53,8;119,0;-26,5;1045,0;2870,0;6720,0;-9800,0;0,1;2,0;-100,0;3,08;0,01
'05/08/2022 15:16:15;-40,0;0;198,8;621,7;-53,8;114,2;-28,5;1013,9;-14350,0;-18200,0;-5810,0;0,1;2,0;-100,0;3,07;0,01
'05/08/2022 15:16:16;-40,0;0;198,7;621,6;-53,9;104,7;-26,3;998,8;9100,0;14140,0;-5740,0;0,1;2,0;-100,0;3,10;0,01
'05/08/2022 15:16:17;-40,0;0;198,6;621,6;-54,0;105,3;-27,5;1004,0;-2170,0;11900,0;-2170,0;0,1;2,0;-100,0;3,07;0,01
'05/08/2022 15:16:17;-40,0;0;198,4;621,5;-54,1;111,4;-29,1;1006,0;9240,0;-21630,0;-2800,0;0,1;2,0;-100,0;3,10;0,01
'05/08/2022 15:16:18;-40,0;0;198,4;621,4;-54,1;110,8;-34,6;1023,6;-13930,0;9170,0;350,0;0,0;1,8;-100,0;3,08;0,01
'05/08/2022 15:16:19;-40,0;0;198,2;621,5;-54,1;108,6;-29,3;1026,2;-11970,0;4130,0;-2380,0;0,0;1,8;-100,0;3,08;0,01
'05/08/2022 15:16:20;-40,0;0;198,1;621,5;-54,0;112,3;-19,6;1039,9;18410,0;6440,0;-9730,0;0,0;1,8;-100,0;3,07;0,01
'05/08/2022 15:16:21;-40,0;0;198,1;621,5;-54,0;112,4;-21,6;1031,7;210,0;-6300,0;-2450,0;0,0;1,8;-100,0;3,07;0,01
'05/08/2022 15:16:22;-40,0;0;197,9;621,4;-54,2;101,4;-26,4;1021,9;8400,0;-28910,0;3640,0;0,0;0,5;-100,0;3,06;0,01
'05/08/2022 15:16:23;-40,0;0;197,8;621,4;-54,2;94,6;-31,4;1021,1;-10570,0;24920,0;15470,0;0,0;0,5;-100,0;3,08;0,01
'05/08/2022 15:16:24;-40,0;0;197,7;621,5;-54,1;96,9;-26,8;978,5;9520,0;2310,0;2310,0;0,0;0,2;-100,0;3,04;0,01
'05/08/2022 15:16:25;-40,0;0;197,6;621,4;-54,2;105,3;-31,7;1004,2;-6650,0;-20440,0;-5740,0;0,0;0,2;-100,0;3,05;0,01
'05/08/2022 15:16:26;-40,0;0;197,4;621,4;-54,2;101,9;-30,8;1048,8;-3850,0;27860,0;6790,0;0,0;0,2;-100,0;3,06;0,01
'05/08/2022 15:16:27;-40,0;0;197,3;621,5;-54,1;112,8;-27,8;1077,7;11340,0;-5460,0;-7560,0;0,0;0,2;-100,0;3,07;0,01
'05/08/2022 15:16:28;-40,0;0;197,2;621,4;-54,3;106,9;-31,7;1022,6;-22400,0;-16380,0;3080,0;0,0;0,2;-100,0;3,01;0,01
'05/08/2022 15:16:29;-40,0;0;197,1;621,4;-54,3;103,3;-20,7;1026,9;9870,0;23170,0;-6860,0;0,0;0,2;-100,0;3,04;0,01
'05/08/2022 15:16:30;-40,0;0;196,9;621,4;-54,3;105,0;-18,3;1004,2;24150,0;-8750,0;-8890,0;0,0;0,2;-100,0;3,04;0,01
'05/08/2022 15:16:30;-40,0;0;196,8;621,3;-54,3;106,6;-34,6;1006,4;-24990,0;-9170,0;2520,0;0,0;0,2;-100,0;3,04;0,01
'05/08/2022 15:16:31;-40,0;0;196,8;621,4;-54,3;109,7;-29,9;1052,4;7980,0;21210,0;-5040,0;0,0;0,2;-100,0;3,01;0,01
'05/08/2022 15:16:32;-40,0;0;196,6;621,3;-54,5;116,8;-25,4;1050,8;15820,0;-5950,0;-10360,0;0,0;0,2;-100,0;3,03;0,01
'05/08/2022 15:16:33;-40,0;0;196,6;621,3;-54,4;102,8;-24,8;1000,0;-23240,0;-20720,0;3010,0;0,0;0,2;-100,0;3,00;0,01
'05/08/2022 15:16:34;-40,0;0;196,4;621,3;-54,5;103,2;-18,8;1071,1;-4410,0;17850,0;-9310,0;0,0;0,2;-100,0;3,03;0,01
'05/08/2022 15:16:35;-40,0;0;196,4;621,4;-54,4;107,5;-18,1;1060,9;10360,0;20230,0;-3710,0;0,0;0,2;-100,0;3,01;0,01
'05/08/2022 15:16:36;-40,0;0;196,2;621,4;-54,3;104,6;-18,7;987,5;-1750,0;-18200,0;-5040,0;0,0;0,2;-100,0;3,03;0,01
'05/08/2022 15:16:37;-40,0;0;196,1;621,3;-54,4;101,2;-25,1;1013,5;840,0;-4480,0;16800,0;0,0;0,2;-100,0;3,00;0,01
'05/08/2022 15:16:38;-40,0;0;196,0;621,4;-54,4;98,8;-30,3;1016,5;-5670,0;19460,0;20020,0;0,0;0,2;-100,0;3,02;0,01
'05/08/2022 15:16:39;-40,0;0;196,0;621,4;-54,2;101,0;-29,2;973,0;2380,0;-21140,0;2590,0;0,0;0,2;-100,0;2,98;0,01
'05/08/2022 15:16:40;-40,0;0;195,7;621,3;-54,4;99,1;-27,3;985,6;-11060,0;5110,0;4760,0;0,0;0,2;-100,0;3,02;0,01
'05/08/2022 15:16:41;-40,0;0;195,8;621,3;-54,4;107,4;-22,9;1050,3;14490,0;11620,0;-7560,0;0,0;0,2;-100,0;2,99;0,01
'05/08/2022 15:16:42;-40,0;0;195,6;621,4;-54,3;113,2;-29,5;1045,8;-13300,0;-5110,0;4130,0;0,0;0,2;-100,0;3,01;0,01
'05/08/2022 15:16:43;-40,0;0;195,5;621,4;-54,2;116,6;-21,5;1017,5;16240,0;7910,0;8960,0;0,0;0,2;-100,0;2,98;0,01
'05/08/2022 15:16:43;-40,0;0;195,5;621,3;-54,4;116,9;-25,3;1017,0;5810,0;-14910,0;-8120,0;0,0;0,2;-100,0;3,01;0,01
'05/08/2022 15:16:44;-40,0;0;195,1;621,4;-54,3;107,9;-24,8;1001,7;-700,0;13650,0;700,0;0,0;0,2;-100,0;2,97;0,01
'05/08/2022 15:16:45;-40,0;0;195,1;621,3;-54,4;113,9;-29,6;980,3;-18130,0;6860,0;-1400,0;0,0;0,2;-100,0;3,00;0,01
'05/08/2022 15:16:46;-40,0;0;195,1;621,3;-54,4;113,0;-33,1;996,3;-6860,0;4060,0;-1680,0;0,0;0,4;-100,0;2,97;0,01
'05/08/2022 15:16:47;-40,0;0;194,9;621,3;-54,4;114,3;-32,6;1022,6;-1960,0;-15750,0;-4550,0;0,0;0,4;-100,0;2,98;0,01
'05/08/2022 15:16:48;-40,0;0;194,9;621,3;-54,4;109,6;-28,2;1034,4;6650,0;3010,0;-5110,0;0,0;0,4;-100,0;2,96;0,01
'05/08/2022 15:16:49;-40,0;0;194,7;621,3;-54,5;104,6;-25,0;1009,4;2240,0;7630,0;-3430,0;0,0;0,4;-100,0;2,96;0,01
'05/08/2022 15:16:50;-40,0;0;194,6;621,3;-54,4;103,3;-24,6;987,2;-11970,0;2380,0;-14280,0;0,0;0,2;-100,0;2,93;0,01
'05/08/2022 15:16:51;-40,0;0;194,6;621,3;-54,5;102,1;-17,6;974,2;2100,0;-9380,0;-9520,0;0,0;0,2;-100,0;2,98;0,01
'05/08/2022 15:16:52;-40,0;0;194,5;621,3;-54,5;98,6;-14,6;974,2;1400,0;1960,0;-6580,0;0,0;0,2;-100,0;2,94;0,01
'05/08/2022 15:16:53;-40,0;0;194,3;621,3;-54,4;107,2;-20,1;1041,9;-7420,0;3290,0;3080,0;0,0;0,2;-100,0;2,95;0,01
'05/08/2022 15:16:54;-40,0;0;194,2;621,4;-54,3;111,4;-21,8;1024,8;6020,0;-6720,0;-8260,0;0,0;0,2;-100,0;2,94;0,01
'05/08/2022 15:16:55;-40,0;0;194,1;621,3;-54,4;111,3;-26,6;981,2;1330,0;5600,0;-5110,0;0,0;0,2;-100,0;2,96;0,01
'05/08/2022 15:16:56;-40,0;0;194,0;621,3;-54,4;113,5;-28,5;983,7;-7560,0;-6860,0;-1120,0;0,0;0,2;-100,0;2,88;0,01
'05/08/2022 15:16:56;-40,0;0;193,9;621,4;-54,3;114,3;-25,1;1012,2;4690,0;-3990,0;3150,0;0,0;0,2;-100,0;2,92;0,01
'05/08/2022 15:16:57;-40,0;0;193,9;621,4;-54,3;114,3;-25,1;1012,2;4690,0;-3990,0;3150,0;0,0;0,2;-100,0;2,93;0,01
'05/08/2022 15:16:58;-40,0;0;193,9;621,4;-54,2;110,7;-23,0;1025,5;2520,0;8120,0;3500,0;0,0;0,2;-100,0;2,93;0,01
'05/08/2022 15:16:59;-40,0;0;193,7;621,4;-54,3;97,4;-16,7;967,8;-8400,0;-14350,0;4130,0;0,0;0,2;-100,0;2,92;0,01
'05/08/2022 15:17:00;-40,0;0;193,5;621,4;-54,3;102,8;-17,2;1022,9;3640,0;-8750,0;-7560,0;0,0;0,2;-100,0;2,90;0,01
'05/08/2022 15:17:01;-40,0;0;193,5;621,4;-54,2;104,6;-19,2;1056,7;1470,0;20160,0;3990,0;0,0;0,2;-100,0;2,87;0,01
'05/08/2022 15:17:02;-40,0;0;193,3;621,5;-54,2;111,6;-23,7;1010,0;-8050,0;-17780,0;-4620,0;0,0;0,2;-100,0;2,91;0,01
'05/08/2022 15:17:03;-40,0;0;193,3;621,5;-54,1;105,4;-22,4;978,1;840,0;12740,0;4480,0;0,0;0,2;-100,0;2,89;0,01
'05/08/2022 15:17:04;-40,0;0;193,1;621,5;-54,1;117,4;-24,9;1044,0;-3780,0;1890,0;3780,0;0,0;0,2;-100,0;2,90;0,01
'05/08/2022 15:17:05;-40,0;0;193,1;621,5;-54,1;113,9;-24,3;1038,8;7280,0;-6510,0;-8470,0;0,0;0,1;-100,0;2,89;0,01
'05/08/2022 15:17:06;-40,0;0;192,9;621,5;-54,1;97,9;-21,8;971,1;-490,0;-4340,0;-1400,0;0,0;0,1;-100,0;2,90;0,01
'05/08/2022 15:17:07;-40,0;0;192,8;621,5;-54,1;97,0;-22,7;979,5;-1820,0;5950,0;1050,0;0,0;0,1;-100,0;2,89;0,01
'05/08/2022 15:17:08;-40,0;0;192,7;621,5;-54,1;103,2;-24,5;1018,2;1400,0;2450,0;280,0;0,0;0,1;-100,0;2,91;0,01
'05/08/2022 15:17:09;-40,0;0;192,7;621,5;-54,1;104,6;-21,9;989,5;-6580,0;2100,0;2800,0;0,0;0,2;-100,0;2,88;0,01
'05/08/2022 15:17:09;-40,0;0;192,4;621,6;-54,1;103,9;-20,1;985,8;-13930,0;350,0;2520,0;0,0;0,2;-100,0;2,89;0,01
'05/08/2022 15:17:10;-40,0;0;192,5;621,6;-54,0;108,5;-15,2;1026,6;15120,0;140,0;-8400,0;0,0;0,2;-100,0;2,87;0,01
'05/08/2022 15:17:11;-40,0;0;192,2;621,6;-53,9;111,3;-20,3;1031,6;-1610,0;-10150,0;-5670,0;0,0;0,2;-100,0;2,89;0,01
'05/08/2022 15:17:12;-40,0;0;192,2;621,7;-53,9;103,5;-20,4;980,8;-2170,0;4060,0;2590,0;0,0;0,2;-100,0;2,87;0,01
'05/08/2022 15:17:13;-40,0;0;192,1;621,7;-53,8;105,3;-18,5;1020,8;-5110,0;15680,0;4200,0;0,0;0,2;-100,0;2,89;0,01
'05/08/2022 15:17:14;-40,0;0;192,0;621,7;-53,8;113,2;-19,7;1059,6;700,0;1050,0;-3360,0;0,0;0,2;-100,0;2,85;0,01
'05/08/2022 15:17:15;-40,0;0;191,9;621,6;-53,9;110,7;-29,6;1006,6;10360,0;-11270,0;-1260,0;0,0;0,0;-100,0;2,89;0,01
'05/08/2022 15:17:16;-40,0;0;191,8;621,7;-53,8;101,1;-29,2;943,9;-6790,0;13230,0;7980,0;0,0;0,0;-100,0;2,84;0,01
'05/08/2022 15:17:17;-40,0;0;191,7;621,7;-53,8;111,8;-24,1;1005,8;1540,0;-6510,0;2940,0;0,0;0,0;-100,0;2,86;0,01
'05/08/2022 15:17:18;-40,0;0;191,6;621,7;-53,8;110,7;-19,0;1032,6;5670,0;10570,0;2660,0;0,0;0,0;-100,0;2,84;0,01
'05/08/2022 15:17:19;-40,0;0;191,3;621,8;-53,6;101,8;-22,4;982,2;-7140,0;-6650,0;7350,0;0,0;0,0;-100,0;2,86;0,01
'05/08/2022 15:17:20;-40,0;0;191,4;621,7;-53,8;102,4;-24,3;1001,1;6930,0;5320,0;140,0;0,0;0,0;-100,0;2,83;0,01
'05/08/2022 15:17:21;-40,0;0;191,2;621,7;-53,8;106,3;-30,1;1019,9;-8470,0;6160,0;2030,0;0,0;0,0;-100,0;2,84;0,01
'05/08/2022 15:17:22;-40,0;0;191,1;621,7;-53,7;106,6;-25,9;1000,2;11200,0;-7000,0;-9100,0;0,0;0,0;-100,0;2,81;0,01
'05/08/2022 15:17:22;-40,0;0;191,0;621,7;-53,8;97,2;-24,4;973,7;-11690,0;-350,0;6090,0;0,0;0,0;-100,0;2,85;0,01
'05/08/2022 15:17:23;-40,0;0;190,9;621,7;-53,8;101,9;-23,2;1029,3;-2730,0;3360,0;1540,0;0,0;0,0;-100,0;2,80;0,01
