

New start of logging. Datetime: 2022.05.10_004027 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/11/2022 10:34:12;24,9;46;972,4;25,8;21,3;-129,8;-993,3;-135,7;0,0;0,0;0,0;4,3;16,0;-100,0;2,92;0,02
'05/11/2022 10:34:13;24,9;46;972,4;25,8;21,3;-129,8;-993,2;-136,7;0,0;0,0;0,0;4,3;16,8;-100,0;2,92;0,02
'05/11/2022 10:34:14;24,9;45;972,3;25,8;21,3;-129,8;-993,2;-136,8;0,0;0,0;0,0;4,3;17,0;-100,0;2,92;0,02
'05/11/2022 10:34:15;24,9;45;972,3;25,9;21,3;-129,8;-993,1;-135,7;0,0;0,0;0,0;4,3;17,5;-100,0;2,92;0,02
'05/11/2022 10:34:16;24,9;45;972,3;25,9;21,3;-129,8;-993,1;-135,7;0,0;0,0;0,0;4,3;17,4;-100,0;2,92;0,02
'05/11/2022 10:34:17;24,9;45;972,2;25,9;21,3;-129,8;-993,1;-134,7;0,0;0,0;0,0;4,4;17,6;-100,0;2,92;0,02
'05/11/2022 10:34:18;24,9;45;972,3;25,9;21,4;-129,8;-993,1;-134,4;0,0;0,0;0,0;4,3;18,0;-100,0;2,92;0,02
'05/11/2022 10:34:19;24,9;45;972,3;25,9;21,4;-129,8;-993,0;-134,1;0,0;0,0;0,0;4,3;18,0;-100,0;2,92;0,02
'05/11/2022 10:34:20;24,9;45;972,3;25,9;21,3;-129,7;-993,0;-134,4;0,0;0,0;0,0;4,3;18,3;-100,0;2,92;0,02
'05/11/2022 10:34:21;24,9;45;972,3;25,9;21,3;-129,8;-993,1;-135,5;0,0;0,0;0,0;4,2;18,5;-100,0;2,92;0,02
'05/11/2022 10:34:22;24,9;45;972,4;25,9;21,4;-129,8;-993,1;-135,8;0,0;0,0;0,0;4,3;18,4;-100,0;2,92;0,02
'05/11/2022 10:34:23;24,9;45;972,4;25,9;21,3;-129,9;-993,2;-136,3;0,0;0,0;0,0;4,2;18,5;-100,0;2,92;0,02
'05/11/2022 10:34:24;24,9;44;972,3;25,9;21,4;-129,9;-993,2;-135,9;0,0;0,0;0,0;4,2;18,5;-100,0;2,92;0,02
'05/11/2022 10:34:24;24,9;44;972,3;25,8;21,3;-129,9;-993,3;-136,5;0,0;0,0;0,0;4,2;18,5;-100,0;2,92;0,02
'05/11/2022 10:34:25;24,9;44;972,2;25,9;21,3;-129,9;-993,3;-136,3;0,0;0,0;0,0;4,2;18,5;-100,0;2,92;0,02
'05/11/2022 10:34:26;24,9;44;972,5;25,9;21,4;-129,8;-993,1;-135,4;0,0;0,0;0,0;4,3;18,9;-100,0;2,92;0,02
'05/11/2022 10:34:27;24,9;44;972,4;25,9;21,4;-129,8;-993,1;-135,4;0,0;0,0;0,0;4,3;19,8;-100,0;2,92;0,02
'05/11/2022 10:34:28;24,9;44;972,5;25,9;21,4;-129,8;-993,1;-135,5;0,0;0,0;0,0;4,4;20,7;-100,0;2,92;0,02
'05/11/2022 10:34:29;24,9;44;972,3;25,9;21,4;-129,7;-993,1;-135,8;0,0;0,0;0,0;4,4;21,2;-100,0;2,92;0,02
'05/11/2022 10:34:30;24,9;44;972,3;25,9;21,4;-129,7;-993,1;-135,8;0,0;0,0;0,0;4,3;21,2;-100,0;2,92;0,02
'05/11/2022 10:34:31;24,9;44;972,4;25,9;21,3;-129,7;-993,1;-135,7;0,0;0,0;0,0;4,4;21,6;-100,0;2,92;0,02
'05/11/2022 10:34:32;25,0;44;972,5;25,9;21,4;-129,8;-993,1;-135,7;0,0;0,0;0,0;4,3;21,0;-100,0;2,92;0,02
'05/11/2022 10:34:33;25,0;44;972,4;25,9;21,4;-129,7;-993,1;-135,7;0,0;0,0;0,0;4,4;21,2;-100,0;2,92;0,02
'05/11/2022 10:34:34;24,9;44;972,4;25,9;21,4;-129,7;-993,1;-136,4;0,0;0,0;0,0;4,4;21,7;-100,0;2,92;0,02
'05/11/2022 10:34:35;24,9;44;972,4;25,9;21,4;-129,8;-993,2;-136,0;0,0;0,0;0,0;4,4;21,6;-100,0;2,91;0,02
'05/11/2022 10:34:36;25,0;44;972,3;25,9;21,4;-129,7;-993,1;-135,6;0,0;0,0;0,0;4,5;22,0;-100,0;2,91;0,02
'05/11/2022 10:34:37;24,9;44;972,4;25,9;21,4;-129,7;-993,1;-136,2;0,0;0,0;0,0;4,5;21,4;-100,0;2,91;0,02
'05/11/2022 10:34:37;25,0;44;972,3;25,9;21,4;-129,7;-993,1;-136,3;0,0;0,0;0,0;4,4;21,4;-100,0;2,91;0,02
'05/11/2022 10:34:38;25,0;44;972,3;25,9;21,4;-129,7;-993,2;-136,2;0,0;0,0;0,0;4,4;21,8;-100,0;2,91;0,02
'05/11/2022 10:34:39;25,0;44;972,3;25,9;21,4;-129,9;-993,1;-135,5;0,0;0,0;0,0;4,5;22,0;-100,0;2,91;0,02
'05/11/2022 10:34:40;25,0;44;972,4;25,9;21,4;-129,8;-993,1;-135,2;0,0;0,0;0,0;4,5;22,0;-100,0;2,91;0,02
'05/11/2022 10:34:41;25,0;44;972,3;25,9;21,4;-129,9;-993,2;-135,7;0,0;-70,0;0,0;4,5;21,3;-100,0;2,91;0,02
'05/11/2022 10:34:42;25,0;44;972,4;25,9;21,3;-129,9;-993,2;-136,5;0,0;0,0;0,0;4,5;21,9;-100,0;2,91;0,02
'05/11/2022 10:34:43;25,0;44;972,4;25,9;21,4;-129,9;-993,3;-136,6;0,0;0,0;0,0;4,5;21,5;-100,0;2,91;0,02
'05/11/2022 10:34:44;25,0;44;972,4;25,9;21,4;-129,9;-993,2;-136,6;0,0;0,0;0,0;4,5;21,5;-100,0;2,91;0,02
'05/11/2022 10:34:45;24,9;44;972,3;25,9;21,3;-129,9;-993,2;-136,9;0,0;0,0;0,0;4,5;21,6;-100,0;2,91;0,02
'05/11/2022 10:34:46;24,9;44;972,3;25,8;21,3;-129,9;-993,2;-137,1;0,0;0,0;0,0;4,5;21,1;-100,0;2,91;0,02
'05/11/2022 10:34:47;24,9;44;972,4;25,9;21,3;-129,9;-993,3;-137,2;0,0;0,0;0,0;4,5;22,1;-100,0;2,91;0,02
'05/11/2022 10:34:48;24,9;44;972,5;25,9;21,4;-129,9;-993,3;-136,3;0,0;0,0;0,0;4,5;21,8;-100,0;2,91;0,02
'05/11/2022 10:34:49;24,9;44;972,3;25,9;21,4;-129,9;-993,1;-135,9;0,0;0,0;0,0;4,6;21,8;-100,0;2,91;0,02
'05/11/2022 10:34:50;25,0;44;972,3;25,9;21,4;-129,7;-993,1;-135,1;0,0;0,0;0,0;4,5;21,5;-100,0;2,91;0,02
'05/11/2022 10:34:50;25,0;44;972,4;25,9;21,4;-129,8;-993,1;-134,9;0,0;0,0;0,0;4,4;21,3;-100,0;2,91;0,02
'05/11/2022 10:34:51;25,0;44;972,2;25,9;21,4;-129,7;-993,0;-134,4;0,0;0,0;0,0;4,5;22,1;-100,0;2,91;0,02
'05/11/2022 10:34:52;25,0;44;972,4;25,9;21,4;-129,7;-993,1;-134,9;0,0;0,0;0,0;4,4;22,0;-100,0;2,91;0,02
'05/11/2022 10:34:53;25,0;45;972,3;25,9;21,4;-129,7;-993,1;-134,7;0,0;0,0;0,0;4,5;22,1;-100,0;2,83;0,02
'05/11/2022 10:34:54;25,0;45;972,4;25,9;21,4;-129,7;-993,1;-135,1;0,0;0,0;0,0;4,3;21,8;-100,0;2,90;0,02
'05/11/2022 10:34:55;25,0;45;972,3;25,9;21,4;-129,8;-993,1;-134,6;0,0;0,0;0,0;4,3;21,1;-100,0;2,91;0,02
'05/11/2022 10:34:56;25,0;45;972,4;26,0;21,5;-129,8;-993,0;-134,4;0,0;0,0;0,0;4,3;20,6;-100,0;2,91;0,02
'05/11/2022 10:34:57;25,0;45;972,4;26,0;21,5;-129,7;-993,1;-134,0;0,0;0,0;0,0;4,4;20,7;-100,0;2,91;0,02
'05/11/2022 10:34:58;25,0;45;972,3;26,0;21,5;-129,8;-993,1;-134,5;0,0;0,0;0,0;4,4;20,9;-100,0;2,91;0,02
'05/11/2022 10:34:59;25,0;45;972,3;26,0;21,4;-129,7;-993,1;-134,4;0,0;0,0;0,0;4,4;20,6;-100,0;2,91;0,02
'05/11/2022 10:35:00;25,0;45;972,3;26,0;21,5;-129,7;-993,1;-134,7;0,0;0,0;0,0;4,4;20,2;-100,0;2,91;0,02
'05/11/2022 10:35:01;25,0;45;972,4;26,0;21,5;-129,7;-993,1;-135,0;0,0;0,0;0,0;4,4;19,4;-100,0;2,91;0,02
'05/11/2022 10:35:02;25,0;45;972,4;26,0;21,5;-129,7;-993,1;-135,0;0,0;0,0;0,0;4,3;18,7;-100,0;2,91;0,02
'05/11/2022 10:35:03;25,0;45;972,4;26,0;21,5;-129,7;-993,1;-134,8;0,0;0,0;0,0;4,3;18,3;-100,0;2,91;0,02
'05/11/2022 10:35:03;25,0;45;972,5;26,0;21,5;-129,7;-993,1;-135,0;0,0;0,0;0,0;4,3;17,8;-100,0;2,91;0,02
'05/11/2022 10:35:04;25,0;45;972,3;25,9;21,5;-129,8;-993,1;-135,9;0,0;0,0;0,0;4,3;18,9;-100,0;2,91;0,02
'05/11/2022 10:35:05;25,0;45;972,3;26,0;21,5;-129,8;-993,1;-136,2;0,0;0,0;0,0;4,3;18,6;-100,0;2,91;0,02
'05/11/2022 10:35:06;25,0;45;972,3;26,0;21,4;-129,8;-993,2;-136,3;0,0;0,0;0,0;4,3;18,2;-100,0;2,91;0,02
'05/11/2022 10:35:07;25,0;45;972,4;25,9;21,4;-129,8;-993,2;-136,9;0,0;0,0;0,0;4,2;17,4;-100,0;2,90;0,02
'05/11/2022 10:35:08;25,0;45;972,3;25,9;21,4;-129,9;-993,3;-138,2;0,0;0,0;0,0;4,1;16,5;-100,0;2,90;0,02
'05/11/2022 10:35:09;25,0;45;972,4;25,9;21,4;-129,9;-993,3;-138,3;0,0;0,0;0,0;4,0;16,8;-100,0;2,90;0,02
'05/11/2022 10:35:10;25,0;44;972,3;25,9;21,4;-129,9;-993,3;-137,9;0,0;0,0;0,0;4,1;16,2;-100,0;2,90;0,02
'05/11/2022 10:35:11;25,0;44;972,4;25,9;21,4;-129,9;-993,3;-137,2;0,0;0,0;0,0;4,1;16,1;-100,0;2,90;0,02
'05/11/2022 10:35:12;25,0;44;972,4;25,9;21,4;-129,9;-993,1;-136,3;0,0;0,0;0,0;4,1;16,1;-100,0;2,90;0,02
'05/11/2022 10:35:13;25,0;44;972,3;25,9;21,4;-129,9;-993,2;-136,6;0,0;0,0;0,0;4,1;15,9;-100,0;2,90;0,02
'05/11/2022 10:35:14;25,0;44;972,5;25,9;21,4;-129,8;-993,2;-136,1;0,0;0,0;0,0;4,0;15,7;-100,0;2,90;0,02
'05/11/2022 10:35:15;25,0;45;972,4;25,9;21,4;-129,8;-993,2;-136,1;0,0;0,0;0,0;4,0;14,8;-100,0;2,90;0,02
'05/11/2022 10:35:15;25,0;45;972,4;25,9;21,4;-129,9;-993,2;-136,6;0,0;0,0;0,0;4,0;14,5;-100,0;2,90;0,02
'05/11/2022 10:35:16;25,0;45;972,4;26,0;21,4;-129,8;-993,2;-136,2;0,0;0,0;0,0;4,0;14,5;-100,0;2,90;0,02
'05/11/2022 10:35:17;25,0;45;972,4;25,9;21,4;-129,8;-993,1;-135,5;0,0;0,0;0,0;4,0;14,4;-100,0;2,90;0,02
'05/11/2022 10:35:18;25,0;45;972,4;25,9;21,5;-129,8;-993,1;-135,9;0,0;0,0;0,0;4,0;14,4;-100,0;2,90;0,02
'05/11/2022 10:35:19;25,0;45;972,3;25,9;21,4;-129,7;-993,1;-135,9;0,0;0,0;0,0;4,0;13,7;-100,0;2,90;0,02
'05/11/2022 10:35:20;25,0;45;972,3;25,9;21,4;-129,8;-993,1;-135,6;0,0;0,0;0,0;4,0;13,7;-100,0;2,90;0,02
'05/11/2022 10:35:21;25,0;45;972,4;26,0;21,5;-129,7;-993,0;-135,4;0,0;0,0;0,0;4,0;13,9;-100,0;2,90;0,02
'05/11/2022 10:35:22;25,0;45;972,4;25,9;21,4;-129,7;-993,0;-135,5;0,0;0,0;0,0;4,0;13,9;-100,0;2,90;0,02
'05/11/2022 10:35:23;25,0;45;972,4;25,9;21,4;-129,7;-993,1;-136,0;0,0;0,0;0,0;4,0;13,7;-100,0;2,90;0,02
'05/11/2022 10:35:24;25,0;45;972,3;25,9;21,4;-129,7;-993,1;-137,0;0,0;0,0;0,0;4,0;13,2;-100,0;2,90;0,02
'05/11/2022 10:35:25;25,0;44;972,4;25,9;21,4;-129,7;-993,2;-137,9;0,0;0,0;0,0;3,9;12,1;-100,0;2,90;0,02
'05/11/2022 10:35:26;25,0;44;972,4;25,9;21,4;-129,7;-993,1;-137,3;0,0;0,0;0,0;3,8;11,8;-100,0;2,90;0,02
'05/11/2022 10:35:27;25,0;44;972,3;25,8;21,4;-129,7;-993,1;-137,4;0,0;0,0;0,0;3,8;11,8;-100,0;2,90;0,02
'05/11/2022 10:35:28;24,9;44;972,3;25,8;21,2;-129,7;-993,3;-138,7;0,0;-70,0;0,0;3,8;11,9;-100,0;2,90;0,02
'05/11/2022 10:35:28;24,9;44;972,4;25,8;21,3;-129,8;-993,3;-138,9;0,0;0,0;0,0;3,9;12,3;-100,0;2,90;0,02
'05/11/2022 10:35:29;24,9;43;972,4;25,8;21,3;-129,7;-993,2;-137,9;0,0;0,0;0,0;3,9;12,4;-100,0;2,90;0,02
'05/11/2022 10:35:30;24,9;43;972,4;25,8;21,3;-129,7;-993,2;-138,3;0,0;-70,0;0,0;3,8;12,2;-100,0;2,90;0,02
'05/11/2022 10:35:31;24,9;43;972,4;25,8;21,3;-129,7;-993,2;-137,4;0,0;0,0;0,0;3,8;12,2;-100,0;2,90;0,02
'05/11/2022 10:35:32;24,9;43;972,4;25,8;21,3;-129,7;-993,2;-137,4;0,0;0,0;0,0;3,8;12,3;-100,0;2,90;0,02
'05/11/2022 10:35:33;24,9;43;972,3;25,8;21,3;-129,8;-993,3;-137,6;0,0;0,0;0,0;3,7;10,9;-100,0;2,90;0,02
'05/11/2022 10:35:34;24,9;43;972,2;25,8;21,4;-129,7;-993,2;-136,7;0,0;0,0;0,0;3,7;11,0;-100,0;2,90;0,02
'05/11/2022 10:35:35;24,9;44;972,4;25,8;21,4;-129,7;-993,1;-135,7;0,0;0,0;0,0;3,7;11,2;-100,0;2,90;0,02
'05/11/2022 10:35:36;24,9;44;972,4;25,8;21,3;-129,7;-993,1;-136,1;0,0;0,0;0,0;3,7;11,4;-100,0;2,90;0,02
'05/11/2022 10:35:37;24,9;44;972,4;25,7;21,2;-129,8;-993,2;-137,6;0,0;0,0;0,0;3,8;11,5;-100,0;2,90;0,02
'05/11/2022 10:35:38;24,9;44;972,4;25,7;21,2;-129,8;-993,3;-138,3;0,0;0,0;0,0;3,8;11,0;-100,0;2,90;0,02
'05/11/2022 10:35:39;24,9;43;972,3;25,7;21,2;-129,8;-993,3;-138,3;0,0;0,0;0,0;3,8;10,9;-100,0;2,90;0,02
'05/11/2022 10:35:40;24,9;43;972,4;25,8;21,3;-129,7;-993,3;-137,4;0,0;0,0;0,0;3,8;10,9;-100,0;2,90;0,02
'05/11/2022 10:35:41;24,9;43;972,4;25,7;21,2;-129,8;-993,3;-137,3;0,0;0,0;0,0;3,8;10,7;-100,0;2,90;0,02
'05/11/2022 10:35:41;24,9;43;972,3;25,8;21,3;-129,8;-993,2;-136,9;0,0;0,0;0,0;3,8;11,0;-100,0;2,90;0,02
'05/11/2022 10:35:42;24,9;43;972,3;25,8;21,3;-129,8;-993,2;-135,8;0,0;0,0;0,0;3,8;11,5;-100,0;2,89;0,02
'05/11/2022 10:35:43;24,9;43;972,4;25,8;21,3;-129,9;-993,2;-136,1;0,0;-70,0;0,0;3,7;11,3;-100,0;2,89;0,02
'05/11/2022 10:35:44;24,9;43;972,4;25,7;21,2;-129,9;-993,2;-136,7;0,0;0,0;0,0;3,7;11,6;-100,0;2,89;0,02
'05/11/2022 10:35:45;24,8;43;972,4;25,7;21,2;-129,9;-993,2;-137,5;0,0;0,0;0,0;3,7;11,7;-100,0;2,89;0,02
'05/11/2022 10:35:46;24,8;43;972,3;25,8;21,3;-129,9;-993,2;-136,7;0,0;0,0;0,0;3,7;11,8;-100,0;2,89;0,02
'05/11/2022 10:35:47;24,8;43;972,3;25,7;21,2;-129,9;-993,2;-137,5;0,0;0,0;0,0;3,7;11,7;-100,0;2,89;0,02
'05/11/2022 10:35:48;24,8;43;972,3;25,7;21,2;-129,9;-993,2;-137,5;0,0;0,0;0,0;3,7;11,9;-100,0;2,89;0,02
'05/11/2022 10:35:49;24,8;43;972,3;25,7;21,2;-129,9;-993,3;-137,2;0,0;0,0;0,0;3,7;11,9;-100,0;2,81;0,02
'05/11/2022 10:35:50;24,8;43;972,3;25,8;21,3;-129,9;-993,2;-136,6;0,0;0,0;0,0;3,7;11,5;-100,0;2,89;0,02
'05/11/2022 10:35:51;24,8;43;972,3;25,7;21,2;-129,9;-993,2;-136,7;0,0;0,0;0,0;3,7;11,5;-100,0;2,89;0,02
'05/11/2022 10:35:52;24,8;44;972,3;25,7;21,2;-129,8;-993,2;-137,1;0,0;0,0;0,0;3,7;11,4;-100,0;2,89;0,02
'05/11/2022 10:35:53;24,8;43;972,2;25,7;21,2;-129,8;-993,2;-136,6;0,0;0,0;0,0;3,7;11,2;-100,0;2,89;0,02
'05/11/2022 10:35:54;24,8;43;972,3;25,7;21,2;-129,8;-993,2;-136,8;0,0;0,0;0,0;3,8;11,5;-100,0;2,89;0,02
'05/11/2022 10:35:54;24,8;43;972,5;25,7;21,2;-129,8;-993,3;-136,8;0,0;0,0;0,0;3,8;11,5;-100,0;2,89;0,02
'05/11/2022 10:35:55;24,8;43;972,3;25,8;21,3;-129,9;-993,1;-135,7;0,0;0,0;0,0;3,8;11,6;-100,0;2,89;0,02
'05/11/2022 10:35:56;24,8;44;972,4;25,7;21,3;-129,9;-993,1;-136,4;0,0;0,0;0,0;3,8;11,2;-100,0;2,89;0,02
'05/11/2022 10:35:57;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-136,7;0,0;0,0;0,0;3,8;12,3;-100,0;2,89;0,02
'05/11/2022 10:35:58;24,8;44;972,2;25,8;21,3;-129,9;-993,1;-135,7;0,0;-70,0;0,0;3,8;12,1;-100,0;2,89;0,02
'05/11/2022 10:35:59;24,8;44;972,2;25,7;21,2;-129,9;-993,1;-136,0;0,0;0,0;0,0;3,8;12,2;-100,0;2,89;0,02
'05/11/2022 10:36:00;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-136,4;0,0;0,0;0,0;3,8;12,0;-100,0;2,89;0,02
'05/11/2022 10:36:01;24,8;44;972,3;25,7;21,2;-129,9;-993,1;-136,2;0,0;0,0;0,0;3,8;12,0;-100,0;2,89;0,02
'05/11/2022 10:36:02;24,9;44;972,2;25,8;21,3;-129,8;-993,1;-135,8;0,0;0,0;0,0;3,8;11,9;-100,0;2,89;0,02
'05/11/2022 10:36:03;24,9;44;972,3;25,8;21,3;-129,9;-993,1;-135,5;0,0;0,0;0,0;3,8;11,8;-100,0;2,89;0,02
'05/11/2022 10:36:04;24,9;44;972,3;25,8;21,3;-129,9;-993,1;-135,7;0,0;0,0;0,0;3,8;11,7;-100,0;2,89;0,02
'05/11/2022 10:36:05;24,8;44;972,4;25,8;21,2;-129,8;-993,1;-136,0;0,0;0,0;0,0;3,8;11,8;-100,0;2,89;0,02
'05/11/2022 10:36:06;24,9;44;972,4;25,8;21,3;-129,9;-993,2;-136,2;0,0;0,0;0,0;3,7;11,7;-100,0;2,89;0,02
'05/11/2022 10:36:07;24,9;44;972,4;25,8;21,3;-129,8;-993,2;-135,9;0,0;0,0;0,0;3,7;11,7;-100,0;2,89;0,02
'05/11/2022 10:36:07;24,9;45;972,4;25,8;21,3;-129,8;-993,3;-135,8;0,0;0,0;0,0;3,7;11,8;-100,0;2,89;0,02
'05/11/2022 10:36:08;24,9;45;972,3;25,8;21,3;-129,8;-993,3;-135,7;0,0;0,0;0,0;3,7;11,8;-100,0;2,89;0,02
'05/11/2022 10:36:09;24,9;45;972,3;25,8;21,3;-129,9;-993,2;-135,8;0,0;0,0;0,0;3,7;11,4;-100,0;2,89;0,02
'05/11/2022 10:36:10;24,9;45;972,4;25,8;21,3;-129,9;-993,2;-136,3;0,0;0,0;0,0;3,7;10,9;-100,0;2,89;0,02
'05/11/2022 10:36:11;24,9;45;972,4;25,8;21,3;-129,9;-993,2;-136,2;0,0;-70,0;0,0;3,8;11,1;-100,0;2,89;0,02
'05/11/2022 10:36:12;24,9;45;972,5;25,8;21,3;-129,8;-993,2;-136,0;0,0;0,0;0,0;3,8;10,8;-100,0;2,89;0,02
'05/11/2022 10:36:13;24,9;45;972,3;25,8;21,3;-129,9;-993,1;-135,5;0,0;0,0;0,0;3,8;10,6;-100,0;2,89;0,02
'05/11/2022 10:36:14;24,9;45;972,4;25,8;21,3;-129,9;-993,1;-135,9;0,0;0,0;0,0;3,8;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:15;24,9;45;972,3;25,8;21,3;-129,8;-993,2;-135,7;0,0;0,0;0,0;3,8;10,4;-100,0;2,88;0,02
'05/11/2022 10:36:16;24,9;45;972,3;25,8;21,3;-129,8;-993,1;-135,1;0,0;0,0;0,0;3,7;10,3;-100,0;2,88;0,02
'05/11/2022 10:36:17;24,9;45;972,3;25,9;21,3;-129,8;-993,1;-134,6;0,0;0,0;0,0;3,6;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:18;24,9;45;972,3;25,8;21,3;-129,8;-993,1;-135,0;0,0;0,0;0,0;3,7;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:19;24,9;45;972,4;25,8;21,3;-129,8;-993,1;-136,1;0,0;0,0;0,0;3,7;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:20;24,9;45;972,4;25,8;21,3;-129,8;-993,1;-135,9;0,0;0,0;0,0;3,6;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:20;24,9;45;972,3;25,8;21,4;-129,8;-993,1;-135,5;0,0;0,0;0,0;3,6;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:21;24,9;46;972,4;25,9;21,4;-129,8;-993,1;-135,2;0,0;0,0;0,0;3,6;10,3;-100,0;2,88;0,02
'05/11/2022 10:36:22;24,9;46;972,2;25,9;21,4;-129,9;-993,0;-134,7;0,0;0,0;0,0;3,6;10,3;-100,0;2,88;0,02
'05/11/2022 10:36:23;24,9;46;972,3;25,9;21,4;-129,9;-993,1;-135,0;0,0;0,0;0,0;3,6;10,4;-100,0;2,88;0,02
'05/11/2022 10:36:24;25,0;46;972,5;25,9;21,4;-129,9;-993,1;-134,9;0,0;0,0;0,0;3,6;10,2;-100,0;2,88;0,02
'05/11/2022 10:36:25;25,0;46;972,5;25,9;21,4;-129,9;-993,0;-135,2;0,0;0,0;0,0;3,6;9,4;-100,0;2,88;0,02
'05/11/2022 10:36:26;25,0;46;972,3;25,9;21,4;-129,8;-993,0;-134,9;0,0;0,0;0,0;3,6;9,2;-100,0;2,88;0,02
'05/11/2022 10:36:27;25,0;46;972,3;25,9;21,4;-129,7;-993,0;-134,5;0,0;0,0;0,0;3,5;9,1;-100,0;2,88;0,02
'05/11/2022 10:36:28;25,0;46;972,4;25,9;21,4;-129,8;-993,0;-135,1;0,0;0,0;0,0;3,5;9,1;-100,0;2,88;0,02
'05/11/2022 10:36:29;25,0;46;972,4;25,9;21,4;-129,8;-993,1;-135,8;0,0;0,0;0,0;3,4;9,0;-100,0;2,88;0,02
'05/11/2022 10:36:30;25,0;46;972,4;25,9;21,4;-129,7;-993,1;-136,0;0,0;0,0;0,0;3,5;9,2;-100,0;2,88;0,02
'05/11/2022 10:36:31;24,9;46;972,4;25,9;21,4;-129,7;-993,1;-136,4;0,0;0,0;0,0;3,5;9,1;-100,0;2,88;0,02
'05/11/2022 10:36:32;24,9;45;972,3;25,8;21,3;-129,8;-993,2;-136,9;0,0;0,0;0,0;3,5;9,1;-100,0;2,88;0,02
'05/11/2022 10:36:33;24,9;45;972,4;25,8;21,3;-129,9;-993,3;-138,3;0,0;0,0;0,0;3,5;9,1;-100,0;2,88;0,02
'05/11/2022 10:36:33;24,9;45;972,4;25,8;21,3;-129,9;-993,3;-138,1;0,0;0,0;0,0;3,5;9,2;-100,0;2,88;0,02
'05/11/2022 10:36:34;24,9;45;972,4;25,8;21,3;-129,9;-993,3;-138,1;0,0;0,0;0,0;3,5;9,6;-100,0;2,88;0,02
'05/11/2022 10:36:35;24,9;45;972,3;25,9;21,4;-129,9;-993,2;-136,4;0,0;0,0;0,0;3,6;9,6;-100,0;2,88;0,02
'05/11/2022 10:36:36;24,9;45;972,5;25,9;21,4;-129,9;-993,2;-136,0;0,0;0,0;0,0;3,6;9,8;-100,0;2,88;0,02
'05/11/2022 10:36:37;24,9;45;972,4;25,8;21,3;-129,9;-993,1;-136,2;0,0;0,0;0,0;3,6;9,9;-100,0;2,88;0,02
'05/11/2022 10:36:38;24,9;45;972,3;25,9;21,3;-129,9;-993,1;-136,2;0,0;0,0;0,0;3,6;9,9;-100,0;2,88;0,02
'05/11/2022 10:36:39;24,9;45;972,4;25,9;21,4;-129,9;-993,1;-136,2;0,0;-70,0;0,0;3,6;9,9;-100,0;2,88;0,02
'05/11/2022 10:36:40;25,0;45;972,4;25,8;21,3;-129,8;-993,1;-136,0;0,0;0,0;0,0;3,7;10,0;-100,0;2,88;0,02
'05/11/2022 10:36:41;24,9;45;972,3;25,8;21,3;-129,8;-993,1;-136,9;0,0;0,0;0,0;3,6;10,1;-100,0;2,88;0,02
'05/11/2022 10:36:42;24,9;44;972,2;25,8;21,3;-129,7;-993,1;-138,3;0,0;0,0;0,0;3,6;10,5;-100,0;2,88;0,02
'05/11/2022 10:36:43;24,9;44;972,3;25,8;21,3;-129,8;-993,2;-138,0;0,0;0,0;0,0;3,6;10,6;-100,0;2,88;0,02
'05/11/2022 10:36:44;24,9;44;972,5;25,8;21,3;-129,7;-993,2;-137,7;0,0;0,0;0,0;3,7;10,2;-100,0;2,88;0,02
'05/11/2022 10:36:45;24,9;44;972,3;25,8;21,3;-129,7;-993,1;-136,6;0,0;0,0;0,0;3,7;10,4;-100,0;2,88;0,02
'05/11/2022 10:36:45;24,9;44;972,2;25,8;21,3;-129,7;-993,0;-136,8;0,0;0,0;0,0;3,7;10,4;-100,0;2,79;0,02
'05/11/2022 10:36:46;24,9;44;972,2;25,8;21,3;-129,7;-993,1;-136,9;0,0;0,0;0,0;3,7;10,5;-100,0;2,87;0,02
'05/11/2022 10:36:47;24,9;44;972,4;25,8;21,3;-129,7;-993,1;-136,5;0,0;0,0;0,0;3,7;10,6;-100,0;2,87;0,02
'05/11/2022 10:36:48;24,9;44;972,1;25,8;21,3;-129,7;-993,0;-136,3;0,0;0,0;0,0;3,8;10,6;-100,0;2,87;0,02
'05/11/2022 10:36:49;24,9;44;972,3;25,8;21,3;-129,7;-993,0;-135,9;0,0;-70,0;0,0;3,8;10,6;-100,0;2,87;0,02
'05/11/2022 10:36:50;24,9;44;972,2;25,8;21,3;-129,7;-993,0;-136,0;0,0;0,0;0,0;3,7;10,5;-100,0;2,87;0,02
'05/11/2022 10:36:51;24,9;44;972,3;25,8;21,4;-129,7;-993,0;-136,1;0,0;0,0;0,0;3,7;10,4;-100,0;2,87;0,02
