

New start of logging. Datetime: 2022.05.08_004356 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 00:46:30;37,3;20;974,8;38,7;34,5;-6,3;-7,9;1013,0;0,0;-70,0;-70,0;7,6;42,6;-100,0;4,24;0,05
'05/08/2022 00:46:31;37,3;20;974,9;38,7;34,5;-6,7;-7,9;1013,8;-70,0;0,0;-140,0;7,5;42,4;-100,0;4,24;0,04
'05/08/2022 00:46:32;37,3;20;974,8;38,8;34,6;-6,5;-7,7;1014,9;0,0;0,0;0,0;7,5;42,8;-100,0;4,24;0,05
'05/08/2022 00:46:33;37,3;20;974,8;38,7;34,6;-6,2;-7,6;1013,9;-70,0;-70,0;0,0;7,7;45,7;-100,0;4,24;0,04
'05/08/2022 00:46:34;37,2;20;975,0;38,6;34,5;-6,3;-7,7;1012,2;0,0;0,0;0,0;7,9;49,3;-100,0;4,24;0,04
'05/08/2022 00:46:35;37,2;20;974,9;38,6;34,4;-5,9;-7,8;1011,4;0,0;-70,0;0,0;7,9;47,1;-100,0;4,24;0,04
'05/08/2022 00:46:36;37,2;20;974,8;38,6;34,5;-5,9;-7,7;1011,9;0,0;0,0;-70,0;7,9;46,8;-100,0;4,24;0,04
'05/08/2022 00:46:37;37,2;20;974,8;38,5;34,4;-6,1;-7,7;1011,1;-70,0;0,0;0,0;7,9;46,2;-100,0;4,24;0,04
'05/08/2022 00:46:38;37,2;20;974,8;38,6;34,4;-5,8;-7,6;1010,9;0,0;0,0;-140,0;8,0;46,6;-100,0;4,24;0,04
'05/08/2022 00:46:39;37,2;20;974,9;38,5;34,4;-6,0;-7,7;1011,3;-70,0;-140,0;-210,0;7,9;46,7;-100,0;4,24;0,04
'05/08/2022 00:46:39;37,2;20;974,9;38,5;34,4;-6,4;-7,9;1011,5;140,0;-70,0;0,0;8,0;47,0;-100,0;4,24;0,04
'05/08/2022 00:46:40;37,1;20;974,9;38,5;34,4;-5,9;-7,8;1011,3;-210,0;140,0;-70,0;8,1;46,6;-100,0;4,24;0,04
'05/08/2022 00:46:41;37,1;20;974,9;38,5;34,4;-5,6;-7,8;1011,9;0,0;0,0;-140,0;8,1;46,6;-100,0;4,24;0,04
'05/08/2022 00:46:42;37,1;20;975,0;38,5;34,4;-5,6;-7,9;1012,1;-70,0;-70,0;-70,0;7,9;46,6;-100,0;4,24;0,04
'05/08/2022 00:46:43;37,1;19;974,9;38,5;34,3;-5,4;-8,0;1011,8;0,0;0,0;-70,0;8,0;47,7;-100,0;4,24;0,04
'05/08/2022 00:46:44;37,1;19;974,9;38,5;34,4;-5,5;-8,0;1012,2;-70,0;0,0;0,0;8,0;47,0;-100,0;4,24;0,04
'05/08/2022 00:46:45;37,1;19;974,9;38,5;34,4;-5,6;-8,1;1013,1;-140,0;0,0;0,0;8,1;47,3;-100,0;4,24;0,04
'05/08/2022 00:46:46;37,1;20;974,9;38,5;34,4;-5,6;-7,9;1013,1;-70,0;0,0;0,0;8,0;46,0;-100,0;4,24;0,04
'05/08/2022 00:46:47;37,1;20;974,9;38,5;34,3;-5,6;-7,7;1012,9;-70,0;0,0;0,0;8,0;45,7;-100,0;4,24;0,04
'05/08/2022 00:46:48;37,1;20;975,0;38,5;34,3;-5,5;-7,9;1012,4;0,0;-70,0;-140,0;8,1;45,7;-100,0;4,24;0,04
'05/08/2022 00:46:49;37,1;20;974,8;38,4;34,3;-5,6;-7,7;1011,4;0,0;0,0;0,0;7,9;44,7;-100,0;4,24;0,04
'05/08/2022 00:46:50;37,0;20;975,0;38,3;34,2;-5,6;-7,7;1010,2;70,0;-70,0;-70,0;7,8;41,8;-100,0;4,24;0,04
'05/08/2022 00:46:51;37,0;20;974,9;38,3;34,1;-5,7;-7,7;1009,9;0,0;0,0;0,0;7,5;38,7;-100,0;4,24;0,04
'05/08/2022 00:46:51;37,0;20;974,8;38,3;34,2;-5,6;-7,7;1010,4;70,0;-70,0;-70,0;7,5;37,2;-100,0;4,24;0,04
'05/08/2022 00:46:52;37,0;20;974,9;38,4;34,2;-5,6;-7,7;1011,6;0,0;0,0;0,0;7,5;37,0;-100,0;4,24;0,04
'05/08/2022 00:46:53;36,9;20;974,8;38,3;34,1;-5,7;-7,7;1011,0;-140,0;70,0;0,0;7,5;36,6;-100,0;4,24;0,04
'05/08/2022 00:46:54;36,9;20;974,9;38,3;34,1;-5,6;-7,6;1011,1;-140,0;0,0;-70,0;7,5;36,5;-100,0;4,24;0,04
'05/08/2022 00:46:55;36,9;20;975,0;38,3;34,1;-5,3;-7,7;1011,3;0,0;-70,0;-210,0;7,6;37,0;-100,0;4,24;0,04
'05/08/2022 00:46:56;36,9;20;974,7;38,3;34,2;-5,2;-7,9;1011,5;0,0;0,0;-70,0;7,7;37,4;-100,0;4,24;0,04
'05/08/2022 00:46:57;36,9;20;974,9;38,3;34,2;-5,6;-8,0;1012,5;-70,0;-140,0;0,0;7,7;37,3;-100,0;4,24;0,04
'05/08/2022 00:46:58;36,9;20;974,9;38,3;34,2;-5,6;-8,0;1012,5;-70,0;-140,0;0,0;7,8;39,8;-100,0;4,24;0,04
'05/08/2022 00:46:59;36,9;20;974,8;38,3;34,1;-5,8;-7,7;1012,4;-210,0;-70,0;0,0;7,9;39,6;-100,0;4,24;0,04
'05/08/2022 00:47:00;36,9;20;974,8;38,3;34,2;-6,0;-7,8;1012,8;-70,0;-70,0;140,0;8,0;40,0;-100,0;4,24;0,04
'05/08/2022 00:47:01;36,9;20;974,8;38,3;34,1;-5,2;-8,2;1012,6;-70,0;-70,0;-70,0;7,9;38,8;-100,0;4,24;0,04
'05/08/2022 00:47:02;36,9;20;974,9;38,3;34,1;-5,7;-9,2;1013,0;70,0;0,0;-70,0;7,6;35,6;-100,0;4,24;0,04
'05/08/2022 00:47:03;36,9;20;974,9;38,3;34,1;-5,2;-9,6;1013,3;-70,0;-70,0;-210,0;7,4;31,5;-100,0;4,24;0,04
'05/08/2022 00:47:03;36,9;20;974,8;38,3;34,1;-5,7;-9,8;1013,7;0,0;0,0;-70,0;7,1;29,8;-100,0;4,24;0,04
'05/08/2022 00:47:04;36,9;20;974,9;38,3;34,2;-5,6;-9,9;1013,7;-70,0;0,0;-140,0;7,1;29,3;-100,0;4,24;0,04
'05/08/2022 00:47:05;36,9;20;975,0;38,3;34,1;-5,8;-10,0;1013,5;0,0;0,0;-210,0;7,0;29,1;-100,0;4,24;0,04
'05/08/2022 00:47:06;36,9;20;974,7;38,3;34,2;-5,9;-10,2;1013,5;0,0;0,0;-140,0;6,9;29,5;-100,0;4,20;0,04
'05/08/2022 00:47:07;36,9;20;974,9;38,3;34,1;-5,9;-10,4;1012,6;-70,0;0,0;0,0;6,9;29,4;-100,0;4,24;0,04
'05/08/2022 00:47:08;36,9;20;974,9;38,3;34,1;-5,9;-10,4;1012,5;-70,0;0,0;0,0;6,7;28,4;-100,0;4,24;0,04
'05/08/2022 00:47:09;36,9;20;974,9;38,3;34,1;-5,8;-10,4;1012,6;0,0;0,0;-70,0;6,6;28,3;-100,0;4,24;0,04
'05/08/2022 00:47:10;36,9;20;974,9;38,3;34,1;-5,9;-10,2;1013,4;420,0;-210,0;140,0;6,6;28,0;-100,0;4,24;0,04
'05/08/2022 00:47:11;36,9;20;974,9;38,3;34,1;-5,2;-9,0;1013,6;-70,0;0,0;0,0;6,6;27,8;-100,0;4,24;0,04
'05/08/2022 00:47:12;36,9;20;975,0;38,3;34,1;-5,2;-8,5;1012,5;0,0;-70,0;-70,0;6,5;28,6;-100,0;4,24;0,04
'05/08/2022 00:47:13;36,9;20;974,8;38,2;34,1;-5,3;-8,7;1012,1;0,0;0,0;-140,0;6,5;28,3;-100,0;4,24;0,04
'05/08/2022 00:47:14;36,9;20;974,9;38,3;34,1;-5,7;-8,6;1012,4;-70,0;0,0;0,0;6,6;28,2;-100,0;4,24;0,04
'05/08/2022 00:47:15;36,9;20;974,8;38,3;34,1;-5,7;-8,7;1012,6;-70,0;0,0;0,0;6,6;28,1;-100,0;4,24;0,04
'05/08/2022 00:47:15;36,9;20;974,8;38,3;34,1;-5,6;-8,8;1013,3;0,0;-70,0;0,0;6,6;29,0;-100,0;4,24;0,04
'05/08/2022 00:47:16;36,9;20;974,8;38,3;34,1;-5,7;-8,7;1013,8;0,0;0,0;70,0;6,6;28,9;-100,0;4,24;0,04
'05/08/2022 00:47:17;36,9;20;974,9;38,3;34,2;-5,7;-8,7;1014,1;-70,0;0,0;0,0;6,7;30,0;-100,0;4,24;0,04
'05/08/2022 00:47:18;36,9;20;974,9;38,3;34,1;-5,6;-8,7;1013,9;0,0;0,0;0,0;6,7;30,5;-100,0;4,24;0,04
'05/08/2022 00:47:19;36,9;20;974,8;38,3;34,1;-5,6;-8,7;1013,5;0,0;0,0;-70,0;6,8;31,8;-100,0;4,24;0,04
'05/08/2022 00:47:20;36,9;20;974,8;38,3;34,1;-5,6;-8,6;1013,2;0,0;0,0;0,0;6,9;31,7;-100,0;4,24;0,04
'05/08/2022 00:47:21;36,9;20;974,8;38,3;34,1;-5,6;-8,5;1013,1;-70,0;-70,0;0,0;6,9;32,0;-100,0;4,24;0,04
'05/08/2022 00:47:22;36,9;20;974,9;38,3;34,1;-5,7;-8,6;1013,3;-70,0;0,0;0,0;7,0;31,9;-100,0;4,24;0,04
'05/08/2022 00:47:23;36,9;20;974,9;38,3;34,1;-5,6;-8,5;1013,5;-70,0;-70,0;-70,0;7,0;31,5;-100,0;4,24;0,04
'05/08/2022 00:47:24;36,9;20;975,0;38,3;34,1;-5,6;-8,5;1013,5;0,0;0,0;-210,0;6,9;31,5;-100,0;4,24;0,04
'05/08/2022 00:47:25;36,9;20;974,9;38,3;34,1;-5,6;-8,2;1013,2;0,0;0,0;0,0;6,8;30,9;-100,0;4,24;0,04
'05/08/2022 00:47:26;36,9;20;975,0;38,3;34,1;-5,6;-8,2;1013,5;0,0;0,0;0,0;6,8;28,2;-100,0;4,24;0,04
'05/08/2022 00:47:27;36,9;20;974,9;38,3;34,1;-5,5;-8,3;1013,3;-70,0;0,0;-70,0;6,7;27,8;-100,0;4,24;0,04
'05/08/2022 00:47:27;36,9;20;975,0;38,3;34,1;-5,5;-8,2;1013,3;0,0;-70,0;0,0;6,7;28,2;-100,0;4,24;0,04
'05/08/2022 00:47:28;36,9;20;974,9;38,3;34,2;-5,4;-8,2;1013,8;-70,0;0,0;0,0;6,7;28,6;-100,0;4,24;0,04
'05/08/2022 00:47:29;36,9;20;974,9;38,3;34,1;-5,5;-8,3;1012,9;-70,0;0,0;-70,0;6,7;28,5;-100,0;4,24;0,04
'05/08/2022 00:47:30;36,9;20;975,1;38,3;34,1;-5,4;-8,1;1012,2;0,0;-70,0;-70,0;6,9;29,3;-100,0;4,24;0,04
'05/08/2022 00:47:31;36,9;20;974,9;38,3;34,1;-5,2;-8,1;1012,4;0,0;0,0;70,0;7,0;29,3;-100,0;4,24;0,04
'05/08/2022 00:47:32;36,9;20;974,8;38,3;34,2;-5,1;-7,9;1013,2;-70,0;0,0;-140,0;7,0;30,6;-100,0;4,24;0,04
'05/08/2022 00:47:33;36,9;20;974,8;38,3;34,2;-5,1;-8,0;1014,4;0,0;0,0;-70,0;7,1;31,0;-100,0;4,24;0,04
'05/08/2022 00:47:34;36,9;20;974,9;38,3;34,1;-5,3;-8,0;1014,1;-70,0;-70,0;-140,0;7,1;30,4;-100,0;4,24;0,04
'05/08/2022 00:47:35;36,9;20;974,8;38,3;34,1;-5,3;-8,2;1013,8;280,0;140,0;-70,0;7,2;30,5;-100,0;4,24;0,04
'05/08/2022 00:47:36;36,9;20;974,9;38,3;34,1;-5,2;-8,2;1013,4;0,0;-70,0;-140,0;7,2;31,3;-100,0;4,24;0,04
'05/08/2022 00:47:37;36,9;20;974,8;38,3;34,1;-5,5;-8,2;1012,8;0,0;0,0;0,0;7,2;31,5;-100,0;4,24;0,04
'05/08/2022 00:47:38;36,9;20;974,8;38,3;34,1;-5,6;-8,0;1013,1;70,0;-70,0;-210,0;7,2;32,8;-100,0;4,24;0,04
'05/08/2022 00:47:39;36,9;20;974,9;38,3;34,1;-5,7;-8,0;1013,3;-70,0;-70,0;70,0;7,3;32,0;-100,0;4,24;0,04
'05/08/2022 00:47:39;36,9;20;974,9;38,3;34,1;-5,7;-8,2;1013,6;-70,0;0,0;0,0;7,3;31,8;-100,0;4,24;0,04
'05/08/2022 00:47:40;36,9;20;974,9;38,3;34,2;-5,7;-8,1;1013,9;0,0;-70,0;70,0;7,2;31,8;-100,0;4,24;0,04
'05/08/2022 00:47:41;36,9;21;974,9;38,3;34,2;-5,8;-7,8;1013,9;-70,0;0,0;-140,0;7,0;32,4;-100,0;4,24;0,04
'05/08/2022 00:47:42;36,9;21;974,9;38,3;34,2;-6,1;-7,9;1013,1;0,0;0,0;-70,0;6,9;32,4;-100,0;4,24;0,04
'05/08/2022 00:47:43;36,9;21;974,9;38,3;34,2;-6,1;-7,9;1013,1;0,0;0,0;-70,0;7,0;32,1;-100,0;4,24;0,04
'05/08/2022 00:47:44;36,9;21;974,8;38,3;34,2;-6,3;-8,0;1013,7;0,0;0,0;0,0;7,1;33,9;-100,0;4,24;0,04
'05/08/2022 00:47:45;36,9;21;974,9;38,3;34,2;-6,3;-7,9;1013,1;0,0;-70,0;-70,0;7,3;39,5;-100,0;4,24;0,04
'05/08/2022 00:47:46;36,9;21;974,8;38,2;34,1;-6,7;-8,0;1011,7;0,0;70,0;-700,0;7,5;40,2;-100,0;4,24;0,04
'05/08/2022 00:47:47;36,9;20;974,9;38,2;34,1;-7,0;-8,0;1011,0;0,0;70,0;-70,0;7,3;38,9;-100,0;4,24;0,04
'05/08/2022 00:47:48;36,9;20;974,8;38,3;34,1;-6,9;-8,0;1011,7;0,0;0,0;140,0;7,3;38,9;-100,0;4,24;0,04
'05/08/2022 00:47:49;36,9;20;975,0;38,3;34,1;-6,3;-8,0;1012,2;-70,0;0,0;-770,0;7,2;38,5;-100,0;4,24;0,04
'05/08/2022 00:47:50;36,9;20;974,9;38,3;34,1;-6,1;-8,2;1012,7;0,0;-70,0;-70,0;7,2;38,6;-100,0;4,24;0,04
'05/08/2022 00:47:51;36,9;20;974,8;38,3;34,2;-6,0;-8,3;1013,5;0,0;-70,0;-70,0;7,2;38,5;-100,0;4,24;0,04
'05/08/2022 00:47:51;36,9;20;974,8;38,3;34,1;-5,9;-8,3;1013,4;0,0;0,0;-70,0;7,1;37,7;-100,0;4,24;0,04
'05/08/2022 00:47:52;36,9;20;974,9;38,3;34,1;-5,9;-8,2;1013,0;-70,0;0,0;0,0;7,1;37,7;-100,0;4,24;0,04
'05/08/2022 00:47:53;36,9;20;974,9;38,3;34,2;-5,8;-8,5;1012,7;0,0;0,0;0,0;7,1;37,9;-100,0;4,24;0,04
'05/08/2022 00:47:54;36,9;20;974,9;38,3;34,1;-5,9;-8,4;1013,6;-70,0;0,0;0,0;7,1;38,2;-100,0;4,24;0,04
'05/08/2022 00:47:55;36,9;20;974,9;38,3;34,2;-5,9;-8,3;1014,3;-70,0;-70,0;0,0;7,1;38,0;-100,0;4,24;0,04
'05/08/2022 00:47:56;36,9;20;974,9;38,3;34,1;-6,0;-8,2;1013,6;0,0;0,0;-70,0;7,1;38,5;-100,0;4,24;0,04
'05/08/2022 00:47:57;36,9;20;974,9;38,3;34,2;-6,0;-8,2;1013,3;0,0;0,0;0,0;7,2;40,6;-100,0;4,24;0,04
'05/08/2022 00:47:58;36,9;20;974,9;38,3;34,1;-6,0;-8,3;1013,3;0,0;-70,0;0,0;7,1;40,8;-100,0;4,24;0,04
'05/08/2022 00:47:59;36,9;20;975,0;38,3;34,1;-6,0;-8,1;1013,2;0,0;-70,0;0,0;7,0;41,0;-100,0;4,24;0,04
'05/08/2022 00:48:00;36,9;20;974,9;38,3;34,2;-6,0;-8,1;1013,3;0,0;-70,0;0,0;7,1;40,0;-100,0;4,24;0,04
'05/08/2022 00:48:01;36,9;20;974,9;38,3;34,1;-5,9;-8,1;1013,6;-280,0;-70,0;0,0;7,0;41,3;-100,0;4,24;0,04
'05/08/2022 00:48:02;37,0;20;974,9;38,4;34,2;-5,4;-8,1;1014,4;70,0;-70,0;-70,0;7,0;41,2;-100,0;4,20;0,04
'05/08/2022 00:48:03;37,0;21;974,9;38,4;34,2;-5,2;-8,2;1014,8;70,0;0,0;-210,0;7,0;41,3;-100,0;4,24;0,04
'05/08/2022 00:48:03;37,0;21;974,8;38,4;34,2;-5,6;-8,0;1014,9;-70,0;-70,0;0,0;7,1;40,8;-100,0;4,24;0,04
'05/08/2022 00:48:04;37,0;20;974,8;38,4;34,2;-5,7;-8,1;1014,9;-70,0;0,0;0,0;7,1;41,0;-100,0;4,24;0,04
'05/08/2022 00:48:05;37,0;20;974,9;38,4;34,2;-5,7;-8,1;1014,2;-70,0;0,0;0,0;7,1;40,0;-100,0;4,24;0,04
'05/08/2022 00:48:06;37,0;20;975,0;38,4;34,2;-6,2;-7,6;1013,9;1120,0;1680,0;1820,0;7,1;40,5;-100,0;4,24;0,04
'05/08/2022 00:48:07;37,0;21;974,8;38,4;34,2;-44,2;-3,3;1006,7;42700,0;-23660,0;27860,0;7,2;39,9;-100,0;4,24;0,04
'05/08/2022 00:48:08;37,0;21;974,9;38,4;34,3;-186,5;-29,4;998,2;-140,0;-42630,0;-7630,0;7,4;40,0;-100,0;4,24;0,04
'05/08/2022 00:48:09;37,0;21;974,8;38,4;34,2;-238,4;-89,4;952,5;11550,0;-87990,0;55720,0;7,3;39,5;-100,0;4,24;0,04
'05/08/2022 00:48:10;37,0;21;974,9;38,4;34,2;-117,4;-112,6;984,1;3220,0;-2380,0;16800,0;7,4;39,7;-100,0;4,24;0,04
'05/08/2022 00:48:11;37,0;21;974,9;38,4;34,3;-109,9;-141,2;989,5;17220,0;3920,0;19110,0;7,3;39,0;-100,0;4,24;0,04
'05/08/2022 00:48:12;37,0;21;974,8;38,4;34,3;-65,4;-116,9;1003,6;1120,0;-2100,0;5250,0;7,2;37,1;-100,0;4,24;0,04
'05/08/2022 00:48:13;37,0;21;974,8;38,5;34,3;-63,0;-156,6;996,3;6230,0;-8540,0;2380,0;6,8;30,6;-100,0;4,24;0,04
'05/08/2022 00:48:14;37,0;21;974,9;38,5;34,3;-85,2;-213,6;990,1;5250,0;-1610,0;-8820,0;6,7;28,9;-100,0;4,24;0,04
'05/08/2022 00:48:15;37,1;21;974,8;38,5;34,3;-65,1;-240,6;985,8;-6020,0;13370,0;2030,0;6,7;29,6;-100,0;4,24;0,04
'05/08/2022 00:48:15;37,1;22;974,8;38,5;34,4;-47,6;-258,6;980,3;2940,0;14840,0;9100,0;6,6;30,0;-100,0;4,24;0,04
'05/08/2022 00:48:16;37,1;22;974,9;38,5;34,3;-42,0;-222,7;988,6;-3150,0;-1540,0;560,0;6,6;30,5;-100,0;4,24;0,04
'05/08/2022 00:48:17;37,1;22;974,8;38,5;34,4;-44,1;-197,6;994,8;-1610,0;420,0;-630,0;6,7;31,2;-100,0;4,24;0,04
'05/08/2022 00:48:18;37,1;22;974,9;38,6;34,4;-63,8;-172,5;998,8;-3080,0;2800,0;-420,0;6,7;31,1;-100,0;4,24;0,04
'05/08/2022 00:48:19;37,1;23;975,0;38,6;34,4;-81,8;-144,8;1001,6;-2660,0;-2170,0;-1330,0;6,7;31,5;-100,0;4,24;0,04
'05/08/2022 00:48:20;37,1;23;975,0;38,6;34,5;-68,9;-138,3;1003,0;-1540,0;1330,0;-70,0;6,7;31,5;-100,0;4,24;0,04
'05/08/2022 00:48:21;37,2;22;974,9;38,6;34,5;-59,9;-155,8;1001,9;0,0;840,0;910,0;6,7;32,2;-100,0;4,24;0,04
'05/08/2022 00:48:22;37,2;22;974,8;38,7;34,5;-57,5;-160,1;1002,3;140,0;210,0;-700,0;6,7;32,0;-100,0;4,24;0,04
'05/08/2022 00:48:23;37,2;22;975,0;38,6;34,5;-50,6;-166,1;1001,2;1120,0;1330,0;-840,0;6,6;30,5;-100,0;4,24;0,04
'05/08/2022 00:48:24;37,2;22;974,8;38,6;34,5;-46,6;-175,3;999,4;1400,0;-1260,0;420,0;6,6;29,7;-100,0;4,24;0,04
'05/08/2022 00:48:25;37,2;22;975,0;38,7;34,5;-38,4;-177,0;998,8;-630,0;980,0;210,0;6,6;28,3;-100,0;4,24;0,04
'05/08/2022 00:48:26;37,2;22;974,9;38,7;34,5;-34,5;-188,7;999,7;4620,0;1960,0;2170,0;6,5;27,2;-100,0;4,24;0,04
'05/08/2022 00:48:27;37,2;21;974,8;38,7;34,5;-9,5;-189,3;996,4;70,0;-420,0;-910,0;6,5;27,3;-100,0;4,24;0,04
'05/08/2022 00:48:27;37,3;21;974,8;38,7;34,6;7,1;-190,2;997,8;1540,0;1540,0;-840,0;6,4;27,3;-100,0;4,24;0,04
'05/08/2022 00:48:28;37,3;21;975,0;38,7;34,6;16,8;-194,2;997,4;700,0;-1610,0;630,0;6,4;25,9;-100,0;4,24;0,04
'05/08/2022 00:48:29;37,3;21;975,0;38,7;34,6;16,8;-194,2;997,4;700,0;-1610,0;630,0;6,5;26,7;-100,0;4,24;0,04
'05/08/2022 00:48:30;37,3;21;974,9;38,7;34,6;29,5;-190,8;996,7;700,0;6930,0;-2240,0;6,4;26,0;-100,0;4,24;0,04
'05/08/2022 13:37:31;37,3;21;974,9;38,8;34,6;51,1;-179,6;999,1;-1050,0;1540,0;1610,0;6,4;26,1;-100,0;4,24;0,04
'05/08/2022 13:37:32;37,3;21;974,8;38,8;34,6;52,3;-141,3;1002,6;-3570,0;-2940,0;140,0;6,3;26,1;-100,0;4,24;0,04
'05/08/2022 13:37:33;37,3;21;974,9;38,8;34,7;52,7;-141,8;1003,5;1470,0;3640,0;7140,0;6,3;26,3;-100,0;4,24;0,04
'05/08/2022 13:37:34;37,4;21;974,9;38,8;34,7;47,3;-151,5;1003,1;4550,0;2030,0;6580,0;6,3;26,2;-100,0;4,24;0,04
'05/08/2022 13:37:35;37,4;21;974,8;38,8;34,7;46,4;-192,3;995,3;0,0;6440,0;4900,0;6,3;26,2;-100,0;4,24;0,04
'05/08/2022 13:37:36;37,4;21;974,9;38,8;34,7;49,2;-230,1;985,3;1120,0;-280,0;5110,0;6,3;26,8;-100,0;4,24;0,04
'05/08/2022 13:37:37;37,4;21;974,8;38,8;34,7;44,1;-264,4;978,4;560,0;-5460,0;3640,0;6,1;26,9;-100,0;4,24;0,04
'05/08/2022 13:37:38;37,4;21;974,8;38,8;34,7;28,2;-288,0;972,5;-3360,0;140,0;-2590,0;6,2;26,9;-100,0;4,24;0,04
'05/08/2022 13:37:38;37,4;21;974,9;38,9;34,8;21,7;-287,0;975,1;2100,0;-140,0;3010,0;6,2;26,7;-100,0;4,24;0,04
'05/08/2022 13:37:39;37,4;21;974,8;38,9;34,7;29,2;-277,6;976,4;6510,0;10920,0;-910,0;6,3;27,2;-100,0;4,24;0,04
'05/08/2022 13:37:40;37,4;22;975,0;38,9;34,8;13,3;-257,4;982,5;2100,0;-4900,0;-8680,0;6,3;27,0;-100,0;4,24;0,04
'05/08/2022 13:37:41;37,4;22;975,0;38,9;34,7;-6,5;-198,6;991,4;-11550,0;7000,0;140,0;6,3;26,2;-100,0;4,24;0,04
'05/08/2022 13:37:42;37,4;21;974,9;38,9;34,7;-40,2;-239,1;983,0;12040,0;-2310,0;-7420,0;6,3;26,2;-100,0;4,24;0,04
'05/08/2022 13:37:43;37,4;21;975,0;38,8;34,7;-9,7;-203,1;992,8;-6510,0;5670,0;-10990,0;6,3;26,2;-100,0;4,24;0,04
'05/08/2022 13:37:44;37,4;21;974,9;38,9;34,7;-0,4;-179,2;997,7;6020,0;-4410,0;210,0;6,3;25,7;-100,0;4,24;0,04
'05/08/2022 13:37:45;37,4;21;974,9;38,8;34,7;-0,2;-179,8;997,5;-12390,0;-6160,0;-5880,0;6,5;25,8;-100,0;4,24;0,04
'05/08/2022 13:37:46;37,4;21;974,7;38,8;34,7;13,3;-206,9;993,1;6580,0;350,0;1120,0;6,3;25,0;-100,0;4,24;0,04
'05/08/2022 13:37:47;37,4;21;974,8;38,8;34,6;7,8;-200,8;991,9;-2450,0;-2030,0;-1470,0;6,3;24,7;-100,0;4,24;0,04
'05/08/2022 13:37:48;37,4;21;974,9;38,8;34,7;-41,9;-342,1;936,2;8540,0;-1890,0;840,0;6,3;24,6;-100,0;4,24;0,04
'05/08/2022 13:37:49;37,4;21;974,8;38,8;34,7;-82,0;-505,0;856,5;16100,0;-3780,0;1540,0;6,3;25,3;-100,0;4,24;0,04
'05/08/2022 13:37:50;37,4;21;974,9;38,8;34,7;-88,2;-502,2;868,3;-6720,0;490,0;-2170,0;6,3;24,5;-100,0;4,24;0,04
'05/08/2022 13:37:50;37,4;21;974,9;38,8;34,7;-92,7;-480,7;887,6;8260,0;-2590,0;-1470,0;6,3;24,4;-100,0;4,24;0,04
'05/08/2022 13:37:51;37,4;21;974,9;38,8;34,7;-56,2;-386,6;929,8;-1680,0;210,0;4970,0;6,2;24,5;-100,0;4,24;0,04
'05/08/2022 13:37:52;37,4;21;974,8;38,9;34,7;-32,8;-303,0;960,0;-6300,0;2100,0;1610,0;6,2;24,6;-100,0;4,24;0,04
'05/08/2022 13:37:53;37,4;22;974,8;38,9;34,8;-22,0;-250,1;980,5;-910,0;3290,0;-1610,0;6,2;24,2;-100,0;4,24;0,04
'05/08/2022 13:37:54;37,4;22;974,8;38,9;34,8;-7,1;-229,6;986,4;-1750,0;-140,0;-210,0;6,2;24,4;-100,0;4,24;0,04
'05/08/2022 13:37:55;37,4;22;975,0;38,9;34,8;-4,9;-227,0;991,4;2310,0;-1120,0;-1190,0;6,2;25,0;-100,0;4,24;0,04
'05/08/2022 13:37:56;37,5;22;975,0;38,9;34,8;3,7;-226,8;989,1;2870,0;4270,0;1540,0;6,2;25,9;-100,0;4,24;0,04
'05/08/2022 13:37:57;37,4;22;974,9;38,9;34,8;25,7;-207,5;993,8;4900,0;2310,0;4690,0;6,2;25,8;-100,0;4,20;0,06
'05/08/2022 13:37:58;37,5;22;974,9;38,9;34,8;56,2;-196,4;992,1;5810,0;1820,0;2450,0;6,3;25,3;-100,0;4,24;0,04
'05/08/2022 13:37:59;37,5;22;974,8;38,9;34,8;57,9;-164,0;999,0;630,0;-4130,0;350,0;6,3;25,8;-100,0;4,24;0,04
'05/08/2022 13:38:00;37,5;22;975,0;38,9;34,8;49,6;-142,1;1004,4;-630,0;-700,0;-2940,0;6,3;25,8;-100,0;4,24;0,04
'05/08/2022 13:38:01;37,5;22;974,8;38,9;34,8;53,5;-142,3;1005,2;-560,0;-5320,0;23240,0;6,3;25,3;-100,0;4,24;0,04
'05/08/2022 13:38:02;37,5;21;974,8;38,9;34,9;83,9;-129,3;1006,5;-6440,0;-420,0;-2450,0;6,3;25,1;-100,0;4,24;0,04
'05/08/2022 13:38:02;37,5;21;974,8;39,0;34,8;83,7;-137,4;999,2;-2520,0;2100,0;-420,0;6,2;25,8;-100,0;4,24;0,04
'05/08/2022 13:38:03;37,5;21;974,9;39,0;34,9;93,0;-147,3;987,2;34020,0;7420,0;-11130,0;6,1;25,6;-100,0;4,24;0,04
'05/08/2022 13:38:04;37,5;21;974,9;39,0;34,8;64,4;-168,2;1006,0;23170,0;-6370,0;-2100,0;6,1;25,2;-100,0;4,24;0,04
'05/08/2022 13:38:05;37,5;21;974,8;39,0;34,9;62,5;-149,0;1000,0;10990,0;700,0;12460,0;6,2;25,2;-100,0;4,24;0,04
