

New start of logging. Datetime: 2022.05.08_152450 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 15:27:20;-24,0;0;13,2;636,9;-30,8;101,7;-25,6;1007,2;1470,0;910,0;2450,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:21;-23,9;0;13,0;637,0;-30,9;98,7;-25,3;968,7;-2730,0;-13230,0;1820,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:21;-24,0;0;13,1;637,0;-30,8;101,3;-25,7;1000,5;-2450,0;-2100,0;2380,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:22;-23,9;0;12,9;637,0;-30,8;99,8;-24,5;998,4;5040,0;9590,0;2030,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:23;-23,9;0;13,1;637,0;-30,8;107,5;-27,7;1048,5;3780,0;-70,0;-350,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:24;-23,9;0;13,0;637,0;-30,7;108,2;-31,0;1038,2;-7770,0;-3430,0;560,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:25;-23,9;0;13,0;637,0;-30,7;103,7;-28,7;996,8;1400,0;2800,0;-2310,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:26;-23,9;0;13,1;637,0;-30,7;101,3;-26,2;976,4;11690,0;-1190,0;-2590,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:27;-23,9;0;13,1;637,0;-30,8;102,6;-29,6;996,5;-2800,0;-1960,0;-1260,0;0,0;0,0;-100,0;3,28;0,01
'05/08/2022 15:27:28;-23,9;0;13,1;637,0;-30,8;101,3;-30,5;993,6;-9800,0;3010,0;910,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:29;-23,9;0;13,1;637,0;-30,8;107,4;-29,1;1040,7;2940,0;0,0;700,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:30;-23,9;0;13,1;637,0;-30,7;109,1;-27,0;1046,2;9380,0;-4480,0;-840,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:31;-23,9;0;13,0;637,0;-30,7;103,5;-27,4;1002,2;-5460,0;3500,0;3990,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:32;-23,8;0;13,1;637,0;-30,7;100,5;-28,2;973,8;-5180,0;7770,0;2520,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:33;-23,8;0;12,9;637,0;-30,7;108,8;-29,5;1027,2;3010,0;-6860,0;-1820,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:34;-23,8;0;12,9;637,1;-30,6;110,9;-29,3;1050,2;2520,0;-6860,0;-2240,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:34;-23,8;0;12,9;637,1;-30,6;105,7;-27,5;1038,1;3220,0;3780,0;-1470,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:35;-23,7;0;13,0;637,1;-30,6;96,9;-26,2;973,4;-1820,0;2310,0;1050,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:36;-23,7;0;12,8;637,1;-30,5;98,9;-27,6;973,9;-8470,0;-7070,0;-70,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:37;-23,7;0;12,8;637,1;-30,5;102,0;-25,7;998,4;1680,0;-2170,0;-2100,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:38;-23,7;0;12,8;637,2;-30,5;105,3;-25,3;1027,3;7630,0;2800,0;-1890,0;0,0;0,0;-100,0;3,29;0,01
'05/08/2022 15:27:39;-23,6;0;12,8;637,2;-30,4;107,1;-28,4;1041,9;-2310,0;3570,0;-910,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:40;-23,6;0;12,9;637,2;-30,4;101,2;-28,9;990,2;-3150,0;840,0;-350,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:41;-23,6;0;12,8;637,2;-30,5;99,9;-27,7;971,4;3080,0;-3920,0;-2310,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:42;-23,6;0;12,9;637,2;-30,4;101,7;-28,4;992,7;1960,0;980,0;-1750,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:43;-23,6;0;12,8;637,2;-30,4;103,2;-29,3;1009,2;-2520,0;4060,0;-700,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:44;-23,6;0;12,9;637,3;-30,4;107,1;-29,2;1035,8;-1120,0;-1470,0;-910,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:45;-23,6;0;12,8;637,3;-30,4;106,7;-27,5;1025,2;2520,0;-3780,0;-2100,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:46;-23,5;0;12,9;637,3;-30,4;99,6;-24,5;971,5;-3570,0;2170,0;-1190,0;0,0;0,0;-100,0;3,30;0,01
'05/08/2022 15:27:47;-23,5;0;12,9;637,3;-30,3;98,3;-25,2;968,7;-6090,0;1190,0;280,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:27:47;-23,5;0;12,8;637,4;-30,3;101,4;-23,9;998,4;4900,0;1260,0;-910,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:48;-23,5;0;12,6;637,4;-30,2;105,8;-25,6;1028,4;4760,0;-1120,0;-910,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:49;-23,5;0;12,6;637,4;-30,2;105,8;-25,6;1028,4;4760,0;-1120,0;-910,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:50;-23,4;0;12,8;637,4;-30,2;108,9;-29,2;1049,6;-4690,0;-4900,0;910,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:27:51;-23,4;0;12,8;637,4;-30,1;104,6;-29,0;1013,7;-1820,0;1960,0;1820,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:52;-23,4;0;12,6;637,4;-30,2;98,8;-26,2;962,5;5670,0;6160,0;3570,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:27:53;-23,3;0;12,8;637,5;-30,2;105,0;-27,3;1007,9;4690,0;-700,0;-210,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:54;-23,3;0;12,8;637,5;-30,1;105,8;-29,3;1008,8;-4550,0;-7000,0;210,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:27:55;-23,3;0;12,7;637,5;-30,1;108,6;-29,5;1048,4;-2730,0;1680,0;1050,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:56;-23,2;0;12,6;637,5;-30,0;104,1;-26,6;1024,4;3010,0;4900,0;420,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:27:57;-23,2;0;12,7;637,6;-30,0;99,1;-25,0;978,1;-490,0;-4970,0;-490,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:27:58;-23,2;0;12,6;637,6;-29,9;99,8;-26,0;981,3;-4900,0;-6090,0;-140,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:27:59;-23,1;0;12,7;637,6;-29,9;100,7;-24,8;1005,9;1120,0;6300,0;770,0;0,0;0,0;-100,0;3,31;0,01
'05/08/2022 15:28:00;-23,1;0;12,7;637,7;-29,9;105,7;-26,4;1040,8;2520,0;3360,0;700,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:28:00;-23,0;0;12,6;637,7;-29,9;106,8;-28,5;1033,0;-2100,0;-6300,0;700,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:28:01;-23,0;0;12,6;637,7;-29,9;100,2;-27,9;977,0;1750,0;700,0;1120,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:02;-23,0;0;12,7;637,7;-29,8;101,2;-27,3;990,9;7140,0;4130,0;-280,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:28:03;-22,9;0;12,5;637,7;-29,8;100,7;-29,5;985,2;-2730,0;350,0;-280,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:04;-22,9;0;12,5;637,7;-29,7;102,2;-29,6;994,1;-6090,0;-2870,0;70,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:28:05;-22,9;0;12,7;637,8;-29,8;105,7;-28,0;1023,9;1330,0;-1400,0;-1050,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:06;-22,8;0;12,5;637,8;-29,7;106,3;-26,4;1030,8;5880,0;840,0;-1120,0;0,0;0,0;-100,0;3,32;0,01
'05/08/2022 15:28:07;-22,8;0;12,5;637,8;-29,7;104,8;-26,8;1019,1;-1470,0;1540,0;-140,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:08;-22,8;0;12,3;637,9;-29,6;101,9;-26,4;985,3;-6230,0;1190,0;420,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:09;-22,8;0;12,6;637,9;-29,6;101,8;-25,1;981,2;-1470,0;490,0;-420,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:10;-22,7;0;12,4;637,9;-29,6;103,3;-24,5;991,3;4410,0;-2450,0;-1470,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:11;-22,7;0;12,4;637,9;-29,6;105,9;-26,2;1019,3;2030,0;-1400,0;-840,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:12;-22,7;0;12,6;637,9;-29,5;105,9;-28,0;1029,1;-3500,0;2730,0;-70,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:13;-22,7;0;12,5;637,9;-29,5;105,0;-28,4;1025,7;-2660,0;1750,0;-840,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:13;-22,7;0;12,4;637,9;-29,6;101,0;-27,6;991,1;2380,0;-3430,0;-2660,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:14;-22,7;0;12,4;637,9;-29,6;97,1;-26,8;958,9;5320,0;-3850,0;-3500,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:15;-22,7;0;12,4;637,9;-29,5;98,3;-28,2;971,4;-1400,0;2380,0;-910,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:16;-22,7;0;12,5;637,9;-29,5;102,8;-29,2;1006,9;-5950,0;2380,0;140,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:17;-22,6;0;12,4;638,0;-29,5;108,8;-28,3;1051,8;2660,0;-770,0;-1120,0;0,0;0,0;-100,0;3,33;0,01
'05/08/2022 15:28:18;-22,6;0;12,3;638,0;-29,4;105,2;-25,6;1024,2;3920,0;1400,0;-1190,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:19;-22,6;0;12,4;638,0;-29,4;98,2;-24,7;967,0;-6160,0;-2730,0;-420,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:20;-22,6;0;12,4;638,0;-29,3;101,9;-25,9;999,4;-3500,0;-6720,0;-140,0;0,0;0,0;-100,0;3,35;0,01
'05/08/2022 15:28:21;-22,5;0;12,2;638,0;-29,4;101,1;-24,6;1010,5;5600,0;6580,0;1400,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:22;-22,5;0;12,4;638,0;-29,3;104,7;-26,8;1031,7;490,0;4270,0;1750,0;0,0;0,0;-100,0;3,35;0,01
'05/08/2022 15:28:23;-22,5;0;12,4;638,1;-29,3;107,3;-28,1;1028,3;-1750,0;-7490,0;-420,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:24;-22,4;0;12,2;638,1;-29,2;101,7;-26,2;978,2;-1540,0;2450,0;2800,0;0,0;0,0;-100,0;3,35;0,01
'05/08/2022 15:28:25;-22,4;0;12,3;638,1;-29,2;100,0;-26,1;977,2;-2800,0;9590,0;3780,0;0,0;0,0;-100,0;3,34;0,01
'05/08/2022 15:28:26;-22,4;0;12,2;638,1;-29,2;105,6;-26,1;1007,0;3850,0;-4410,0;980,0;0,0;0,0;-100,0;3,35;0,01
'05/08/2022 15:28:26;-22,3;0;12,2;638,2;-29,1;106,5;-26,8;1015,2;2590,0;-7490,0;-140,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:27;-22,3;0;12,2;638,2;-29,1;106,6;-28,7;1037,2;-3290,0;5460,0;2520,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:28;-22,3;0;12,3;638,2;-29,1;102,2;-28,4;1010,4;420,0;3570,0;2100,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:29;-22,3;0;12,4;638,2;-29,1;98,8;-26,8;969,7;2940,0;-7000,0;490,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:30;-22,2;0;12,3;638,3;-29,1;100,0;-27,5;983,3;-770,0;-4270,0;1540,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:31;-22,2;0;12,3;638,3;-29,1;99,6;-27,3;991,8;-1750,0;7840,0;2660,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:32;-22,1;0;12,1;638,3;-29,0;105,7;-28,1;1032,7;1330,0;2030,0;490,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:33;-22,1;0;12,2;638,4;-28,9;108,6;-29,5;1043,5;-3080,0;-8260,0;770,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:34;-22,1;0;12,3;638,4;-28,9;103,6;-28,4;998,6;910,0;2590,0;-350,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:35;-22,1;0;12,1;638,4;-28,9;99,9;-27,5;969,7;6930,0;6580,0;-560,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:36;-22,1;0;12,1;638,4;-28,9;99,9;-27,5;969,7;6930,0;6580,0;-560,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:37;-22,0;0;12,1;638,4;-28,9;105,6;-30,4;1015,3;-1120,0;140,0;-1050,0;0,1;0,1;-100,0;3,37;0,01
'05/08/2022 15:28:38;-22,0;0;12,1;638,4;-28,8;106,2;-31,4;1019,8;-6650,0;-3360,0;700,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:38;-22,0;0;12,0;638,5;-28,8;109,2;-29,5;1048,5;1960,0;-1120,0;-1120,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:39;-22,0;0;12,2;638,5;-28,7;104,6;-26,1;1015,0;4060,0;140,0;-140,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:40;-21,9;0;12,1;638,5;-28,7;98,6;-25,4;965,7;-6370,0;1120,0;-490,0;0,1;0,1;-100,0;3,37;0,01
'05/08/2022 15:28:41;-21,9;0;12,1;638,6;-28,7;102,4;-27,1;994,2;-7700,0;630,0;70,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:42;-21,9;0;12,1;638,6;-28,7;104,1;-24,3;1002,1;8330,0;-1330,0;-2800,0;0,1;0,1;-100,0;3,37;0,01
'05/08/2022 15:28:43;-21,8;0;12,1;638,6;-28,6;105,9;-25,6;1020,4;5880,0;-420,0;-1400,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:44;-21,8;0;12,1;638,6;-28,6;106,7;-29,6;1036,0;-8400,0;3290,0;1680,0;0,1;0,1;-100,0;3,35;0,01
'05/08/2022 15:28:45;-21,8;0;12,0;638,6;-28,6;105,9;-30,3;1024,2;-4340,0;1960,0;-280,0;0,1;0,1;-100,0;3,36;0,01
'05/08/2022 15:28:46;-21,8;0;12,3;638,6;-28,6;101,6;-27,6;979,9;7840,0;-4620,0;-3500,0;0,1;0,1;-100,0;3,37;0,01
'05/08/2022 15:28:47;-21,8;0;12,1;638,6;-28,6;102,4;-27,9;993,1;4410,0;-2240,0;-2310,0;0,1;0,1;-100,0;3,37;0,01
'05/08/2022 15:28:48;-21,8;0;12,1;638,7;-28,5;62,8;-187,8;1003,5;239960,0;170730,0;123480,0;5,9;19,8;-100,0;3,37;0,01
'05/08/2022 15:28:49;-21,7;0;11,9;638,7;-28,5;17,2;-92,4;538,4;-105350,0;102200,0;36330,0;7,4;22,5;-100,0;3,36;0,01
'05/08/2022 15:28:50;-21,6;0;12,0;638,7;-28,5;23,4;-62,3;430,8;38360,0;-82740,0;-94430,0;7,4;22,5;-100,0;3,36;0,01
'05/08/2022 15:28:51;-21,6;0;12,2;638,7;-28,5;39,8;-40,1;260,5;-223020,0;147560,0;163380,0;9,3;29,9;-100,0;3,37;0,01
'05/08/2022 15:28:52;-21,7;0;12,1;638,5;-28,6;115,8;-67,3;354,7;113050,0;125160,0;-17990,0;9,3;29,9;-100,0;3,37;0,01
'05/08/2022 15:28:52;-21,8;0;12,2;638,5;-28,7;65,0;-35,9;390,9;-484890,0;-83160,0;168770,0;10,1;30,4;-100,0;3,36;0,01
'05/08/2022 15:28:53;-21,9;0;12,1;638,3;-28,8;-94,2;-134,6;501,2;215320,0;-408310,0;29680,0;10,3;30,6;-100,0;3,37;0,01
'05/08/2022 15:28:54;-21,9;0;11,4;638,3;-28,9;-140,5;-81,2;607,1;-265300,0;-232260,0;66360,0;11,7;34,4;-100,0;3,37;0,01
'05/08/2022 15:28:55;-22,0;0;12,5;638,0;-28,9;180,7;-179,8;685,9;416780,0;347200,0;-320110,0;14,2;60,8;-100,0;3,37;0,01
'05/08/2022 15:28:56;-22,1;0;12,5;638,0;-29,1;-50,6;-284,6;759,9;-63140,0;-339990,0;100870,0;16,6;78,2;-100,0;3,37;0,01
'05/08/2022 15:28:57;-22,2;0;12,7;637,8;-29,3;105,2;-193,0;797,9;117880,0;52150,0;83510,0;17,1;78,5;-100,0;3,38;0,01
'05/08/2022 15:28:58;-22,3;0;12,8;637,8;-29,4;128,0;-115,4;910,7;-17640,0;-11970,0;95270,0;17,6;78,9;-100,0;3,37;0,01
'05/08/2022 15:28:59;-22,4;0;12,9;637,5;-29,6;93,8;-127,4;1059,1;-117740,0;-169470,0;-57680,0;21,3;114,6;-100,0;3,38;0,01
'05/08/2022 15:29:00;-22,6;0;13,0;637,4;-29,7;106,6;-128,9;995,6;-89600,0;-299320,0;-9520,0;22,5;115,3;-100,0;3,37;0,01
'05/08/2022 15:29:01;-22,7;0;13,1;637,4;-29,8;165,6;-83,1;1125,1;-157080,0;112770,0;-27300,0;23,2;115,7;-100,0;3,39;0,01
'05/08/2022 15:29:02;-22,8;0;13,4;637,3;-29,9;224,7;-42,5;1107,6;240170,0;236040,0;-195720,0;25,7;118,5;-100,0;3,38;0,01
'05/08/2022 15:29:03;-22,9;0;13,5;637,1;-30,1;-75,5;-192,8;993,7;52360,0;-46760,0;232750,0;26,5;119,1;-100,0;3,38;0,01
'05/08/2022 15:29:04;-23,0;0;13,5;637,2;-30,1;-121,7;-286,1;1083,8;286580,0;-51870,0;-134680,0;27,9;139,6;-100,0;3,38;0,01
'05/08/2022 15:29:05;-23,1;0;13,6;637,2;-30,2;-20,3;-185,1;1057,7;-374850,0;-250670,0;-113750,0;28,1;139,8;-100,0;3,39;0,01
'05/08/2022 15:29:05;-23,3;0;13,8;636,8;-30,5;152,7;-274,5;1148,7;35000,0;41720,0;-82040,0;41,1;170,3;-100,0;3,38;0,01
'05/08/2022 15:29:06;-23,4;0;14,1;636,8;-30,6;99,9;-295,7;1101,5;56840,0;-184800,0;87710,0;42,6;171,2;-100,0;3,39;0,01
'05/08/2022 15:29:07;-23,4;0;14,1;636,8;-30,6;-1,8;-246,0;1071,0;58940,0;45220,0;148260,0;42,8;171,6;-100,0;3,38;0,01
'05/08/2022 15:29:08;-23,5;0;14,1;636,8;-30,6;-13,6;-314,3;1221,8;-6580,0;47600,0;96740,0;45,4;175,9;-100,0;3,39;0,01
'05/08/2022 15:29:09;-23,7;0;14,4;636,5;-31,0;2,6;-300,8;1112,9;44100,0;-51310,0;-37590,0;47,8;195,0;-100,0;3,38;0,01
'05/08/2022 15:29:10;-23,8;0;14,4;636,4;-31,1;-61,8;-269,3;1107,4;303170,0;-6300,0;-14210,0;47,8;195,1;-100,0;3,39;0,01
'05/08/2022 15:29:11;-23,9;0;14,5;636,4;-31,3;26,9;-228,8;991,7;-51310,0;49910,0;98630,0;50,5;199,8;-100,0;3,38;0,01
'05/08/2022 15:29:12;-24,0;0;14,6;636,3;-31,4;124,9;-183,0;1138,5;120260,0;278810,0;128100,0;51,2;200,3;-100,0;3,39;0,01
'05/08/2022 15:29:13;-24,2;0;14,8;636,1;-31,5;62,5;-268,3;1014,7;8260,0;136430,0;-77280,0;53,2;204,0;-100,0;3,38;0,01
'05/08/2022 15:29:14;-24,2;0;15,0;636,1;-31,5;-28,5;-147,7;1091,2;22890,0;71190,0;10360,0;53,6;204,3;-100,0;3,39;0,01
'05/08/2022 15:29:15;-24,5;0;15,1;635,9;-31,8;-218,8;-70,8;1128,8;-178850,0;-255850,0;-33040,0;54,2;204,8;-100,0;3,38;0,01
'05/08/2022 15:29:16;-24,5;0;15,3;635,9;-31,9;-80,9;-135,9;1272,9;-35490,0;-329000,0;-1050,0;49,1;185,9;-100,0;3,39;0,01
'05/08/2022 15:29:17;-24,7;0;15,3;635,6;-32,1;4,5;-153,0;1400,9;108080,0;-45850,0;37240,0;47,8;183,4;-100,0;3,38;0,01
'05/08/2022 15:29:18;-24,7;0;15,6;635,8;-32,0;26,6;-130,1;1303,0;13160,0;-15470,0;137480,0;47,8;183,5;-100,0;3,39;0,01
'05/08/2022 15:29:18;-24,7;0;15,7;635,9;-32,0;7,7;-110,5;1243,0;-168140,0;36750,0;24290,0;46,3;176,4;-100,0;3,39;0,01
'05/08/2022 15:29:19;-24,9;0;15,8;635,7;-32,2;27,9;-83,6;1219,0;-42910,0;26530,0;-4970,0;46,3;176,5;-100,0;3,39;0,01
'05/08/2022 15:29:20;-25,1;0;15,9;635,5;-32,5;35,0;-139,9;1079,4;-213080,0;-262990,0;34090,0;46,6;176,6;-100,0;3,38;0,01
'05/08/2022 15:29:21;-25,2;0;15,9;635,3;-32,7;121,9;-169,6;1147,2;-107450,0;-35490,0;-226450,0;48,0;180,5;-100,0;3,39;0,01
'05/08/2022 15:29:22;-25,2;0;15,9;635,3;-32,7;121,9;-169,6;1147,2;-107450,0;-35490,0;-226450,0;50,6;189,5;-100,0;3,38;0,01
'05/08/2022 15:29:23;-25,4;0;15,9;635,1;-33,0;96,2;-210,1;1033,5;230230,0;-227150,0;71750,0;48,2;163,3;-100,0;3,39;0,01
'05/08/2022 15:29:24;-25,5;0;16,1;635,1;-32,9;119,4;-136,3;1102,0;190050,0;-121100,0;-8260,0;48,1;169,6;-100,0;3,38;0,01
'05/08/2022 15:29:25;-25,6;0;16,3;634,9;-33,0;99,6;-90,5;1074,3;-3500,0;-224210,0;81760,0;48,7;170,2;-100,0;3,39;0,01
'05/08/2022 15:29:26;-25,6;0;16,8;635,0;-33,0;220,8;-23,5;1039,3;-227990,0;106890,0;169120,0;48,2;169,9;-100,0;3,39;0,01
'05/08/2022 15:29:27;-25,7;0;16,5;634,9;-33,2;333,9;-70,2;1028,8;-38220,0;-77630,0;129500,0;46,4;140,8;-100,0;3,39;0,01
'05/08/2022 15:29:28;-25,9;0;16,8;634,9;-33,3;432,2;-103,7;1031,7;369740,0;217770,0;-188510,0;46,0;140,6;-100,0;3,38;0,01
'05/08/2022 15:29:29;-26,0;0;16,9;634,6;-33,6;388,3;-94,5;1001,7;85960,0;54880,0;-248850,0;47,6;164,4;-100,0;3,39;0,01
'05/08/2022 15:29:30;-26,2;0;17,1;634,5;-33,8;196,8;-134,4;1080,6;318430,0;-205030,0;2450,0;47,0;165,2;-100,0;3,39;0,01
'05/08/2022 15:29:31;-26,4;0;17,1;634,2;-34,0;261,9;-101,2;978,1;-136780,0;-306600,0;-25970,0;48,3;171,5;-100,0;3,39;0,01
'05/08/2022 15:29:31;-26,4;0;17,3;634,3;-34,0;277,1;-183,7;1066,5;-131250,0;124880,0;-191310,0;47,2;151,4;-100,0;3,38;0,01
'05/08/2022 15:29:32;-26,5;0;17,6;634,2;-34,1;241,1;-143,0;1034,7;-106820,0;171500,0;154210,0;47,2;151,5;-100,0;3,39;0,01
'05/08/2022 15:29:33;-26,6;0;17,6;634,2;-34,1;171,3;-166,9;1072,5;-225190,0;-108850,0;44870,0;34,2;121,1;-100,0;3,38;0,01
'05/08/2022 15:29:34;-26,8;0;17,7;634,0;-34,4;144,5;-54,2;1110,4;179760,0;-197820,0;23660,0;33,3;120,6;-100,0;3,39;0,01
'05/08/2022 15:29:35;-26,9;0;17,7;633,8;-34,6;190,4;-79,2;998,7;225540,0;-131530,0;18130,0;33,5;120,5;-100,0;3,38;0,01
'05/08/2022 15:29:36;-27,0;0;18,0;633,7;-34,7;261,6;-28,8;1095,2;185290,0;112770,0;-153720,0;31,1;116,5;-100,0;3,39;0,01
'05/08/2022 15:29:37;-27,1;0;18,5;633,7;-34,8;121,5;-76,4;1194,4;134750,0;-111860,0;58170,0;28,8;97,5;-100,0;3,38;0,01
'05/08/2022 15:29:38;-27,2;0;18,4;633,5;-35,0;55,4;-29,8;1150,4;189840,0;-268310,0;-25270,0;29,1;97,9;-100,0;3,39;0,01
'05/08/2022 15:29:39;-27,2;0;18,5;633,6;-35,0;118,0;-27,3;1180,0;161070,0;91420,0;35770,0;26,5;93,3;-100,0;3,38;0,01
'05/08/2022 15:29:40;-27,3;0;18,7;633,6;-35,0;85,5;-6,2;1033,3;-176820,0;246400,0;-42280,0;25,8;92,9;-100,0;3,39;0,01
'05/08/2022 15:29:41;-27,5;0;18,8;633,4;-35,3;119,1;21,7;1150,5;102060,0;-128100,0;-192080,0;26,5;104,0;-100,0;3,38;0,01
'05/08/2022 15:29:42;-27,6;0;18,9;633,4;-35,3;266,8;-8,4;916,8;-359590,0;68530,0;210280,0;27,2;105,1;-100,0;3,39;0,01
'05/08/2022 15:29:43;-27,8;0;19,0;633,2;-35,5;164,9;122,5;1053,6;276850,0;-259630,0;-131390,0;27,8;105,4;-100,0;3,38;0,01
'05/08/2022 15:29:44;-27,9;0;19,1;633,2;-35,6;170,8;122,4;1094,8;-150360,0;-208320,0;21560,0;29,3;132,2;-100,0;3,39;0,01
'05/08/2022 15:29:44;-27,9;0;19,3;633,2;-35,6;158,4;88,1;953,4;-111160,0;117600,0;560,0;29,5;133,1;-100,0;3,37;0,01
'05/08/2022 15:29:45;-28,1;0;19,7;632,8;-36,1;105,2;6,2;1078,5;190960,0;-93100,0;-7280,0;33,5;157,8;-100,0;3,38;0,01
'05/08/2022 15:29:46;-28,3;0;19,5;633,0;-36,0;-20,9;-22,8;912,4;-98770,0;-551880,0;101430,0;33,5;157,8;-100,0;3,37;0,01
'05/08/2022 15:29:47;-28,4;0;19,9;632,7;-36,2;180,6;-61,3;963,1;284200,0;187250,0;-114380,0;33,8;158,1;-100,0;3,38;0,01
'05/08/2022 15:29:48;-28,5;0;20,0;632,6;-36,3;216,5;-182,3;1150,8;306950,0;-8610,0;-2310,0;39,6;191,7;-100,0;3,37;0,01
'05/08/2022 15:29:49;-28,6;0;20,1;632,6;-36,4;254,9;-82,2;1010,2;-340550,0;-245980,0;118090,0;38,5;187,9;-100,0;3,38;0,01
'05/08/2022 15:29:50;-28,8;0;20,1;632,3;-36,6;340,5;-175,9;1028,0;-2870,0;75880,0;266980,0;37,9;205,4;-100,0;3,37;0,01
