

New start of logging. Datetime: 2022.05.08_134619 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 13:48:49;38,5;19;974,8;40,2;36,0;-31,4;-76,8;1011,1;1050,0;-560,0;840,0;7,6;52,8;-100,0;4,22;0,04
'05/08/2022 13:48:50;38,6;19;974,9;40,2;36,0;-32,9;-77,2;1011,3;280,0;-2170,0;-1470,0;8,0;61,0;-100,0;4,22;0,05
'05/08/2022 13:48:50;38,6;19;974,9;40,2;36,0;-33,7;-75,1;1011,6;-490,0;-420,0;3290,0;8,4;64,9;-100,0;4,22;0,04
'05/08/2022 13:48:51;38,6;19;974,8;40,2;36,0;-32,2;-76,0;1011,6;-280,0;-2590,0;-1470,0;8,3;66,9;-100,0;4,22;0,05
'05/08/2022 13:48:52;38,6;20;974,8;40,2;36,0;-34,5;-74,4;1011,4;-2520,0;910,0;1190,0;8,4;66,1;-100,0;4,22;0,04
'05/08/2022 13:48:53;38,6;20;974,7;40,2;36,0;-34,1;-75,3;1011,6;4410,0;630,0;350,0;8,4;65,7;-100,0;4,22;0,05
'05/08/2022 13:48:54;38,6;20;974,8;40,2;36,0;-35,6;-75,4;1011,3;630,0;-1820,0;2450,0;8,5;68,7;-100,0;4,22;0,04
'05/08/2022 13:48:55;38,6;20;974,8;40,2;36,0;-35,3;-78,2;1011,1;8330,0;-770,0;-980,0;8,5;68,1;-100,0;4,22;0,05
'05/08/2022 13:48:56;38,6;20;974,8;40,2;36,0;-34,1;-81,2;1010,2;-3850,0;-1960,0;-2030,0;8,5;67,2;-100,0;4,22;0,04
'05/08/2022 13:48:57;38,6;20;974,9;40,2;36,0;-32,6;-80,1;1010,5;-1050,0;-840,0;2100,0;8,6;67,8;-100,0;4,22;0,05
'05/08/2022 13:48:58;38,6;20;974,8;40,2;36,0;-31,5;-76,1;1010,6;-1610,0;-700,0;-1540,0;8,8;68,5;-100,0;4,22;0,04
'05/08/2022 13:48:59;38,6;20;974,6;40,2;36,0;-36,1;-76,9;1010,8;6650,0;350,0;3710,0;9,0;68,6;-100,0;4,22;0,05
'05/08/2022 13:49:00;38,6;20;974,8;40,2;36,0;-38,3;-75,1;1010,0;-6230,0;4900,0;3290,0;9,0;68,5;-100,0;4,22;0,04
'05/08/2022 13:49:01;38,6;20;974,8;40,2;36,0;-38,0;-78,3;1010,2;2940,0;2100,0;-280,0;9,0;69,1;-100,0;4,22;0,05
'05/08/2022 13:49:02;38,6;20;974,8;40,2;36,0;-35,4;-79,2;1010,1;-2730,0;70,0;-2310,0;8,9;67,8;-100,0;4,22;0,04
'05/08/2022 13:49:02;38,6;20;974,9;40,2;36,0;-25,4;-86,6;1010,2;8960,0;-12180,0;4270,0;8,9;67,8;-100,0;4,22;0,05
'05/08/2022 13:49:03;38,5;20;974,8;40,2;36,0;-23,9;-84,7;1009,2;2100,0;-5530,0;-3010,0;9,0;71,0;-100,0;4,22;0,04
'05/08/2022 13:49:04;38,5;20;974,7;40,2;35,9;-26,9;-80,9;1009,1;-2030,0;-2310,0;-1470,0;8,9;71,2;-100,0;4,22;0,05
'05/08/2022 13:49:05;38,5;20;974,8;40,2;35,9;-30,4;-76,1;1009,3;350,0;560,0;770,0;9,0;71,4;-100,0;4,22;0,04
'05/08/2022 13:49:06;38,5;20;974,8;40,2;36,0;-31,6;-75,8;1010,1;-2450,0;-70,0;140,0;9,0;73,6;-100,0;4,22;0,05
'05/08/2022 13:49:07;38,5;20;974,8;40,1;36,0;-33,1;-80,5;1009,7;-9100,0;2940,0;-3080,0;8,9;73,4;-100,0;4,22;0,04
'05/08/2022 13:49:08;38,5;20;974,8;40,1;35,9;-34,0;-80,2;1010,0;6370,0;-700,0;2240,0;8,9;74,1;-100,0;4,22;0,05
'05/08/2022 13:49:09;38,5;20;974,8;40,1;35,9;-31,9;-78,0;1010,3;560,0;-1050,0;-3010,0;9,0;77,6;-100,0;4,22;0,04
'05/08/2022 13:49:10;38,5;20;974,8;40,2;36,0;-32,0;-73,6;1010,8;420,0;-1330,0;4970,0;9,2;82,2;-100,0;4,22;0,05
'05/08/2022 13:49:11;38,5;20;974,8;40,2;36,0;-29,7;-75,0;1011,3;-1820,0;-1610,0;-2240,0;9,6;88,6;-100,0;4,22;0,04
'05/08/2022 13:49:12;38,5;20;974,8;40,2;36,0;-29,8;-76,4;1010,9;-630,0;2380,0;-1960,0;9,8;93,3;-100,0;4,22;0,05
'05/08/2022 13:49:13;38,5;20;974,7;40,2;36,0;-30,3;-74,2;1011,4;4620,0;-350,0;5950,0;10,0;96,2;-100,0;4,22;0,04
'05/08/2022 13:49:14;38,5;20;974,8;40,2;35,9;-30,4;-75,7;1011,1;-5670,0;3220,0;-5810,0;10,0;97,7;-100,0;4,22;0,05
'05/08/2022 13:49:14;38,5;20;974,9;40,2;36,0;-31,5;-75,2;1011,3;5530,0;4060,0;1960,0;9,9;99,5;-100,0;4,22;0,04
'05/08/2022 13:49:15;38,5;20;974,8;40,2;36,0;-25,4;-80,3;1011,0;-2730,0;-6230,0;-3080,0;9,8;98,1;-100,0;4,22;0,05
'05/08/2022 13:49:16;38,5;20;974,8;40,2;36,0;3,0;-71,7;1011,9;1330,0;420,0;350,0;9,7;94,0;-100,0;4,22;0,04
'05/08/2022 13:49:17;38,6;20;974,8;40,2;36,0;28,5;-54,2;1011,4;-11340,0;-700,0;-16380,0;9,3;84,9;-100,0;4,22;0,05
'05/08/2022 13:49:18;38,5;20;974,8;40,2;36,0;33,1;-67,1;1010,8;-10220,0;140,0;35420,0;8,9;76,8;-100,0;4,22;0,04
'05/08/2022 13:49:19;38,5;20;974,7;40,1;35,9;19,6;-56,5;1011,6;-840,0;-2380,0;-19250,0;8,5;71,4;-100,0;4,22;0,05
'05/08/2022 13:49:20;38,5;20;974,7;40,1;36,0;7,0;-61,5;1011,0;-3010,0;-910,0;5250,0;8,5;70,9;-100,0;4,22;0,04
'05/08/2022 13:49:21;38,5;20;974,7;40,1;36,0;7,0;-61,5;1011,0;-3010,0;-910,0;5250,0;8,5;70,6;-100,0;4,22;0,05
'05/08/2022 13:49:22;38,5;20;974,9;40,1;35,9;3,4;-65,4;1011,5;6090,0;-2240,0;1610,0;8,4;70,4;-100,0;4,22;0,04
'05/08/2022 13:49:23;38,5;20;974,8;40,1;36,0;2,9;-69,1;1011,3;-6720,0;-1750,0;1680,0;8,3;67,6;-100,0;4,22;0,05
'05/08/2022 13:49:24;38,5;20;974,8;40,1;35,9;0,5;-70,9;1011,3;-14210,0;-140,0;-3150,0;8,3;69,4;-100,0;4,22;0,04
'05/08/2022 13:49:25;38,5;20;974,7;40,1;36,0;-0,2;-77,7;1010,8;-14070,0;-2660,0;9730,0;8,3;69,8;-100,0;4,22;0,05
'05/08/2022 13:49:26;38,5;20;974,9;40,1;35,9;6,2;-90,0;1010,0;-8470,0;-8190,0;-2380,0;8,4;71,9;-100,0;4,22;0,04
'05/08/2022 13:49:27;38,5;20;974,7;40,1;36,0;21,7;-90,7;1009,5;-5600,0;-3990,0;-1820,0;8,3;71,4;-100,0;4,22;0,05
'05/08/2022 13:49:27;38,5;20;974,8;40,1;35,9;29,0;-85,9;1010,6;1470,0;-5110,0;3920,0;8,1;70,6;-100,0;4,22;0,04
'05/08/2022 13:49:28;38,5;20;974,8;40,1;35,9;34,1;-82,6;1010,1;-19880,0;3710,0;23800,0;8,1;70,2;-100,0;4,22;0,05
'05/08/2022 13:49:29;38,5;20;974,8;40,1;35,9;29,8;-75,8;1011,3;-8050,0;-10850,0;-17360,0;8,0;68,6;-100,0;4,18;0,04
'05/08/2022 13:49:30;38,5;20;974,8;40,1;35,9;45,1;-69,2;1011,0;7140,0;560,0;-12390,0;7,9;68,3;-100,0;4,22;0,05
'05/08/2022 13:49:31;38,5;20;974,7;40,1;35,9;45,1;-75,3;1009,3;-9310,0;840,0;29540,0;7,8;65,3;-100,0;4,22;0,04
'05/08/2022 13:49:32;38,5;20;974,8;40,1;35,9;25,3;-84,7;1009,2;630,0;8960,0;-31570,0;7,9;65,3;-100,0;4,22;0,05
'05/08/2022 13:49:33;38,5;20;974,9;40,0;35,8;4,1;-62,7;1010,4;-3290,0;3080,0;15890,0;7,9;65,9;-100,0;4,22;0,04
'05/08/2022 13:49:34;38,5;20;974,8;40,0;35,8;1,4;-50,9;1010,8;13020,0;-11200,0;-6370,0;7,9;63,9;-100,0;4,22;0,05
'05/08/2022 13:49:35;38,4;19;974,9;40,0;35,8;13,0;-32,5;1010,1;-1400,0;280,0;5110,0;8,0;62,9;-100,0;4,22;0,04
'05/08/2022 13:49:36;38,4;19;974,8;40,0;35,8;23,4;-22,8;1011,0;3640,0;-2800,0;-3290,0;8,0;63,8;-100,0;4,22;0,05
'05/08/2022 13:49:37;38,4;19;974,9;40,0;35,8;20,6;-10,9;1012,1;14070,0;-10360,0;1050,0;7,9;61,0;-100,0;4,22;0,04
'05/08/2022 13:49:38;38,4;19;974,7;40,0;35,8;2,5;-48,3;1010,3;1960,0;-2170,0;-7000,0;7,8;55,9;-100,0;4,22;0,05
'05/08/2022 13:49:39;38,4;19;974,8;40,0;35,8;-15,4;-77,3;1009,4;8050,0;910,0;-10150,0;7,5;49,6;-100,0;4,22;0,04
'05/08/2022 13:49:39;38,4;19;974,8;40,0;35,8;-23,7;-87,7;1009,2;-7210,0;4340,0;17290,0;7,2;43,8;-100,0;4,22;0,05
'05/08/2022 13:49:40;38,3;19;974,8;39,9;35,7;-29,0;-90,7;1007,3;-1540,0;-8540,0;-11620,0;7,0;40,3;-100,0;4,22;0,04
'05/08/2022 13:49:41;38,3;19;974,8;39,8;35,6;-40,6;-87,7;1006,4;1680,0;-140,0;11410,0;7,0;39,8;-100,0;4,22;0,05
'05/08/2022 13:49:42;38,3;19;974,7;39,8;35,6;-59,5;-87,7;1005,6;-16450,0;38290,0;5880,0;7,0;38,7;-100,0;4,22;0,04
'05/08/2022 13:49:43;38,3;19;974,7;39,8;35,7;-67,5;-96,9;1002,1;-3640,0;-11690,0;280,0;7,0;38,7;-100,0;4,22;0,04
'05/08/2022 13:49:44;38,3;19;974,8;39,8;35,6;-61,7;-88,0;1004,6;630,0;-2380,0;-350,0;7,0;37,9;-100,0;4,22;0,04
'05/08/2022 13:49:45;38,2;19;974,8;39,7;35,6;-60,9;-85,3;1005,5;-2800,0;-7770,0;-980,0;6,8;35,1;-100,0;4,22;0,04
'05/08/2022 13:49:46;38,2;19;974,9;39,8;35,6;-64,4;-84,6;1006,3;1750,0;-770,0;3920,0;6,8;34,0;-100,0;4,22;0,04
'05/08/2022 13:49:47;38,2;19;974,8;39,8;35,6;-52,3;-77,5;1007,8;-4340,0;350,0;11830,0;6,7;32,9;-100,0;4,22;0,05
'05/08/2022 13:49:48;38,2;19;974,8;39,8;35,6;-53,3;-77,8;1008,8;-70,0;-6510,0;2520,0;6,6;31,4;-100,0;4,22;0,04
'05/08/2022 13:49:49;38,2;19;974,9;39,8;35,6;-40,6;-58,9;1010,5;8260,0;4480,0;6230,0;6,6;31,4;-100,0;4,22;0,05
'05/08/2022 13:49:50;38,2;19;974,8;39,7;35,6;-48,4;-68,1;1009,5;3850,0;-15190,0;-12740,0;6,6;30,9;-100,0;4,22;0,04
'05/08/2022 13:49:51;38,2;19;974,7;39,7;35,6;-64,7;-75,3;1007,7;280,0;910,0;17570,0;6,5;30,6;-100,0;4,22;0,04
'05/08/2022 13:49:51;38,1;19;974,8;39,7;35,5;-72,7;-64,4;1007,9;9800,0;1680,0;-9590,0;6,3;27,8;-100,0;4,22;0,04
'05/08/2022 13:49:52;38,1;19;974,9;39,6;35,5;-73,6;-28,1;1007,7;-9100,0;-5950,0;3220,0;6,3;27,2;-100,0;4,22;0,04
'05/08/2022 13:49:53;38,1;19;974,8;39,6;35,4;-59,3;-24,2;1008,3;2520,0;140,0;2800,0;6,1;24,5;-100,0;4,22;0,04
'05/08/2022 13:49:54;38,1;19;974,7;39,6;35,5;-67,3;-46,2;1008,0;3990,0;2660,0;-700,0;6,2;24,2;-100,0;4,22;0,04
'05/08/2022 13:49:55;38,1;19;974,8;39,6;35,5;-75,8;-56,0;1008,3;630,0;3290,0;-210,0;6,2;24,9;-100,0;4,22;0,04
'05/08/2022 13:49:56;38,1;19;974,9;39,6;35,5;-68,6;-51,3;1009,4;-1820,0;-2030,0;7420,0;6,2;25,8;-100,0;4,22;0,04
'05/08/2022 13:49:57;38,1;19;974,8;39,6;35,5;-50,1;-51,9;1011,0;3780,0;4760,0;-11760,0;6,4;27,6;-100,0;4,22;0,04
'05/08/2022 13:49:58;38,1;19;974,8;39,6;35,4;-60,8;-58,0;1010,3;420,0;2660,0;15400,0;6,4;27,5;-100,0;4,22;0,04
'05/08/2022 13:49:59;38,1;19;974,8;39,6;35,4;-68,2;-61,3;1009,5;980,0;3780,0;-13790,0;6,5;28,5;-100,0;4,22;0,04
'05/08/2022 13:50:00;38,1;19;974,8;39,6;35,5;-71,0;-60,3;1009,6;-840,0;1960,0;13300,0;6,5;30,8;-100,0;4,22;0,04
'05/08/2022 13:50:01;38,1;19;974,9;39,6;35,4;-72,0;-61,2;1009,4;560,0;-280,0;-10990,0;6,4;30,5;-100,0;4,22;0,04
'05/08/2022 13:50:02;38,1;19;974,7;39,6;35,5;-73,0;-60,7;1009,7;-1120,0;-1750,0;8610,0;6,4;30,0;-100,0;4,22;0,04
'05/08/2022 13:50:03;38,1;20;974,8;39,6;35,5;-73,3;-59,7;1009,9;1050,0;-910,0;-7490,0;6,3;30,5;-100,0;4,22;0,04
'05/08/2022 13:50:03;38,1;20;974,9;39,6;35,5;-74,4;-62,1;1009,5;-2170,0;490,0;5670,0;6,3;29,1;-100,0;4,22;0,04
'05/08/2022 13:50:04;38,1;20;974,9;39,6;35,5;-73,8;-61,6;1009,7;70,0;-3220,0;-3640,0;6,2;28,4;-100,0;4,22;0,04
'05/08/2022 13:50:05;38,1;20;974,7;39,6;35,5;-73,8;-64,2;1009,5;-3150,0;-3640,0;3710,0;6,1;28,4;-100,0;4,22;0,04
'05/08/2022 13:50:06;38,1;20;974,8;39,6;35,5;-74,1;-62,8;1009,8;-840,0;-420,0;-3500,0;6,0;27,9;-100,0;4,22;0,04
'05/08/2022 13:50:07;38,1;20;974,8;39,6;35,5;-74,1;-62,8;1009,8;-840,0;-420,0;-3500,0;6,1;28,9;-100,0;4,22;0,04
'05/08/2022 13:50:08;38,1;20;974,7;39,6;35,5;-76,0;-64,2;1009,5;-3500,0;-210,0;3780,0;6,0;29,4;-100,0;4,22;0,04
'05/08/2022 13:50:09;38,1;20;974,7;39,6;35,4;-76,4;-65,0;1009,2;420,0;3080,0;-5110,0;6,0;28,7;-100,0;4,22;0,04
'05/08/2022 13:50:10;38,1;20;974,7;39,6;35,4;-77,0;-64,4;1008,8;1050,0;-2870,0;4900,0;6,0;28,1;-100,0;4,22;0,04
'05/08/2022 13:50:11;38,0;20;974,8;39,6;35,4;-77,3;-66,1;1008,5;-350,0;-840,0;-1120,0;5,9;28,0;-100,0;4,22;0,04
'05/08/2022 13:50:12;38,1;20;974,8;39,6;35,4;-76,2;-64,8;1008,6;2940,0;-1470,0;-840,0;5,9;28,1;-100,0;4,22;0,04
'05/08/2022 13:50:13;38,1;20;974,9;39,6;35,5;-75,0;-66,1;1008,8;-490,0;2800,0;560,0;5,8;27,6;-100,0;4,22;0,05
'05/08/2022 13:50:14;38,1;20;974,7;39,6;35,5;-75,4;-65,1;1009,0;-2590,0;3640,0;4480,0;5,8;27,8;-100,0;4,22;0,04
'05/08/2022 13:50:15;38,1;20;974,7;39,6;35,4;-73,4;-64,8;1009,2;2590,0;1470,0;-3500,0;5,8;28,3;-100,0;4,22;0,04
'05/08/2022 13:50:15;38,1;20;974,8;39,6;35,4;-66,1;-59,6;1009,7;-3080,0;2100,0;5810,0;5,9;28,9;-100,0;4,22;0,04
'05/08/2022 13:50:16;38,1;20;974,7;39,6;35,5;-27,1;-57,3;1011,5;-980,0;26180,0;3500,0;5,9;28,8;-100,0;4,22;0,04
'05/08/2022 13:50:17;38,1;20;974,8;39,6;35,4;-47,2;-60,6;1009,9;-1820,0;-7140,0;-4690,0;6,0;29,1;-100,0;4,22;0,04
'05/08/2022 13:50:18;38,1;20;974,8;39,6;35,4;-61,8;-61,7;1009,1;-1750,0;-2380,0;-4130,0;6,0;29,0;-100,0;4,22;0,04
'05/08/2022 13:50:19;38,1;20;974,7;39,6;35,4;-70,8;-63,3;1009,1;-980,0;2100,0;-140,0;6,0;29,4;-100,0;4,22;0,04
'05/08/2022 13:50:20;38,1;20;974,8;39,6;35,5;-74,8;-63,3;1009,2;280,0;3150,0;-3080,0;6,0;29,8;-100,0;4,22;0,04
'05/08/2022 13:50:21;38,1;20;974,9;39,6;35,5;-75,3;-61,5;1009,9;0,0;2170,0;4340,0;6,0;29,8;-100,0;4,22;0,04
'05/08/2022 13:50:22;38,1;20;974,7;39,6;35,5;-75,2;-61,9;1010,0;1260,0;3290,0;-630,0;6,0;29,8;-100,0;4,22;0,04
'05/08/2022 13:50:23;38,1;20;974,8;39,6;35,5;-77,0;-64,1;1009,3;3920,0;-1120,0;2450,0;6,2;32,2;-100,0;4,22;0,04
'05/08/2022 13:50:24;38,1;20;974,7;39,6;35,5;-78,4;-63,8;1009,2;630,0;3360,0;-1470,0;6,2;31,6;-100,0;4,22;0,04
'05/08/2022 13:50:25;38,1;20;974,9;39,7;35,5;-77,5;-64,2;1009,7;-70,0;4130,0;1260,0;6,2;32,6;-100,0;4,18;0,04
'05/08/2022 13:50:26;38,1;20;974,7;39,7;35,5;-80,2;-65,3;1009,5;-70,0;-210,0;1750,0;6,3;35,2;-100,0;4,22;0,04
'05/08/2022 13:50:27;38,1;20;974,8;39,7;35,5;-79,6;-67,2;1009,9;490,0;1330,0;1400,0;6,3;37,4;-100,0;4,22;0,04
'05/08/2022 13:50:27;38,1;20;974,8;39,7;35,5;-79,2;-68,4;1009,7;1190,0;490,0;-6580,0;6,2;35,1;-100,0;4,22;0,04
'05/08/2022 13:50:28;38,1;20;974,7;39,7;35,5;-78,6;-69,0;1009,0;-2240,0;-4200,0;6860,0;6,3;35,7;-100,0;4,22;0,04
'05/08/2022 13:50:29;38,1;20;974,9;39,7;35,5;-76,6;-70,5;1008,8;1680,0;140,0;-6510,0;6,3;36,6;-100,0;4,22;0,04
'05/08/2022 13:50:30;38,1;20;974,7;39,7;35,5;-75,0;-69,7;1009,0;2450,0;2940,0;1890,0;6,5;37,9;-100,0;4,22;0,04
'05/08/2022 13:50:31;38,1;20;974,8;39,6;35,5;-72,4;-70,5;1008,7;2380,0;2660,0;2310,0;6,6;38,3;-100,0;4,22;0,04
'05/08/2022 13:50:32;38,1;20;974,8;39,6;35,4;-69,9;-71,1;1008,4;3710,0;560,0;-6720,0;6,6;39,0;-100,0;4,22;0,04
'05/08/2022 13:50:33;38,1;20;974,8;39,6;35,5;-69,7;-71,1;1008,2;-1470,0;280,0;7630,0;6,6;39,0;-100,0;4,22;0,04
'05/08/2022 13:50:34;38,1;20;974,7;39,7;35,5;-70,0;-70,9;1009,0;700,0;-280,0;-7840,0;6,7;39,4;-100,0;4,22;0,04
'05/08/2022 13:50:35;38,1;20;974,8;39,6;35,4;-69,8;-71,4;1009,0;1960,0;-1050,0;4690,0;6,6;38,7;-100,0;4,22;0,05
'05/08/2022 13:50:36;38,1;20;974,9;39,6;35,5;-69,5;-71,3;1008,3;420,0;-3360,0;4130,0;6,6;38,3;-100,0;4,22;0,04
'05/08/2022 13:50:37;38,1;20;974,8;39,6;35,5;-53,4;-64,4;1009,3;-840,0;-280,0;2590,0;6,7;38,4;-100,0;4,22;0,04
'05/08/2022 13:50:38;38,1;20;974,8;39,6;35,5;-27,6;-54,7;1010,3;-12530,0;70,0;-17080,0;6,8;38,3;-100,0;4,22;0,04
'05/08/2022 13:50:39;38,1;20;974,8;39,6;35,4;-44,3;-61,4;1009,9;1400,0;-5950,0;7070,0;6,9;39,8;-100,0;4,22;0,04
'05/08/2022 13:50:40;38,1;20;974,8;39,6;35,5;-63,9;-61,2;1009,2;1400,0;-1330,0;1050,0;6,9;40,8;-100,0;4,22;0,04
'05/08/2022 13:50:40;38,1;20;974,8;39,6;35,5;-72,2;-62,3;1009,0;140,0;560,0;-3430,0;7,1;42,7;-100,0;4,22;0,04
'05/08/2022 13:50:41;38,1;20;974,9;39,6;35,5;-74,8;-61,5;1009,8;1260,0;420,0;-140,0;7,2;44,9;-100,0;4,22;0,04
'05/08/2022 13:50:42;38,1;20;974,8;39,7;35,5;-75,5;-60,7;1010,1;210,0;1120,0;1610,0;7,2;44,9;-100,0;4,22;0,04
'05/08/2022 13:50:43;38,1;21;974,8;39,7;35,5;-75,9;-60,6;1010,3;350,0;-140,0;-1190,0;7,2;44,5;-100,0;4,22;0,04
'05/08/2022 13:50:44;38,1;21;974,7;39,7;35,5;-76,2;-60,2;1010,1;700,0;280,0;770,0;7,2;45,2;-100,0;4,22;0,04
'05/08/2022 13:50:45;38,1;21;974,8;39,7;35,5;-72,7;-60,5;1009,6;-4620,0;-9240,0;-9170,0;7,5;49,6;-100,0;4,22;0,04
'05/08/2022 13:50:46;38,1;21;974,8;39,7;35,5;-54,2;-55,4;1011,3;-2940,0;-3920,0;-420,0;7,6;50,4;-100,0;4,22;0,04
'05/08/2022 13:50:47;38,1;21;974,8;39,7;35,5;-66,5;-59,4;1010,0;-560,0;-11550,0;-1400,0;7,7;50,4;-100,0;4,22;0,04
'05/08/2022 13:50:48;38,1;21;974,8;39,7;35,5;-70,5;-60,8;1009,9;1190,0;-1330,0;-700,0;7,7;52,2;-100,0;4,22;0,04
'05/08/2022 13:50:49;38,1;21;974,8;39,7;35,5;-56,5;-54,8;1010,6;420,0;-14350,0;-840,0;7,7;52,2;-100,0;4,22;0,04
'05/08/2022 13:50:50;38,1;21;974,8;39,7;35,5;-58,6;-58,1;1010,4;-3570,0;490,0;7770,0;7,8;52,2;-100,0;4,22;0,04
'05/08/2022 13:50:51;38,1;21;974,8;39,6;35,5;-68,9;-59,2;1009,3;4620,0;-5810,0;-2100,0;7,5;49,0;-100,0;4,22;0,04
'05/08/2022 13:50:52;38,1;21;974,8;39,6;35,5;-64,6;-61,6;1009,3;350,0;2870,0;-1960,0;7,5;49,4;-100,0;4,22;0,04
'05/08/2022 13:50:52;38,1;21;974,8;39,6;35,5;-64,6;-61,6;1009,3;350,0;2870,0;-1960,0;7,3;47,0;-100,0;4,22;0,04
'05/08/2022 13:50:53;38,1;21;974,8;39,6;35,5;-58,3;-61,2;1009,4;3710,0;8260,0;-7280,0;7,3;47,0;-100,0;4,22;0,04
'05/08/2022 13:51:40;38,1;21;974,8;39,6;35,5;-40,7;-60,5;1010,4;-3990,0;7000,0;3920,0;7,4;45,4;-100,0;4,22;0,04
'05/08/2022 13:51:41;38,1;21;974,7;39,6;35,4;-34,5;-59,4;1011,3;3430,0;1610,0;-5460,0;7,3;41,8;-100,0;4,22;0,04
'05/08/2022 13:51:42;38,1;21;974,8;39,6;35,5;-28,5;-56,1;1011,3;-2660,0;-490,0;4550,0;7,3;41,9;-100,0;4,22;0,04
'05/08/2022 13:51:43;38,1;21;974,6;39,6;35,5;-29,2;-59,1;1011,5;-7350,0;-2240,0;3990,0;7,4;42,4;-100,0;4,22;0,05
'05/08/2022 13:51:44;38,1;21;974,7;39,6;35,5;-49,1;-61,4;1010,8;2940,0;2170,0;-18130,0;7,5;44,4;-100,0;4,22;0,04
'05/08/2022 13:51:44;38,1;21;974,8;39,7;35,5;-64,8;-62,7;1010,4;0,0;910,0;15050,0;7,5;43,5;-100,0;4,22;0,04
'05/08/2022 13:51:45;38,1;21;974,7;39,7;35,5;-73,7;-61,3;1010,0;-630,0;-1050,0;-3220,0;7,4;44,5;-100,0;4,21;0,04
'05/08/2022 13:51:46;38,1;21;974,8;39,7;35,5;-77,2;-62,5;1009,9;-420,0;770,0;-2100,0;7,5;46,5;-100,0;4,22;0,04
'05/08/2022 13:51:47;38,1;21;974,8;39,7;35,5;-78,5;-62,2;1009,8;-630,0;560,0;7980,0;7,6;47,1;-100,0;4,22;0,04
'05/08/2022 13:51:48;38,1;21;974,8;39,7;35,5;-77,5;-65,0;1009,5;140,0;1750,0;-11060,0;7,5;47,3;-100,0;4,21;0,04
'05/08/2022 13:51:49;38,1;21;974,8;39,7;35,5;-67,0;-58,0;1009,9;-2380,0;1260,0;-15400,0;7,5;48,3;-100,0;4,22;0,04
'05/08/2022 13:51:50;38,1;21;974,7;39,7;35,5;-68,5;-45,8;1010,5;0,0;4200,0;2450,0;7,5;49,8;-100,0;4,21;0,04
'05/08/2022 13:51:51;38,1;21;974,8;39,6;35,5;-74,8;-38,9;1010,3;0,0;-1470,0;-1680,0;7,5;49,3;-100,0;4,21;0,04
'05/08/2022 13:51:52;38,1;21;974,9;39,6;35,5;-73,6;-43,4;1009,7;-7630,0;-840,0;12040,0;7,5;50,1;-100,0;4,21;0,04
'05/08/2022 13:51:53;38,1;21;974,7;39,6;35,5;-90,2;-48,6;1007,2;-3920,0;-5810,0;4690,0;7,5;48,8;-100,0;4,22;0,04
'05/08/2022 13:51:54;38,1;21;974,8;39,6;35,5;-86,9;-55,1;1008,0;70,0;-1400,0;-13440,0;7,5;48,3;-100,0;4,21;0,04
'05/08/2022 13:51:55;38,1;21;974,8;39,6;35,5;-82,8;-57,4;1008,8;1400,0;-2100,0;9310,0;7,6;47,7;-100,0;4,21;0,04
'05/08/2022 13:51:56;38,1;21;974,8;39,7;35,5;-81,0;-61,0;1009,0;280,0;3080,0;-10570,0;7,5;45,6;-100,0;4,21;0,04
'05/08/2022 13:51:57;38,1;21;974,7;39,6;35,5;-78,1;-60,0;1009,6;-2940,0;-140,0;-7280,0;7,5;45,2;-100,0;4,22;0,04
'05/08/2022 13:51:57;38,1;21;974,7;39,6;35,5;-75,6;-62,3;1009,0;-3290,0;-70,0;19670,0;7,4;45,6;-100,0;4,21;0,04
'05/08/2022 13:51:58;38,1;21;974,6;39,6;35,5;-72,7;-63,7;1009,0;-560,0;980,0;-8120,0;7,4;46,0;-100,0;4,21;0,04
'05/08/2022 13:51:59;38,1;21;974,7;39,6;35,5;-73,3;-65,9;1009,0;-770,0;1260,0;2940,0;7,2;42,0;-100,0;4,21;0,04
'05/08/2022 13:52:00;38,1;21;974,7;39,6;35,5;-71,9;-67,5;1008,9;-1260,0;-1820,0;-2310,0;7,1;41,7;-100,0;4,21;0,04
'05/08/2022 13:52:01;38,1;21;974,8;39,6;35,5;-71,7;-70,3;1008,8;2800,0;-630,0;-2450,0;7,2;41,7;-100,0;4,21;0,04
'05/08/2022 13:52:02;38,1;21;974,8;39,6;35,5;-70,7;-70,3;1008,9;3640,0;3780,0;2870,0;7,1;41,5;-100,0;4,21;0,04
'05/08/2022 13:52:03;38,1;21;974,8;39,6;35,5;-69,5;-70,3;1008,8;1260,0;3570,0;-1960,0;7,2;43,1;-100,0;4,21;0,04
'05/08/2022 13:52:04;38,1;21;974,7;39,6;35,5;-72,2;-67,8;1009,0;-700,0;2030,0;-8890,0;7,2;44,5;-100,0;4,21;0,04
'05/08/2022 13:52:05;38,1;21;974,7;39,6;35,4;-59,8;-45,0;1010,3;-2450,0;1610,0;5250,0;7,3;45,7;-100,0;4,21;0,04
'05/08/2022 13:52:06;38,1;21;974,7;39,6;35,4;-48,0;-44,9;1011,0;70,0;1050,0;1540,0;7,5;47,2;-100,0;4,18;0,04
