

New start of logging. Datetime: 2022.05.10_004027 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
266;'05/10/2022 00:44:33;'043259110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
267;'05/10/2022 00:44:34;'043300110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
268;'05/10/2022 00:44:35;'043301110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
269;'05/10/2022 00:44:36;'043302110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
270;'05/10/2022 00:44:37;'043303110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
271;'05/10/2022 00:44:38;'043304110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
272;'05/10/2022 00:44:39;'043305110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
273;'05/10/2022 00:44:39;'043306110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
274;'05/10/2022 00:44:40;'043307110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
275;'05/10/2022 00:44:41;'043308110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
276;'05/10/2022 00:44:42;'043309110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
277;'05/10/2022 00:44:43;'043310110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
278;'05/10/2022 00:44:44;'043311110522;FIX;OK;65,7290344;40,68351;433,6;0,00;0,0
279;'05/10/2022 00:44:45;'043312110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
280;'05/10/2022 00:44:46;'043313110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
281;'05/10/2022 00:44:47;'043314110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
282;'05/10/2022 00:44:48;'043315110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
283;'05/10/2022 00:44:49;'043316110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
284;'05/10/2022 00:44:50;'043317110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
285;'05/10/2022 00:44:51;'043318110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
286;'05/10/2022 00:44:51;'043319110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
287;'05/10/2022 00:44:52;'043320110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
288;'05/10/2022 00:44:53;'043321110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
289;'05/10/2022 00:44:54;'043322110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
290;'05/10/2022 00:44:55;'043323110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
291;'05/10/2022 00:44:56;'043324110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
292;'05/10/2022 00:44:57;'043325110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
293;'05/10/2022 00:44:58;'043326110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
294;'05/10/2022 00:44:59;'043327110522;FIX;OK;65,7290344;40,68351;433,7;0,00;0,0
295;'05/10/2022 00:45:00;'043328110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
296;'05/10/2022 00:45:01;'043329110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
297;'05/10/2022 00:45:02;'043330110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
298;'05/10/2022 00:45:03;'043331110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
299;'05/11/2022 10:33:32;'043332110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
300;'05/11/2022 10:33:33;'043333110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
301;'05/11/2022 10:33:33;'043334110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
302;'05/11/2022 10:33:34;'043335110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
303;'05/11/2022 10:33:35;'043336110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
304;'05/11/2022 10:33:36;'043337110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
305;'05/11/2022 10:33:37;'043338110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
306;'05/11/2022 10:33:38;'043339110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
307;'05/11/2022 10:33:39;'043340110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
308;'05/11/2022 10:33:40;'043341110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
309;'05/11/2022 10:33:41;'043342110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
310;'05/11/2022 10:33:42;'043343110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
311;'05/11/2022 10:33:43;'043344110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
312;'05/11/2022 10:33:44;'043345110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
313;'05/11/2022 10:33:45;'043346110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
314;'05/11/2022 10:33:46;'043347110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
315;'05/11/2022 10:33:46;'043348110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
316;'05/11/2022 10:33:47;'043349110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
317;'05/11/2022 10:33:48;'043350110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
318;'05/11/2022 10:33:49;'043351110522;FIX;OK;65,7290344;40,68351;433,8;0,00;0,0
319;'05/11/2022 10:33:50;'043352110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
320;'05/11/2022 10:33:51;'043353110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
321;'05/11/2022 10:33:52;'043354110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
322;'05/11/2022 10:33:53;'043355110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
323;'05/11/2022 10:33:54;'043356110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
324;'05/11/2022 10:33:55;'043357110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
325;'05/11/2022 10:33:56;'043358110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
326;'05/11/2022 10:33:57;'043359110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
327;'05/11/2022 10:33:58;'043400110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
328;'05/11/2022 10:33:59;'043401110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
329;'05/11/2022 10:33:59;'043402110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
330;'05/11/2022 10:34:00;'043403110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
331;'05/11/2022 10:34:01;'043404110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
332;'05/11/2022 10:34:02;'043405110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
333;'05/11/2022 10:34:03;'043406110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
334;'05/11/2022 10:34:04;'043407110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
335;'05/11/2022 10:34:05;'043408110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
336;'05/11/2022 10:34:06;'043409110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
337;'05/11/2022 10:34:07;'043410110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
338;'05/11/2022 10:34:08;'043411110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
339;'05/11/2022 10:34:09;'043412110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
340;'05/11/2022 10:34:10;'043413110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
341;'05/11/2022 10:34:11;'043414110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
342;'05/11/2022 10:34:11;'043415110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
343;'05/11/2022 10:34:12;'043416110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
344;'05/11/2022 10:34:13;'043417110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
345;'05/11/2022 10:34:14;'043418110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
346;'05/11/2022 10:34:15;'043419110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
347;'05/11/2022 10:34:16;'043420110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
348;'05/11/2022 10:34:17;'043421110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
349;'05/11/2022 10:34:18;'043422110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
350;'05/11/2022 10:34:19;'043423110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
351;'05/11/2022 10:34:20;'043424110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
352;'05/11/2022 10:34:21;'043425110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
353;'05/11/2022 10:34:22;'043426110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
354;'05/11/2022 10:34:23;'043427110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
355;'05/11/2022 10:34:24;'043428110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
356;'05/11/2022 10:34:24;'043429110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
357;'05/11/2022 10:34:25;'043430110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
358;'05/11/2022 10:34:26;'043431110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
359;'05/11/2022 10:34:27;'043432110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
360;'05/11/2022 10:34:28;'043433110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
361;'05/11/2022 10:34:29;'043434110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
362;'05/11/2022 10:34:30;'043435110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
363;'05/11/2022 10:34:31;'043436110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
364;'05/11/2022 10:34:32;'043437110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
365;'05/11/2022 10:34:33;'043438110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
366;'05/11/2022 10:34:34;'043439110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
367;'05/11/2022 10:34:35;'043440110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
368;'05/11/2022 10:34:36;'043441110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
369;'05/11/2022 10:34:37;'043442110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
370;'05/11/2022 10:34:37;'043443110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
371;'05/11/2022 10:34:38;'043444110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
372;'05/11/2022 10:34:39;'043445110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
373;'05/11/2022 10:34:40;'043446110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
374;'05/11/2022 10:34:41;'043447110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
375;'05/11/2022 10:34:42;'043448110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
376;'05/11/2022 10:34:43;'043449110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
377;'05/11/2022 10:34:44;'043450110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
378;'05/11/2022 10:34:45;'043451110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
379;'05/11/2022 10:34:46;'043452110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
380;'05/11/2022 10:34:47;'043453110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
381;'05/11/2022 10:34:48;'043454110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
382;'05/11/2022 10:34:49;'043455110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
383;'05/11/2022 10:34:50;'043456110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
384;'05/11/2022 10:34:50;'043457110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
385;'05/11/2022 10:34:51;'043458110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
386;'05/11/2022 10:34:52;'043459110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
387;'05/11/2022 10:34:53;'043500110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
388;'05/11/2022 10:34:54;'043501110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
389;'05/11/2022 10:34:55;'043502110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
390;'05/11/2022 10:34:56;'043503110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
391;'05/11/2022 10:34:57;'043504110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
392;'05/11/2022 10:34:58;'043505110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
393;'05/11/2022 10:34:59;'043506110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
394;'05/11/2022 10:35:00;'043507110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
395;'05/11/2022 10:35:01;'043508110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
396;'05/11/2022 10:35:02;'043509110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
397;'05/11/2022 10:35:03;'043510110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
398;'05/11/2022 10:35:03;'043511110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
399;'05/11/2022 10:35:04;'043512110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
400;'05/11/2022 10:35:05;'043513110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
401;'05/11/2022 10:35:06;'043514110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
402;'05/11/2022 10:35:07;'043515110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
403;'05/11/2022 10:35:08;'043516110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
404;'05/11/2022 10:35:09;'043517110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
405;'05/11/2022 10:35:10;'043518110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
406;'05/11/2022 10:35:11;'043519110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
407;'05/11/2022 10:35:12;'043520110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
408;'05/11/2022 10:35:13;'043521110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
409;'05/11/2022 10:35:14;'043522110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
410;'05/11/2022 10:35:15;'043523110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
411;'05/11/2022 10:35:15;'043524110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
412;'05/11/2022 10:35:16;'043525110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
413;'05/11/2022 10:35:17;'043526110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
414;'05/11/2022 10:35:18;'043527110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
415;'05/11/2022 10:35:19;'043528110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
416;'05/11/2022 10:35:20;'043529110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
417;'05/11/2022 10:35:21;'043530110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
418;'05/11/2022 10:35:22;'043531110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
419;'05/11/2022 10:35:23;'043532110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
420;'05/11/2022 10:35:24;'043533110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
421;'05/11/2022 10:35:25;'043534110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
422;'05/11/2022 10:35:26;'043535110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
423;'05/11/2022 10:35:27;'043536110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
424;'05/11/2022 10:35:28;'043537110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
425;'05/11/2022 10:35:28;'043538110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
426;'05/11/2022 10:35:29;'043539110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
427;'05/11/2022 10:35:30;'043540110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
428;'05/11/2022 10:35:31;'043541110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
429;'05/11/2022 10:35:32;'043542110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
430;'05/11/2022 10:35:33;'043543110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
431;'05/11/2022 10:35:34;'043544110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
432;'05/11/2022 10:35:35;'043545110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
433;'05/11/2022 10:35:36;'043546110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
434;'05/11/2022 10:35:37;'043547110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
435;'05/11/2022 10:35:38;'043548110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
436;'05/11/2022 10:35:39;'043549110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
437;'05/11/2022 10:35:40;'043550110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
438;'05/11/2022 10:35:41;'043551110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
439;'05/11/2022 10:35:41;'043552110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
440;'05/11/2022 10:35:42;'043553110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
441;'05/11/2022 10:35:43;'043554110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
442;'05/11/2022 10:35:44;'043555110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
443;'05/11/2022 10:35:45;'043556110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
444;'05/11/2022 10:35:46;'043557110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
445;'05/11/2022 10:35:47;'043558110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
446;'05/11/2022 10:35:48;'043559110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
447;'05/11/2022 10:35:49;'043600110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
448;'05/11/2022 10:35:50;'043601110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
449;'05/11/2022 10:35:51;'043602110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
450;'05/11/2022 10:35:52;'043603110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
451;'05/11/2022 10:35:53;'043604110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
452;'05/11/2022 10:35:54;'043605110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
453;'05/11/2022 10:35:54;'043606110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
454;'05/11/2022 10:35:55;'043607110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
455;'05/11/2022 10:35:56;'043608110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
456;'05/11/2022 10:35:57;'043609110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
457;'05/11/2022 10:35:58;'043610110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
458;'05/11/2022 10:35:59;'043611110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
459;'05/11/2022 10:36:00;'043612110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
460;'05/11/2022 10:36:01;'043613110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
461;'05/11/2022 10:36:02;'043614110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
462;'05/11/2022 10:36:03;'043615110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
463;'05/11/2022 10:36:04;'043616110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
464;'05/11/2022 10:36:05;'043617110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
465;'05/11/2022 10:36:06;'043618110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
466;'05/11/2022 10:36:07;'043619110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
467;'05/11/2022 10:36:07;'043620110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
468;'05/11/2022 10:36:08;'043621110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
469;'05/11/2022 10:36:09;'043622110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
470;'05/11/2022 10:36:10;'043623110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
471;'05/11/2022 10:36:11;'043624110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
472;'05/11/2022 10:36:12;'043625110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
473;'05/11/2022 10:36:13;'043626110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
474;'05/11/2022 10:36:14;'043627110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
475;'05/11/2022 10:36:15;'043628110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
476;'05/11/2022 10:36:16;'043629110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
477;'05/11/2022 10:36:17;'043630110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
478;'05/11/2022 10:36:18;'043631110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
479;'05/11/2022 10:36:19;'043632110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
480;'05/11/2022 10:36:20;'043633110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
481;'05/11/2022 10:36:20;'043634110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
482;'05/11/2022 10:36:21;'043635110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
483;'05/11/2022 10:36:22;'043636110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
484;'05/11/2022 10:36:23;'043637110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
485;'05/11/2022 10:36:24;'043638110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
486;'05/11/2022 10:36:25;'043639110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
487;'05/11/2022 10:36:26;'043640110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
488;'05/11/2022 10:36:27;'043641110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
489;'05/11/2022 10:36:28;'043642110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
490;'05/11/2022 10:36:29;'043643110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
491;'05/11/2022 10:36:30;'043644110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
492;'05/11/2022 10:36:31;'043645110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
493;'05/11/2022 10:36:32;'043646110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
494;'05/11/2022 10:36:33;'043647110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
495;'05/11/2022 10:36:33;'043648110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
496;'05/11/2022 10:36:34;'043649110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
497;'05/11/2022 10:36:35;'043650110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
498;'05/11/2022 10:36:36;'043651110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
499;'05/11/2022 10:36:37;'043652110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
500;'05/11/2022 10:36:38;'043653110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
501;'05/11/2022 10:36:39;'043654110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
502;'05/11/2022 10:36:40;'043655110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
503;'05/11/2022 10:36:41;'043656110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
504;'05/11/2022 10:36:42;'043657110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
505;'05/11/2022 10:36:43;'043658110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
506;'05/11/2022 10:36:44;'043659110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
507;'05/11/2022 10:36:45;'043700110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
508;'05/11/2022 10:36:45;'043701110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
509;'05/11/2022 10:36:46;'043702110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
510;'05/11/2022 10:36:47;'043703110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
511;'05/11/2022 10:36:48;'043704110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
512;'05/11/2022 10:36:49;'043705110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
513;'05/11/2022 10:36:50;'043706110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
514;'05/11/2022 10:36:51;'043707110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
515;'05/11/2022 10:36:52;'043708110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
516;'05/11/2022 10:36:53;'043709110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
517;'05/11/2022 10:36:54;'043710110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
518;'05/11/2022 10:36:55;'043711110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
519;'05/11/2022 10:36:56;'043712110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
520;'05/11/2022 10:36:57;'043713110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
521;'05/11/2022 10:36:58;'043714110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
522;'05/11/2022 10:36:58;'043715110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
523;'05/11/2022 10:36:59;'043716110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
524;'05/11/2022 10:37:00;'043717110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
525;'05/11/2022 10:37:01;'043718110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
526;'05/11/2022 10:37:02;'043719110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
527;'05/11/2022 10:37:03;'043720110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
528;'05/11/2022 10:37:04;'043721110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
529;'05/11/2022 10:37:05;'043722110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
530;'05/11/2022 10:37:06;'043723110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
531;'05/11/2022 10:37:07;'043724110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
532;'05/11/2022 10:37:08;'043725110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
