

New start of logging. Datetime: 2022.05.08_134619 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
266;'05/08/2022 13:50:24;'075107080522;FIX;OK;65,0048981;40,13293;309,1;0,00;22,0
267;'05/08/2022 13:50:25;'075108080522;FIX;OK;65,0048981;40,13293;309,1;0,00;22,0
268;'05/08/2022 13:50:26;'075109080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
269;'05/08/2022 13:50:27;'075110080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
270;'05/08/2022 13:50:27;'075111080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
271;'05/08/2022 13:50:28;'075112080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
272;'05/08/2022 13:50:29;'075113080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
273;'05/08/2022 13:50:30;'075114080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
274;'05/08/2022 13:50:31;'075115080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
275;'05/08/2022 13:50:32;'075116080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
276;'05/08/2022 13:50:33;'075117080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
277;'05/08/2022 13:50:34;'075118080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
278;'05/08/2022 13:50:35;'075119080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
279;'05/08/2022 13:50:36;'075120080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
280;'05/08/2022 13:50:37;'075121080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
281;'05/08/2022 13:50:38;'075122080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
282;'05/08/2022 13:50:39;'075123080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
283;'05/08/2022 13:50:40;'075124080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
284;'05/08/2022 13:50:40;'075125080522;FIX;OK;65,0048981;40,13293;309,2;0,00;22,0
285;'05/08/2022 13:50:41;'075126080522;FIX;OK;65,0048981;40,13293;309,3;0,00;22,0
286;'05/08/2022 13:50:42;'075127080522;FIX;OK;65,0048981;40,13293;309,3;0,00;22,0
287;'05/08/2022 13:50:43;'075128080522;FIX;OK;65,0048981;40,13293;309,3;0,00;22,0
288;'05/08/2022 13:50:44;'075129080522;FIX;OK;65,0048981;40,13293;309,3;0,00;22,0
289;'05/08/2022 13:50:45;'075130080522;FIX;OK;65,0048981;40,13293;309,3;0,00;22,0
290;'05/08/2022 13:50:46;'075131080522;FIX;OK;65,0048981;40,13293;309,4;0,00;22,0
291;'05/08/2022 13:50:47;'075132080522;FIX;OK;65,0048981;40,13293;309,4;0,00;22,0
292;'05/08/2022 13:50:48;'075133080522;FIX;OK;65,0048981;40,13293;309,4;0,00;22,0
293;'05/08/2022 13:50:49;'075134080522;FIX;OK;65,0048981;40,13293;309,5;0,00;22,0
294;'05/08/2022 13:50:50;'075135080522;FIX;OK;65,0048981;40,13293;309,5;0,00;22,0
295;'05/08/2022 13:50:51;'075136080522;FIX;OK;65,0048981;40,13293;309,5;0,00;22,0
296;'05/08/2022 13:50:52;'075137080522;FIX;OK;65,0048981;40,13293;309,5;0,00;22,0
297;'05/08/2022 13:50:52;'075138080522;FIX;OK;65,0048981;40,13293;309,6;0,00;22,0
298;'05/08/2022 13:50:53;'075139080522;FIX;OK;65,0048981;40,13293;309,6;0,00;22,0
299;'05/08/2022 13:51:40;'075140080522;FIX;OK;65,0048981;40,13293;309,6;0,00;22,0
300;'05/08/2022 13:51:41;'075141080522;FIX;OK;65,0048981;40,13293;309,7;0,00;22,0
301;'05/08/2022 13:51:42;'075142080522;FIX;OK;65,0048981;40,13293;309,7;0,00;22,0
302;'05/08/2022 13:51:43;'075143080522;FIX;OK;65,0048981;40,13293;309,8;0,00;22,0
303;'05/08/2022 13:51:44;'075144080522;FIX;OK;65,0048981;40,13293;309,8;0,00;22,0
304;'05/08/2022 13:51:44;'075145080522;FIX;OK;65,0048981;40,13293;309,8;0,00;22,0
305;'05/08/2022 13:51:45;'075146080522;FIX;OK;65,0048981;40,13293;309,9;0,00;22,0
306;'05/08/2022 13:51:46;'075147080522;FIX;OK;65,0048981;40,13293;309,9;0,00;22,0
307;'05/08/2022 13:51:47;'075148080522;FIX;OK;65,0048981;40,13293;310,0;0,00;22,0
308;'05/08/2022 13:51:48;'075149080522;FIX;OK;65,0048981;40,13293;310,0;0,00;22,0
309;'05/08/2022 13:51:49;'075150080522;FIX;OK;65,0048981;40,13293;310,1;0,00;22,0
310;'05/08/2022 13:51:50;'075151080522;FIX;OK;65,0048981;40,13293;310,1;0,00;22,0
311;'05/08/2022 13:51:51;'075152080522;FIX;OK;65,0048981;40,13293;310,2;0,00;22,0
312;'05/08/2022 13:51:52;'075153080522;FIX;OK;65,0048981;40,13293;310,3;0,00;22,0
313;'05/08/2022 13:51:53;'075154080522;FIX;OK;65,0048981;40,13293;310,3;0,00;22,0
314;'05/08/2022 13:51:54;'075155080522;FIX;OK;65,0048981;40,13293;310,4;0,00;22,0
315;'05/08/2022 13:51:55;'075156080522;FIX;OK;65,0048981;40,13293;310,5;0,00;22,0
316;'05/08/2022 13:51:56;'075157080522;FIX;OK;65,0048981;40,13293;310,5;0,00;22,0
317;'05/08/2022 13:51:57;'075158080522;FIX;OK;65,0048981;40,13293;310,6;0,00;22,0
318;'05/08/2022 13:51:57;'075159080522;FIX;OK;65,0048981;40,13293;310,7;0,00;22,0
319;'05/08/2022 13:51:58;'075200080522;FIX;OK;65,0048981;40,13293;310,7;0,00;22,0
320;'05/08/2022 13:51:59;'075201080522;FIX;OK;65,0048981;40,13293;310,8;0,00;22,0
321;'05/08/2022 13:52:00;'075202080522;FIX;OK;65,0048981;40,13293;310,9;0,00;22,0
322;'05/08/2022 13:52:01;'075203080522;FIX;OK;65,0048981;40,13293;310,9;0,00;22,0
323;'05/08/2022 13:52:02;'075204080522;FIX;OK;65,0048981;40,13293;311,0;0,00;22,0
324;'05/08/2022 13:52:03;'075205080522;FIX;OK;65,0048981;40,13293;311,1;0,00;22,0
325;'05/08/2022 13:52:04;'075206080522;FIX;OK;65,0048981;40,13293;311,1;0,00;22,0
326;'05/08/2022 13:52:05;'075207080522;FIX;OK;65,0048981;40,13293;311,2;0,00;22,0
327;'05/08/2022 13:52:06;'075208080522;FIX;OK;65,0048981;40,13293;311,3;0,00;22,0
328;'05/08/2022 13:52:07;'075209080522;FIX;OK;65,0048981;40,13293;311,4;0,00;22,0
329;'05/08/2022 13:52:08;'075210080522;FIX;OK;65,0048981;40,13293;311,4;0,00;22,0
330;'05/08/2022 13:52:09;'075211080522;FIX;OK;65,0048981;40,13293;311,5;0,00;22,0
331;'05/08/2022 13:52:09;'075212080522;FIX;OK;65,0048981;40,13293;311,6;0,00;22,0
332;'05/08/2022 13:52:10;'075213080522;FIX;OK;65,0048981;40,13293;311,6;0,00;22,0
333;'05/08/2022 13:52:11;'075214080522;FIX;OK;65,0048981;40,13293;311,7;0,00;22,0
334;'05/08/2022 13:52:12;'075215080522;FIX;OK;65,0048981;40,13293;311,7;0,00;22,0
335;'05/08/2022 13:52:13;'075216080522;FIX;OK;65,0048981;40,13293;311,8;0,00;22,0
336;'05/08/2022 13:52:14;'075217080522;FIX;OK;65,0048981;40,13293;311,9;0,00;22,0
337;'05/08/2022 13:52:15;'075218080522;FIX;OK;65,0048981;40,13293;311,9;0,00;22,0
338;'05/08/2022 13:52:16;'075219080522;FIX;OK;65,0048981;40,13293;312,0;0,00;22,0
339;'05/08/2022 13:52:17;'075220080522;FIX;OK;65,0048981;40,13293;312,0;0,00;22,0
340;'05/08/2022 13:52:18;'075221080522;FIX;OK;65,0048981;40,13293;312,1;0,00;22,0
341;'05/08/2022 13:52:19;'075222080522;FIX;OK;65,0048981;40,13293;312,1;0,00;22,0
342;'05/08/2022 13:52:20;'075223080522;FIX;OK;65,0048981;40,13293;312,2;0,00;22,0
343;'05/08/2022 13:52:21;'075224080522;FIX;OK;65,0048981;40,13293;312,3;0,00;22,0
344;'05/08/2022 13:52:21;'075225080522;FIX;OK;65,0048981;40,13293;312,3;0,00;22,0
345;'05/08/2022 13:52:22;'075226080522;FIX;OK;65,0048981;40,13293;312,4;0,00;22,0
346;'05/08/2022 13:52:23;'075227080522;FIX;OK;65,0048981;40,13293;312,4;0,00;22,0
347;'05/08/2022 13:52:24;'075228080522;FIX;OK;65,0048981;40,13293;312,5;0,00;22,0
348;'05/08/2022 13:52:25;'075229080522;FIX;OK;65,0048981;40,13293;312,5;0,00;22,0
349;'05/08/2022 13:52:26;'075230080522;FIX;OK;65,0048981;40,13293;312,5;0,00;22,0
350;'05/08/2022 13:52:27;'075231080522;FIX;OK;65,0048981;40,13293;312,6;0,00;22,0
351;'05/08/2022 13:52:28;'075232080522;FIX;OK;65,0048981;40,13293;312,6;0,00;22,0
352;'05/08/2022 13:52:29;'075233080522;FIX;OK;65,0048981;40,13293;312,7;0,00;22,0
353;'05/08/2022 13:52:30;'075234080522;FIX;OK;65,0048981;40,13293;312,7;0,00;22,0
354;'05/08/2022 13:52:31;'075235080522;FIX;OK;65,0048981;40,13293;312,8;0,00;22,0
355;'05/08/2022 13:52:32;'075236080522;FIX;OK;65,0048981;40,13293;312,8;0,00;22,0
356;'05/08/2022 13:52:33;'075237080522;FIX;OK;65,0048981;40,13293;312,8;0,00;22,0
357;'05/08/2022 13:52:33;'075238080522;FIX;OK;65,0048981;40,13293;312,9;0,00;22,0
358;'05/08/2022 13:52:34;'075239080522;FIX;OK;65,0048981;40,13293;312,9;0,00;22,0
359;'05/08/2022 13:52:35;'075240080522;FIX;OK;65,0048981;40,13293;313,0;0,00;22,0
360;'05/08/2022 13:52:36;'075241080522;FIX;OK;65,0048981;40,13293;313,0;0,00;22,0
361;'05/08/2022 13:52:37;'075242080522;FIX;OK;65,0048981;40,13293;313,0;0,00;22,0
362;'05/08/2022 13:52:38;'075243080522;FIX;OK;65,0048981;40,13293;313,1;0,00;22,0
363;'05/08/2022 13:52:39;'075244080522;FIX;OK;65,0048981;40,13293;313,1;0,00;22,0
364;'05/08/2022 13:52:40;'075245080522;FIX;OK;65,0048981;40,13293;313,1;0,00;22,0
365;'05/08/2022 13:52:41;'075246080522;FIX;OK;65,0048981;40,13293;313,2;0,00;22,0
366;'05/08/2022 13:52:42;'075247080522;FIX;OK;65,0048981;40,13293;313,2;0,00;22,0
367;'05/08/2022 13:52:43;'075248080522;FIX;OK;65,0048981;40,13293;313,2;0,00;22,0
368;'05/08/2022 13:52:44;'075249080522;FIX;OK;65,0048981;40,13293;313,3;0,00;22,0
369;'05/08/2022 13:52:45;'075250080522;FIX;OK;65,0048981;40,13293;313,3;0,00;22,0
370;'05/08/2022 13:52:45;'075251080522;FIX;OK;65,0048981;40,13293;313,3;0,00;22,0
371;'05/08/2022 13:52:46;'075252080522;FIX;OK;65,0048981;40,13293;313,4;0,00;22,0
372;'05/08/2022 13:52:47;'075253080522;FIX;OK;65,0048981;40,13293;313,4;0,00;22,0
373;'05/08/2022 13:52:48;'075254080522;FIX;OK;65,0048981;40,13293;313,4;0,00;22,0
374;'05/08/2022 13:52:49;'075255080522;FIX;OK;65,0048981;40,13293;313,4;0,00;22,0
375;'05/08/2022 13:52:50;'075256080522;FIX;OK;65,0048981;40,13293;313,5;0,00;22,0
376;'05/08/2022 13:52:51;'075257080522;FIX;OK;65,0048981;40,13293;313,5;0,00;22,0
377;'05/08/2022 13:52:52;'075258080522;FIX;OK;65,0048981;40,13293;313,5;0,00;22,0
378;'05/08/2022 13:52:53;'075259080522;FIX;OK;65,0048981;40,13293;313,5;0,00;22,0
379;'05/08/2022 13:52:54;'075300080522;FIX;OK;65,0048981;40,13293;313,6;0,00;22,0
380;'05/08/2022 13:52:55;'075301080522;FIX;OK;65,0048981;40,13293;313,6;0,00;22,0
381;'05/08/2022 13:52:56;'075302080522;FIX;OK;65,0048981;40,13293;313,6;0,00;22,0
382;'05/08/2022 13:52:57;'075303080522;FIX;OK;65,0048981;40,13293;313,6;0,00;22,0
383;'05/08/2022 13:52:57;'075304080522;FIX;OK;65,0048981;40,13293;313,7;0,00;22,0
384;'05/08/2022 13:52:58;'075305080522;FIX;OK;65,0048981;40,13293;313,7;0,00;22,0
385;'05/08/2022 13:52:59;'075306080522;FIX;OK;65,0048981;40,13293;313,7;0,00;22,0
386;'05/08/2022 13:53:00;'075307080522;FIX;OK;65,0048981;40,13293;313,7;0,00;22,0
387;'05/08/2022 13:53:01;'075308080522;FIX;OK;65,0048981;40,13293;313,8;0,00;22,0
388;'05/08/2022 13:53:02;'075309080522;FIX;OK;65,0048981;40,13293;313,8;0,00;22,0
389;'05/08/2022 13:53:03;'075310080522;FIX;OK;65,0048981;40,13293;313,8;0,00;22,0
390;'05/08/2022 13:53:04;'075311080522;FIX;OK;65,0048981;40,13293;313,8;0,00;22,0
391;'05/08/2022 13:53:05;'075312080522;FIX;OK;65,0048981;40,13293;313,8;0,00;22,0
392;'05/08/2022 13:53:06;'075313080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
393;'05/08/2022 13:53:07;'075314080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
394;'05/08/2022 13:53:08;'075315080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
395;'05/08/2022 13:53:09;'075316080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
396;'05/08/2022 13:53:09;'075317080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
397;'05/08/2022 13:53:10;'075318080522;FIX;OK;65,0048981;40,13293;313,9;0,00;22,0
398;'05/08/2022 13:53:11;'075319080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
399;'05/08/2022 13:53:12;'075320080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
400;'05/08/2022 13:53:13;'075321080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
401;'05/08/2022 13:53:14;'075322080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
402;'05/08/2022 13:53:15;'075323080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
403;'05/08/2022 13:53:16;'075324080522;FIX;OK;65,0048981;40,13293;314,0;0,00;22,0
404;'05/08/2022 13:53:17;'075325080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
405;'05/08/2022 13:53:18;'075326080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
406;'05/08/2022 13:53:19;'075327080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
407;'05/08/2022 13:53:20;'075328080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
408;'05/08/2022 13:53:21;'075329080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
409;'05/08/2022 13:53:21;'075330080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
410;'05/08/2022 13:53:22;'075331080522;FIX;OK;65,0048981;40,13293;314,1;0,00;22,0
411;'05/08/2022 13:53:23;'075332080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
412;'05/08/2022 13:53:24;'075333080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
413;'05/08/2022 13:53:25;'075334080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
414;'05/08/2022 13:53:26;'075335080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
415;'05/08/2022 13:53:27;'075336080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
416;'05/08/2022 13:53:28;'075337080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
417;'05/08/2022 13:53:29;'075338080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
418;'05/08/2022 13:53:30;'075339080522;FIX;OK;65,0048981;40,13293;314,2;0,00;22,0
419;'05/08/2022 13:53:31;'075340080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
420;'05/08/2022 13:53:32;'075341080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
421;'05/08/2022 13:53:33;'075342080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
422;'05/08/2022 13:53:33;'075343080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
423;'05/08/2022 13:53:34;'075344080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
424;'05/08/2022 13:53:35;'075345080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
425;'05/08/2022 13:53:36;'075346080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
426;'05/08/2022 13:53:37;'075347080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
427;'05/08/2022 13:53:38;'075348080522;FIX;OK;65,0048981;40,13293;314,3;0,00;22,0
428;'05/08/2022 13:53:39;'075349080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
429;'05/08/2022 13:53:40;'075350080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
430;'05/08/2022 13:53:41;'075351080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
431;'05/08/2022 13:53:42;'075352080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
432;'05/08/2022 13:53:43;'075353080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
433;'05/08/2022 13:53:44;'075354080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
434;'05/08/2022 13:53:45;'075355080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
435;'05/08/2022 13:53:46;'075356080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
436;'05/08/2022 13:53:46;'075357080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
437;'05/08/2022 13:53:47;'075358080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
438;'05/08/2022 13:53:48;'075359080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
439;'05/08/2022 13:53:49;'075400080522;FIX;OK;65,0048981;40,13293;314,4;0,00;22,0
440;'05/08/2022 13:53:50;'075401080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
441;'05/08/2022 13:53:51;'075402080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
442;'05/08/2022 13:53:52;'075403080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
443;'05/08/2022 13:53:53;'075404080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
444;'05/08/2022 13:53:54;'075405080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
445;'05/08/2022 13:53:55;'075406080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
446;'05/08/2022 13:53:56;'075407080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
447;'05/08/2022 13:53:57;'075408080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
448;'05/08/2022 13:53:58;'075409080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
449;'05/08/2022 13:53:58;'075410080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
450;'05/08/2022 13:53:59;'075411080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
451;'05/08/2022 13:54:00;'075412080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
452;'05/08/2022 13:54:01;'075413080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
453;'05/08/2022 13:54:02;'075414080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
454;'05/08/2022 13:54:03;'075415080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
455;'05/08/2022 13:54:04;'075416080522;FIX;OK;65,0048981;40,13293;314,5;0,00;22,0
456;'05/08/2022 13:54:05;'075417080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
457;'05/08/2022 13:54:06;'075418080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
458;'05/08/2022 13:54:07;'075419080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
459;'05/08/2022 13:54:08;'075420080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
460;'05/08/2022 13:54:09;'075421080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
461;'05/08/2022 13:54:10;'075422080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
462;'05/08/2022 13:54:11;'075423080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
463;'05/08/2022 13:54:11;'075424080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
464;'05/08/2022 13:54:12;'075425080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
465;'05/08/2022 13:54:13;'075426080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
466;'05/08/2022 13:54:14;'075427080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
467;'05/08/2022 13:54:15;'075428080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
468;'05/08/2022 13:54:16;'075429080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
469;'05/08/2022 13:54:17;'075430080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
470;'05/08/2022 13:54:18;'075431080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
471;'05/08/2022 13:54:19;'075432080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
472;'05/08/2022 13:54:20;'075433080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
473;'05/08/2022 13:54:21;'075434080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
474;'05/08/2022 13:54:22;'075435080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
475;'05/08/2022 13:54:23;'075436080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
476;'05/08/2022 13:54:23;'075437080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
477;'05/08/2022 13:54:24;'075438080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
478;'05/08/2022 13:54:25;'075439080522;FIX;OK;65,0048981;40,13293;314,6;0,00;22,0
479;'05/08/2022 13:54:26;'075440080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
480;'05/08/2022 13:54:27;'075441080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
481;'05/08/2022 13:54:28;'075442080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
482;'05/08/2022 13:54:29;'075443080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
483;'05/08/2022 13:54:30;'075444080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
484;'05/08/2022 13:54:31;'075445080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
485;'05/08/2022 13:54:32;'075446080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
486;'05/08/2022 13:54:33;'075447080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
487;'05/08/2022 13:54:34;'075448080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
488;'05/08/2022 13:54:35;'075449080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
489;'05/08/2022 13:54:35;'075450080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
490;'05/08/2022 13:54:36;'075451080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
491;'05/08/2022 13:54:37;'075452080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
492;'05/08/2022 13:54:38;'075453080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
493;'05/08/2022 13:54:39;'075454080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
494;'05/08/2022 13:54:40;'075455080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
495;'05/08/2022 13:54:41;'075456080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
496;'05/08/2022 13:54:42;'075457080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
497;'05/08/2022 13:54:43;'075458080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
498;'05/08/2022 13:54:44;'075459080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
499;'05/08/2022 13:54:45;'075500080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
500;'05/08/2022 13:54:46;'075501080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
501;'05/08/2022 13:54:47;'075502080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
502;'05/08/2022 13:54:47;'075503080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
503;'05/08/2022 13:54:48;'075504080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
504;'05/08/2022 13:54:49;'075505080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
505;'05/08/2022 13:54:50;'075506080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
506;'05/08/2022 13:54:51;'075507080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
507;'05/08/2022 13:54:52;'075508080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
508;'05/08/2022 13:54:53;'075509080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
509;'05/08/2022 13:54:54;'075510080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
510;'05/08/2022 13:54:55;'075511080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
511;'05/08/2022 13:54:56;'075512080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
512;'05/08/2022 13:54:57;'075513080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
513;'05/08/2022 13:54:58;'075514080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
514;'05/08/2022 13:54:59;'075515080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
515;'05/08/2022 13:55:00;'075516080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
516;'05/08/2022 13:55:00;'075517080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
517;'05/08/2022 13:55:01;'075518080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
518;'05/08/2022 13:55:02;'075519080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
519;'05/08/2022 13:55:03;'075520080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
520;'05/08/2022 13:55:04;'075521080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
521;'05/08/2022 13:55:05;'075522080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
522;'05/08/2022 13:55:06;'075523080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
523;'05/08/2022 13:55:07;'075524080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
524;'05/08/2022 13:55:08;'075525080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
525;'05/08/2022 13:55:09;'075526080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
526;'05/08/2022 13:55:10;'075527080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
527;'05/08/2022 13:55:11;'075528080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
528;'05/08/2022 13:55:12;'075529080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
529;'05/08/2022 13:55:12;'075530080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
530;'05/08/2022 13:55:13;'075531080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
531;'05/08/2022 13:55:14;'075532080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
532;'05/08/2022 13:55:15;'075533080522;FIX;OK;65,0048981;40,13293;314,7;0,00;22,0
