

New start of logging. Datetime: 2022.05.08_004356 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
266;'05/08/2022 00:48:01;'073658080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
267;'05/08/2022 00:48:02;'073659080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
268;'05/08/2022 00:48:03;'073700080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
269;'05/08/2022 00:48:03;'073701080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
270;'05/08/2022 00:48:04;'073702080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
271;'05/08/2022 00:48:05;'073703080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
272;'05/08/2022 00:48:06;'073704080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
273;'05/08/2022 00:48:07;'073705080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
274;'05/08/2022 00:48:08;'073706080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
275;'05/08/2022 00:48:09;'073707080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
276;'05/08/2022 00:48:10;'073708080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
277;'05/08/2022 00:48:11;'073709080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
278;'05/08/2022 00:48:12;'073710080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
279;'05/08/2022 00:48:13;'073711080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
280;'05/08/2022 00:48:14;'073712080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
281;'05/08/2022 00:48:15;'073713080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
282;'05/08/2022 00:48:15;'073714080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
283;'05/08/2022 00:48:16;'073715080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
284;'05/08/2022 00:48:17;'073716080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
285;'05/08/2022 00:48:18;'073717080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
286;'05/08/2022 00:48:19;'073718080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
287;'05/08/2022 00:48:20;'073719080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
288;'05/08/2022 00:48:21;'073720080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
289;'05/08/2022 00:48:22;'073721080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
290;'05/08/2022 00:48:23;'073722080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
291;'05/08/2022 00:48:24;'073723080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
292;'05/08/2022 00:48:25;'073724080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
293;'05/08/2022 00:48:26;'073725080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
294;'05/08/2022 00:48:27;'073726080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
295;'05/08/2022 00:48:27;'073727080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
296;'05/08/2022 00:48:28;'073728080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
297;'05/08/2022 00:48:29;'073729080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
298;'05/08/2022 00:48:30;'073730080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
299;'05/08/2022 13:37:31;'073731080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
300;'05/08/2022 13:37:32;'073732080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
301;'05/08/2022 13:37:33;'073733080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
302;'05/08/2022 13:37:34;'073734080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
303;'05/08/2022 13:37:35;'073735080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
304;'05/08/2022 13:37:36;'073736080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
305;'05/08/2022 13:37:37;'073737080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
306;'05/08/2022 13:37:38;'073738080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
307;'05/08/2022 13:37:38;'073739080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
308;'05/08/2022 13:37:39;'073740080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
309;'05/08/2022 13:37:40;'073741080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
310;'05/08/2022 13:37:41;'073742080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
311;'05/08/2022 13:37:42;'073743080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
312;'05/08/2022 13:37:43;'073744080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
313;'05/08/2022 13:37:44;'073745080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
314;'05/08/2022 13:37:45;'073746080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
315;'05/08/2022 13:37:46;'073747080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
316;'05/08/2022 13:37:47;'073748080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
317;'05/08/2022 13:37:48;'073749080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
318;'05/08/2022 13:37:49;'073750080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
319;'05/08/2022 13:37:50;'073751080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
320;'05/08/2022 13:37:50;'073752080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
321;'05/08/2022 13:37:51;'073753080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
322;'05/08/2022 13:37:52;'073754080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
323;'05/08/2022 13:37:53;'073755080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
324;'05/08/2022 13:37:54;'073756080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
325;'05/08/2022 13:37:55;'073757080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
326;'05/08/2022 13:37:56;'073758080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
327;'05/08/2022 13:37:57;'073759080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
328;'05/08/2022 13:37:58;'073800080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
329;'05/08/2022 13:37:59;'073801080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
330;'05/08/2022 13:38:00;'073802080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
331;'05/08/2022 13:38:01;'073803080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
332;'05/08/2022 13:38:02;'073804080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
333;'05/08/2022 13:38:02;'073805080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
334;'05/08/2022 13:38:03;'073806080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
335;'05/08/2022 13:38:04;'073807080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
336;'05/08/2022 13:38:05;'073808080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
337;'05/08/2022 13:38:06;'073809080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
338;'05/08/2022 13:38:07;'073810080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
339;'05/08/2022 13:38:08;'073811080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
340;'05/08/2022 13:38:09;'073812080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
341;'05/08/2022 13:38:10;'073813080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
342;'05/08/2022 13:38:11;'073814080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
343;'05/08/2022 13:38:12;'073815080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
344;'05/08/2022 13:38:13;'073816080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
345;'05/08/2022 13:38:14;'073817080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
346;'05/08/2022 13:38:14;'073818080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
347;'05/08/2022 13:38:15;'073819080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
348;'05/08/2022 13:38:16;'073820080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
349;'05/08/2022 13:38:17;'073821080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
350;'05/08/2022 13:38:18;'073822080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
351;'05/08/2022 13:38:19;'073823080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
352;'05/08/2022 13:38:20;'073824080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
353;'05/08/2022 13:38:21;'073825080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
354;'05/08/2022 13:38:22;'073826080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
355;'05/08/2022 13:38:23;'073827080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
356;'05/08/2022 13:38:24;'073828080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
357;'05/08/2022 13:38:25;'073829080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
358;'05/08/2022 13:38:26;'073830080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
359;'05/08/2022 13:38:26;'073831080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
360;'05/08/2022 13:38:27;'073832080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
361;'05/08/2022 13:38:28;'073833080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
362;'05/08/2022 13:38:29;'073834080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
363;'05/08/2022 13:38:30;'073835080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
364;'05/08/2022 13:38:31;'073836080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
365;'05/08/2022 13:38:32;'073837080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
366;'05/08/2022 13:38:33;'073838080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
367;'05/08/2022 13:38:34;'073839080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
368;'05/08/2022 13:38:35;'073840080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
369;'05/08/2022 13:38:36;'073841080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
370;'05/08/2022 13:38:37;'073842080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
371;'05/08/2022 13:38:38;'073843080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
372;'05/08/2022 13:38:38;'073844080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
373;'05/08/2022 13:38:39;'073845080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
374;'05/08/2022 13:38:40;'073846080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
375;'05/08/2022 13:38:41;'073847080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
376;'05/08/2022 13:38:42;'073848080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
377;'05/08/2022 13:38:43;'073849080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
378;'05/08/2022 13:38:44;'073850080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
379;'05/08/2022 13:38:45;'073851080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
380;'05/08/2022 13:38:46;'073852080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
381;'05/08/2022 13:38:47;'073853080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
382;'05/08/2022 13:38:48;'073854080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
383;'05/08/2022 13:38:49;'073855080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
384;'05/08/2022 13:38:49;'073856080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
385;'05/08/2022 13:38:50;'073857080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
386;'05/08/2022 13:38:51;'073858080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
387;'05/08/2022 13:38:52;'073859080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
388;'05/08/2022 13:38:53;'073900080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
389;'05/08/2022 13:38:54;'073901080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
390;'05/08/2022 13:38:55;'073902080522;FIX;OK;65,0049362;40,13297;308,3;0,00;159,6
391;'05/08/2022 13:38:56;'073903080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
392;'05/08/2022 13:38:57;'073904080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
393;'05/08/2022 13:38:58;'073905080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
394;'05/08/2022 13:38:59;'073906080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
395;'05/08/2022 13:39:00;'073907080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
396;'05/08/2022 13:39:01;'073908080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
397;'05/08/2022 13:39:01;'073909080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
398;'05/08/2022 13:39:02;'073910080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
399;'05/08/2022 13:39:03;'073911080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
400;'05/08/2022 13:39:04;'073912080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
401;'05/08/2022 13:39:05;'073913080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
402;'05/08/2022 13:39:06;'073914080522;FIX;OK;65,0049362;40,13297;308,2;0,00;159,6
403;'05/08/2022 13:39:07;'073915080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
404;'05/08/2022 13:39:08;'073916080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
405;'05/08/2022 13:39:09;'073917080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
406;'05/08/2022 13:39:10;'073918080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
407;'05/08/2022 13:39:11;'073919080522;FIX;OK;65,0049362;40,13297;308,1;0,00;159,6
408;'05/08/2022 13:39:12;'073920080522;FIX;OK;65,0049362;40,13297;308,0;0,00;159,6
409;'05/08/2022 13:39:13;'073921080522;FIX;OK;65,0049362;40,13297;308,0;0,00;159,6
410;'05/08/2022 13:39:13;'073922080522;FIX;OK;65,0049362;40,13297;308,0;0,00;159,6
411;'05/08/2022 13:39:14;'073923080522;FIX;OK;65,0049362;40,13297;308,0;0,00;159,6
412;'05/08/2022 13:39:15;'073924080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
413;'05/08/2022 13:39:16;'073925080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
414;'05/08/2022 13:39:17;'073926080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
415;'05/08/2022 13:39:18;'073927080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
416;'05/08/2022 13:39:19;'073928080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
417;'05/08/2022 13:39:20;'073929080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
418;'05/08/2022 13:39:21;'073930080522;FIX;OK;65,0049362;40,13297;307,9;0,00;159,6
419;'05/08/2022 13:39:22;'073931080522;FIX;OK;65,0049362;40,13297;307,8;0,00;159,6
420;'05/08/2022 13:39:23;'073932080522;FIX;OK;65,0048828;40,13297;307,9;3,69;237,0
421;'05/08/2022 13:39:24;'073933080522;FIX;OK;65,0048676;40,13296;307,9;3,65;234,3
422;'05/08/2022 13:39:25;'073934080522;FIX;OK;65,0048523;40,13295;307,9;2,83;232,5
423;'05/08/2022 13:39:25;'073935080522;FIX;OK;65,0048523;40,13295;308,0;0,00;232,5
424;'05/08/2022 13:39:26;'073936080522;FIX;OK;65,0048599;40,13295;308,1;0,00;232,5
425;'05/08/2022 13:39:27;'073937080522;FIX;OK;65,0048676;40,13295;308,2;0,00;232,5
426;'05/08/2022 13:39:28;'073938080522;FIX;OK;65,0048676;40,13295;308,4;0,00;232,5
427;'05/08/2022 13:39:29;'073939080522;FIX;OK;65,0048676;40,13295;308,5;0,00;232,5
428;'05/08/2022 13:39:30;'073940080522;FIX;OK;65,0048676;40,13295;308,6;0,00;232,5
429;'05/08/2022 13:39:31;'073941080522;FIX;OK;65,0048676;40,13295;308,7;0,00;232,5
430;'05/08/2022 13:39:32;'073942080522;FIX;OK;65,0048676;40,13295;308,8;0,00;232,5
431;'05/08/2022 13:39:33;'073943080522;FIX;OK;65,0048676;40,13295;308,9;0,00;232,5
432;'05/08/2022 13:39:34;'073944080522;FIX;OK;65,0048676;40,13295;309,0;0,00;232,5
433;'05/08/2022 13:39:35;'073945080522;FIX;OK;65,0048676;40,13295;309,1;0,00;232,5
434;'05/08/2022 13:39:36;'073946080522;FIX;OK;65,0048676;40,13295;309,2;0,00;232,5
435;'05/08/2022 13:39:37;'073947080522;FIX;OK;65,0048676;40,13295;309,3;0,00;232,5
436;'05/08/2022 13:39:37;'073948080522;FIX;OK;65,0048676;40,13295;309,4;0,00;232,5
437;'05/08/2022 13:39:38;'073949080522;FIX;OK;65,0048676;40,13295;309,5;0,00;232,5
438;'05/08/2022 13:39:39;'073950080522;FIX;OK;65,0048676;40,13295;309,6;0,00;232,5
439;'05/08/2022 13:39:40;'073951080522;FIX;OK;65,0048676;40,13295;309,7;0,00;232,5
440;'05/08/2022 13:39:41;'073952080522;FIX;OK;65,0048676;40,13295;309,8;0,00;232,5
441;'05/08/2022 13:39:42;'073953080522;FIX;OK;65,0048676;40,13295;309,9;0,00;232,5
442;'05/08/2022 13:39:43;'073954080522;FIX;OK;65,0048676;40,13295;310,0;0,00;232,5
443;'05/08/2022 13:39:44;'073955080522;FIX;OK;65,0048676;40,13295;310,1;0,00;232,5
444;'05/08/2022 13:39:45;'073956080522;FIX;OK;65,0048676;40,13295;310,2;0,00;232,5
445;'05/08/2022 13:39:46;'073957080522;FIX;OK;65,0048676;40,13295;310,2;0,00;232,5
446;'05/08/2022 13:39:47;'073958080522;FIX;OK;65,0048676;40,13295;310,3;0,00;232,5
447;'05/08/2022 13:39:48;'073959080522;FIX;OK;65,0048676;40,13295;310,4;0,00;232,5
448;'05/08/2022 13:39:49;'074000080522;FIX;OK;65,0048676;40,13295;310,5;0,00;232,5
449;'05/08/2022 13:39:49;'074001080522;FIX;OK;65,0048676;40,13295;310,6;0,00;232,5
450;'05/08/2022 13:39:50;'074002080522;FIX;OK;65,0048676;40,13295;310,6;0,00;232,5
451;'05/08/2022 13:39:51;'074003080522;FIX;OK;65,0048676;40,13295;310,7;0,00;232,5
452;'05/08/2022 13:39:52;'074004080522;FIX;OK;65,0048676;40,13295;310,8;0,00;232,5
453;'05/08/2022 13:39:53;'074005080522;FIX;OK;65,0048676;40,13295;310,9;0,00;232,5
454;'05/08/2022 13:39:54;'074006080522;FIX;OK;65,0048676;40,13295;310,9;0,00;232,5
455;'05/08/2022 13:39:55;'074007080522;FIX;OK;65,0048676;40,13295;311,0;0,00;232,5
456;'05/08/2022 13:39:56;'074008080522;FIX;OK;65,0048676;40,13295;311,1;0,00;232,5
457;'05/08/2022 13:39:57;'074009080522;FIX;OK;65,0048676;40,13295;311,1;0,00;232,5
458;'05/08/2022 13:39:58;'074010080522;FIX;OK;65,0048676;40,13295;311,2;0,00;232,5
459;'05/08/2022 13:39:59;'074011080522;FIX;OK;65,0048676;40,13295;311,3;0,00;232,5
460;'05/08/2022 13:40:00;'074012080522;FIX;OK;65,0048676;40,13295;311,3;0,00;232,5
461;'05/08/2022 13:40:01;'074013080522;FIX;OK;65,0048676;40,13295;311,4;0,00;232,5
462;'05/08/2022 13:40:01;'074014080522;FIX;OK;65,0048676;40,13295;311,5;0,00;232,5
463;'05/08/2022 13:40:02;'074015080522;FIX;OK;65,0048676;40,13295;311,5;0,00;232,5
464;'05/08/2022 13:40:03;'074016080522;FIX;OK;65,0048676;40,13295;311,6;0,00;232,5
465;'05/08/2022 13:40:04;'074017080522;FIX;OK;65,0048676;40,13295;311,6;0,00;232,5
466;'05/08/2022 13:40:05;'074018080522;FIX;OK;65,0048676;40,13295;311,7;0,00;232,5
467;'05/08/2022 13:40:06;'074019080522;FIX;OK;65,0048676;40,13295;311,7;0,00;232,5
468;'05/08/2022 13:40:07;'074020080522;FIX;OK;65,0048676;40,13295;311,8;0,00;232,5
469;'05/08/2022 13:40:08;'074021080522;FIX;OK;65,0048676;40,13295;311,8;0,00;232,5
470;'05/08/2022 13:40:09;'074022080522;FIX;OK;65,0048676;40,13295;311,9;0,00;232,5
471;'05/08/2022 13:40:10;'074023080522;FIX;OK;65,0048676;40,13295;311,9;0,00;232,5
472;'05/08/2022 13:40:11;'074024080522;FIX;OK;65,0048676;40,13295;312,0;0,00;232,5
473;'05/08/2022 13:40:12;'074025080522;FIX;OK;65,0048676;40,13295;312,0;0,00;232,5
474;'05/08/2022 13:40:13;'074026080522;FIX;OK;65,0048676;40,13295;312,1;0,00;232,5
475;'05/08/2022 13:40:13;'074027080522;FIX;OK;65,0048676;40,13295;312,1;0,00;232,5
476;'05/08/2022 13:40:14;'074028080522;FIX;OK;65,0048676;40,13295;312,2;0,00;232,5
477;'05/08/2022 13:40:15;'074029080522;FIX;OK;65,0048676;40,13295;312,3;0,00;232,5
478;'05/08/2022 13:40:16;'074030080522;FIX;OK;65,0048676;40,13295;312,3;0,00;232,5
479;'05/08/2022 13:40:17;'074031080522;FIX;OK;65,0048676;40,13295;312,4;0,00;232,5
480;'05/08/2022 13:40:18;'074032080522;FIX;OK;65,0048676;40,13295;312,4;0,00;232,5
481;'05/08/2022 13:40:19;'074033080522;FIX;OK;65,0048676;40,13295;312,4;0,00;232,5
482;'05/08/2022 13:40:20;'074034080522;FIX;OK;65,0048676;40,13295;312,5;0,00;232,5
483;'05/08/2022 13:40:21;'074035080522;FIX;OK;65,0048676;40,13295;312,5;0,00;232,5
484;'05/08/2022 13:40:22;'074036080522;FIX;OK;65,0048676;40,13295;312,6;0,00;232,5
485;'05/08/2022 13:40:23;'074037080522;FIX;OK;65,0048676;40,13295;312,6;0,00;232,5
486;'05/08/2022 13:40:24;'074038080522;FIX;OK;65,0048676;40,13295;312,6;0,00;232,5
487;'05/08/2022 13:40:25;'074039080522;FIX;OK;65,0048676;40,13295;312,7;0,00;232,5
488;'05/08/2022 13:40:25;'074040080522;FIX;OK;65,0048676;40,13295;312,7;0,00;232,5
489;'05/08/2022 13:40:26;'074041080522;FIX;OK;65,0048676;40,13295;312,7;0,00;232,5
490;'05/08/2022 13:40:27;'074042080522;FIX;OK;65,0048676;40,13295;312,7;0,00;232,5
491;'05/08/2022 13:40:28;'074043080522;FIX;OK;65,0048676;40,13295;312,7;0,00;232,5
492;'05/08/2022 13:40:29;'074044080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
493;'05/08/2022 13:40:30;'074045080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
494;'05/08/2022 13:40:31;'074046080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
495;'05/08/2022 13:40:32;'074047080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
496;'05/08/2022 13:40:33;'074048080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
497;'05/08/2022 13:40:34;'074049080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
498;'05/08/2022 13:40:35;'074050080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
499;'05/08/2022 13:40:36;'074051080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
500;'05/08/2022 13:40:37;'074052080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
501;'05/08/2022 13:40:37;'074053080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
502;'05/08/2022 13:40:38;'074054080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
503;'05/08/2022 13:40:39;'074055080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
504;'05/08/2022 13:40:40;'074056080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
505;'05/08/2022 13:40:41;'074057080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
506;'05/08/2022 13:40:42;'074058080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
507;'05/08/2022 13:40:43;'074059080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
508;'05/08/2022 13:40:44;'074100080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
509;'05/08/2022 13:40:45;'074101080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
510;'05/08/2022 13:40:46;'074102080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
511;'05/08/2022 13:40:47;'074103080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
512;'05/08/2022 13:40:48;'074104080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
513;'05/08/2022 13:40:49;'074105080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
514;'05/08/2022 13:40:49;'074106080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
515;'05/08/2022 13:40:50;'074107080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
516;'05/08/2022 13:40:51;'074108080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
517;'05/08/2022 13:40:52;'074109080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
518;'05/08/2022 13:40:53;'074110080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
519;'05/08/2022 13:40:54;'074111080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
520;'05/08/2022 13:40:55;'074112080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
521;'05/08/2022 13:40:56;'074113080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
522;'05/08/2022 13:40:57;'074114080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
523;'05/08/2022 13:40:58;'074115080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
524;'05/08/2022 13:40:59;'074116080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
525;'05/08/2022 13:41:00;'074117080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
526;'05/08/2022 13:41:01;'074118080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
527;'05/08/2022 13:41:01;'074119080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
528;'05/08/2022 13:41:02;'074120080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
529;'05/08/2022 13:41:03;'074121080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
530;'05/08/2022 13:41:04;'074122080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
531;'05/08/2022 13:41:05;'074123080522;FIX;OK;65,0048676;40,13295;312,9;0,00;232,5
532;'05/08/2022 13:41:06;'074124080522;FIX;OK;65,0048676;40,13295;312,8;0,00;232,5
